wordID,docID,frequency,hitlist
0,453,1,"0, 669"
1,453,1,"0, 673"
2,453,1,"0, 676"
3,453,1,"0, 678"
4,453|569|605|747|875|1116|1237|1468|1702|1828|2124|2185|2554|2595|2827|3245|3821|3864|3879|4035|4326|4376|4612|4620|5163|5261|5432,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|4,"0, 679|1, 5|1, 2|1, 2|1, 2|1, 2|1, 2|1, 2|1, 2|1, 2|1, 2|1, 2|1, 2|1, 1|1, 2|1, 2|1, 2|1, 2|1, 1|1, 2|1, 2|1, 2|1, 1|1, 2|1, 2|1, 2|0, 2331;0, 2353;0, 2529;0, 2620"
5,453,1,"0, 681"
6,453,1,"0, 682"
7,453|4588,1|1,"0, 684|1, 2"
8,453,1,"0, 685"
9,453,1,"0, 685"
10,453,1,"0, 694"
11,453|3985,1|1,"0, 696|0, 1023"
12,453,1,"0, 697"
13,453,3,"0, 700;0, 832;0, 884"
14,453|3321,1|1,"0, 709|1, 1"
15,453|3321,1|1,"0, 710|1, 2"
16,453,1,"0, 712"
17,453,1,"0, 714"
18,453|1125|1578|3501|3656|4377|4974,1|1|1|1|1|1|1,"0, 717|0, 1893|0, 99|0, 359|0, 704|0, 300|0, 271"
19,453,1,"0, 718"
20,453|4526,2|1,"0, 720;0, 834|1, 1"
21,453|4526,2|1,"0, 721;0, 835|1, 2"
22,453,1,"0, 723"
23,453|1154|2391|4873|5068|5294|5357,1|1|1|1|1|1|1,"0, 726|0, 2|0, 450|0, 1534|1, 1|0, 33|0, 462"
24,453,1,"0, 729"
25,453|2407|2719,1|1|1,"0, 735|1, 2|1, 1"
26,453|3177|3789|4192|5338|5420|5544,2|1|1|1|2|1|1,"0, 738;0, 2298|0, 499|1, 1|0, 1423|0, 882;0, 982|1, 1|0, 3798"
27,453|2254,1|1,"0, 739|1, 2"
28,453|1559|1820|2002|2862|3686|4058|4067|4165|4762|5007|5281|5437|5456,1|1|2|3|2|1|1|1|2|1|1|1|1|6,"0, 741|0, 1012|0, 115;0, 289|0, 2218;0, 2229;0, 2742|0, 22;1, 1|1, 1|1, 1|0, 1435|0, 8;0, 26|0, 844|1, 1|1, 1|1, 1|0, 251;0, 349;0, 614;0, 665;0, 855;0, 1221"
29,453|2807|3066|4251,1|1|1|1,"0, 744|1, 1|1, 1|1, 1"
30,453|2807|3066|4251,1|1|1|1,"0, 745|1, 2|1, 2|1, 2"
31,453,1,"0, 747"
32,453,1,"0, 750"
33,453,1,"0, 752"
34,453,1,"0, 759"
