wordID,docID,frequency,hitlist
0,608,2,"0, 27;1, 2"
1,608|2261|3471|5392,2|3|1|1,"0, 46;0, 67|0, 64;0, 520;0, 654|0, 871|0, 4384"
2,608,1,"0, 454"
3,608|613|614|893|912|951|1147|1504|1593|1944|2126|2369|2824|3318|3598|4172|4251|4742|4873|5334,2|4|1|1|1|1|1|7|1|1|1|1|1|1|1|1|1|1|1|2,"0, 1007;0, 2471|0, 740;0, 811;0, 854;0, 959|0, 689|0, 1091|0, 612|0, 46|0, 3601|3, 5;0, 16;0, 85;0, 166;0, 233;0, 300;0, 355|0, 252|0, 298|0, 979|0, 411|0, 682|0, 654|0, 541|0, 1045|0, 159|0, 651|0, 394|0, 293;0, 346"
4,608|617|852|875|892|943|1366|1425|1571|1733|1768|1790|1851|2192|2202|2207|2322|2429|2439|3219|3555|3601|3793|4009|4020|4108|4334|4354|4498|4705|4778|4814|5074|5221|5316|5426|5574,2|1|1|12|1|1|2|1|2|1|1|1|1|1|3|2|4|1|1|1|1|27|1|3|3|3|2|20|1|2|1|1|1|2|10|9|1,"0, 1219;0, 2624|0, 867|0, 616|0, 134;0, 226;0, 243;0, 265;0, 286;0, 293;0, 353;0, 389;0, 585;0, 626;0, 644;0, 677|0, 4029|0, 977|0, 2746;0, 2765|0, 706|0, 276;0, 320|0, 808|0, 1216|0, 1739|0, 487|0, 3282|0, 260;0, 403;0, 788|0, 105;0, 108|0, 390;0, 793;0, 1591;0, 1601|0, 435|0, 355|0, 852|0, 793|0, 559;0, 576;0, 591;0, 598;0, 606;0, 620;0, 631;0, 741;0, 1383;0, 1509;0, 2948;0, 3400;0, 4323;0, 4519;0, 4639;0, 4930;0, 5633;0, 6082;0, 6169;0, 6341;0, 6577;0, 6908;0, 7772;0, 7790;0, 7831;0, 7872;0, 8216|0, 397|0, 3393;0, 3396;0, 3434|0, 284;0, 760;0, 1023|0, 81;0, 102;0, 110|0, 1582;0, 1599|0, 400;0, 991;0, 993;0, 1008;0, 1015;0, 1033;0, 1042;0, 1091;0, 1128;0, 1146;0, 1153;0, 1155;0, 1171;0, 2498;0, 2516;0, 2535;0, 2543;0, 2575;0, 3355;0, 3380|0, 1044|0, 185;0, 207|0, 639|0, 257|0, 268|0, 45;0, 1897|0, 181;0, 187;0, 218;0, 452;0, 500;0, 528;0, 559;0, 653;0, 687;0, 712|0, 3510;0, 3514;0, 3537;0, 3549;0, 3781;0, 3805;0, 3874;0, 3960;0, 3976|0, 1645"
5,608,2,"0, 1399;0, 1559"
6,608,2,"0, 1409;0, 1597"
7,608,3,"0, 1415;0, 1603;0, 1636"
8,608,3,"0, 1426;0, 1720;0, 1867"
9,608,3,"0, 1433;0, 1727;0, 1768"
