wordID,docID,frequency,hitlist
0,92|290|306|415|543|772|870|902|1141|1244|1412|1474|1528|1656|1657|1682|1730|1758|1902|1905|2031|2057|2059|2094|2133|2174|2233|2255|2405|2413|2501|2655|2670|2720|2752|2795|2801|2898|2975|3240|3253|3335|3456|3482|3497|3537|3544|3823|3831|4017|4038|4316|4322|4350|4461|4508|4619|4679|4744|4761|4797|4881|5034|5111|5133|5169|5188|5216|5254|5313|5361|5579,1|1|1|1|2|3|1|1|1|1|1|2|1|1|1|2|1|1|1|2|1|1|1|2|2|1|2|10|1|1|1|1|3|1|1|2|1|1|1|1|2|1|1|2|1|2|1|1|1|1|1|2|1|6|1|3|1|3|2|3|1|1|1|1|1|1|2|1|10|1|1|1,"0, 466|0, 316|0, 126|0, 168|0, 231;0, 617|0, 295;0, 302;0, 366|0, 4528|0, 35|0, 1487|0, 1170|0, 604|0, 1268;0, 2069|0, 138|0, 317|0, 446|0, 181;0, 387|0, 265|0, 220|0, 649|0, 248;0, 922|0, 803|0, 367|0, 540|0, 872;0, 875|0, 211;0, 491|0, 792|0, 134;0, 400|0, 651;0, 748;0, 1703;0, 2639;0, 2676;0, 5227;0, 5277;0, 5372;0, 5532;0, 6434|0, 193|0, 314|0, 170|0, 164|0, 813;0, 911;0, 2277|0, 4626|0, 326|0, 123;0, 733|0, 16|0, 1970|0, 168|0, 776|0, 382;0, 481|0, 208|3, 2|0, 512;0, 1017|0, 135|0, 878;0, 1157|0, 338|0, 929|0, 511|0, 642|0, 467|0, 448;0, 694|0, 994|0, 58;0, 288;0, 539;0, 573;0, 736;0, 1145|0, 208|0, 989;0, 1024;0, 2136|0, 420|0, 951;0, 1090;0, 1797|0, 184;0, 628|0, 192;0, 710;0, 756|0, 617|0, 639|0, 1382|0, 3749|0, 185|0, 575|0, 901;0, 1410|0, 553|0, 56;0, 235;0, 465;0, 894;0, 1086;0, 1180;0, 1353;0, 1439;0, 2079;0, 2119|0, 2550|0, 693|0, 1402"
1,93|689|777|947|1259|2030|2091|2795|2894|3444,1|1|1|4|1|2|1|1|1|1,"3, 7|0, 374|0, 1326|0, 248;0, 339;0, 351;0, 491|0, 567|0, 811;0, 828|0, 2240|0, 2166|0, 250|0, 290"
2,93,1,"0, 13"
3,93|369|399|1041|1133|1236|1406|1485|1844|2135|2208|2280|2562|2977|3615|3639|5560,1|1|2|1|1|1|1|1|2|1|1|1|1|1|1|1|2,"0, 44|0, 465|0, 400;0, 1232|0, 355|0, 204|0, 378|0, 107|0, 232|0, 974;0, 1805|0, 299|0, 227|0, 679|0, 100|0, 1542|0, 721|0, 149|0, 387;0, 483"
4,93,1,"0, 63"
5,93|302|401|403|708|839|895|968|2521|2703|2867|4026|4318|4407|5060,1|1|1|1|1|1|1|2|1|1|1|1|1|1|1,"0, 71|0, 585|0, 504|0, 1546|0, 441|0, 168|0, 164|0, 1643;0, 1722|0, 499|0, 726|0, 1769|0, 859|0, 2039|0, 621|0, 670"
6,93|469|528|827|1138|2090|2224|2340|2501|2685|2690|3216|3494|3667|3702|4141|4146|4482|4679|4867|5188|5313|5440|5550,1|1|1|1|1|1|1|1|1|1|1|1|2|2|1|1|1|1|2|1|1|1|1|1,"0, 80|0, 29|0, 1180|0, 578|0, 1847|0, 201|0, 879|0, 377|0, 353|0, 454|0, 147|0, 648|0, 1443;0, 1692|3, 1;0, 29|0, 25|0, 835|0, 49|0, 996|3, 4;0, 4|0, 212|0, 227|0, 95|0, 134|0, 638"
7,93|144|175|688|925|1230|1447|1835|1893|2319|2364|2546|3470|3955|4451|4618|4860|5038|5050|5360|5415|5485,1|1|1|1|1|2|1|1|1|1|1|1|2|4|1|1|1|1|2|1|1|1,"0, 85|0, 1177|0, 2091|0, 1177|0, 52|0, 1335;0, 1401|0, 1794|0, 1184|0, 1006|0, 1098|0, 406|0, 904|0, 1337;0, 1400|0, 491;0, 1445;0, 1455;0, 1583|0, 1207|0, 1390|0, 5|0, 69|0, 796;0, 1347|0, 1808|0, 1391|0, 383"
8,93|102|1143|1689|1707|2094|5422,1|1|7|2|1|1|1,"0, 126|0, 892|0, 12;0, 965;0, 998;0, 1680;0, 1952;0, 2087;0, 2158|0, 922;0, 998|0, 133|0, 1246|0, 1617"
9,93|106|152|220|312|380|399|564|577|612|636|674|677|737|761|889|959|988|1004|1125|1141|1192|1241|1356|1381|1453|1482|1777|1787|1831|1860|1998|2087|2116|2135|2203|2271|2394|2441|2484|2585|2595|2679|2792|2817|2824|2868|2873|2875|2877|2962|2983|3065|3098|3131|3135|3265|3368|3377|3447|3516|3534|3571|3696|3883|3986|4034|4072|4142|4245|4314|4315|4316|4349|4385|4414|4418|4443|4446|4458|4487|4533|4651|4740|4792|4828|4857|4913|5029|5081|5201|5210|5340|5360|5389|5450|5505|5530,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|2|1|1|1|1|2|1|1|2|1|1|1|1|1|1|1|1|1|1|1,"0, 148|0, 131|0, 120|0, 107|0, 131|0, 26|0, 2725|0, 845|0, 1028|0, 940|0, 346|0, 74|0, 80|0, 238|0, 49|0, 3793|0, 815;0, 833|0, 14|0, 206|0, 411|0, 1110;0, 2423|0, 560|0, 773|0, 814|0, 893|0, 228|0, 652|0, 1084|0, 205|0, 1002|0, 1474|0, 1600|0, 1301|0, 589|0, 127|0, 313|0, 1020|0, 1048|0, 1709|0, 1938|0, 1130|0, 299|0, 398|0, 69|0, 209|0, 548|0, 1193|0, 4542|0, 1293|0, 410|0, 430;0, 838|0, 503|0, 682|0, 1837|0, 814|0, 1132|0, 2055|0, 874|0, 369|0, 908;0, 931|0, 39|0, 822|0, 474|0, 36|0, 197|0, 123|0, 149|0, 746|0, 801;0, 1091|0, 177|0, 1504|0, 301|0, 1013|0, 72|0, 1397|0, 1744|0, 525|0, 30|0, 1165;0, 1224|0, 129|0, 1115|0, 659|0, 386|0, 322;0, 438|0, 661|0, 837|0, 872;0, 897|0, 811|0, 1491|0, 20|0, 64|0, 323|0, 308|0, 2559|0, 990|0, 6736|0, 504|0, 1695"
