wordID,docID,frequency,hitlist
0,4528,1,"0, 359"
1,4528,1,"0, 359"
2,4528|5119,1|3,"0, 360|0, 84;0, 1043;0, 1047"
3,4528,2,"0, 404;0, 469"
4,4528|5047,3|2,"0, 790;0, 820;0, 1121|0, 1302;0, 1325"
5,4528,1,"0, 1086"
6,4528,1,"0, 1089"
7,4528,1,"0, 1090"
8,4528,2,"0, 1181;0, 1183"
9,4528,2,"0, 1181;0, 1198"
10,4528,2,"0, 1278;0, 1325"
11,4529|5466,7|3,"0, 177;0, 188;0, 197;0, 208;0, 256;0, 381;0, 418|0, 560;0, 579;0, 620"
12,4529,1,"1, 2"
13,4530,1,"3, 8"
14,4530,1,"0, 4"
15,4530,1,"0, 92"
16,4530,1,"0, 343"
17,4530,1,"0, 345"
18,4530,1,"0, 348"
19,4530,1,"0, 351"
20,4530,1,"0, 491"
21,4530,1,"0, 991"
22,4530,1,"1, 1"
23,4530,1,"1, 2"
24,4531,1,"0, 200"
25,4531,1,"0, 236"
26,4531|5237|5239|5429,1|1|1|1,"0, 249|0, 448|0, 332|0, 206"
27,4531,1,"0, 321"
28,4531,1,"0, 327"
29,4531,2,"0, 402;0, 433"
30,4531,1,"0, 612"
31,4531,7,"0, 648;0, 788;0, 800;0, 906;0, 1014;0, 1059;0, 1337"
32,4531,6,"0, 688;0, 736;0, 809;0, 987;0, 1067;0, 1238"
33,4531,1,"0, 826"
34,4531,1,"0, 856"
35,4531,1,"0, 1046"
36,4531,6,"0, 1079;0, 1114;0, 1142;0, 1276;0, 1339;0, 1396"
37,4531,3,"0, 1220;0, 1753;0, 1774"
38,4531,1,"0, 1229"
39,4531,1,"0, 1232"
40,4531,1,"0, 1241"
41,4531,1,"0, 1373"
42,4531,1,"0, 1405"
43,4531,2,"0, 1546;0, 1648"
44,4531,1,"0, 1589"
45,4531,1,"0, 1607"
46,4531,1,"0, 1618"
47,4531|4913,1|1,"0, 1680|0, 2531"
48,4531,1,"0, 1800"
49,4531,1,"0, 1845"
50,4531|5094,1|1,"1, 2|1, 2"
51,4532,2,"3, 2;0, 129"
52,4532,1,"0, 62"
53,4532,1,"0, 361"
54,4532,1,"0, 453"
55,4532,1,"0, 524"
56,4532,1,"1, 1"
57,4532,1,"1, 2"
58,4533,1,"0, 76"
59,4533,3,"0, 114;0, 152;0, 197"
60,4533,4,"0, 365;0, 613;0, 720;1, 1"
61,4533,4,"0, 366;0, 614;0, 721;1, 2"
62,4533,1,"0, 480"
63,4533,1,"0, 594"
64,4533,1,"0, 597"
65,4533,1,"0, 610"
66,4533,5,"0, 714;0, 722;0, 777;0, 910;0, 933"
67,4533,2,"0, 717;0, 906"
68,4533,1,"0, 871"
69,4534,1,"1, 1"
70,4534,1,"1, 2"
71,4535,2,"0, 626;0, 656"
72,4535,1,"0, 658"
73,4535,4,"0, 659;0, 683;0, 724;0, 789"
74,4536,1,"0, 15"
75,4536,1,"0, 327"
76,4536,2,"0, 350;0, 498"
77,4536,1,"0, 446"
78,4536,2,"0, 627;0, 648"
79,4536,1,"0, 836"
80,4536,2,"0, 1022;0, 1046"
81,4536,2,"0, 1027;0, 1051"
82,4536,1,"0, 1072"
83,4536,1,"0, 1074"
84,4536,1,"0, 1076"
85,4536,1,"0, 1078"
86,4536,1,"0, 1080"
87,4536,1,"0, 1165"
88,4536,1,"0, 1176"
89,4536,1,"0, 1190"
90,4536,1,"0, 1236"
91,4536,1,"0, 1308"
