wordID,docID,frequency,hitlist
0,3007,1,"0, 958"
1,3007,1,"0, 1376"
2,3007,1,"0, 1493"
3,3007,1,"0, 1534"
4,3007,1,"1, 1"
5,3008,4,"0, 134;0, 186;0, 359;0, 1158"
6,3008,1,"0, 387"
7,3008,1,"0, 393"
8,3008,1,"0, 395"
9,3008,1,"0, 396"
10,3008|5338,1|2,"0, 399|0, 1199;0, 1447"
11,3008,3,"0, 403;0, 2412;0, 2442"
12,3008,1,"0, 429"
13,3008|3091,2|6,"0, 577;0, 727|0, 960;0, 983;0, 1008;0, 1089;0, 1090;0, 1237"
14,3008,1,"0, 582"
15,3008,1,"0, 720"
16,3008,1,"0, 908"
17,3008,1,"0, 909"
18,3008,1,"0, 939"
19,3008,1,"0, 1236"
20,3008,1,"0, 1292"
21,3008,1,"0, 1633"
22,3008,1,"0, 2002"
23,3008,1,"0, 2028"
24,3008,1,"0, 2242"
25,3008|3212|4817,1|1|1,"0, 2253|1, 4|1, 4"
26,3008|4751|5340,1|2|2,"0, 2315|0, 890;0, 2111|0, 252;0, 324"
27,3008,1,"1, 2"
28,3009|4424,1|1,"0, 8|0, 984"
29,3009|3224|3244|3906|5188,1|2|1|1|1,"0, 259|0, 919;0, 1116|0, 1479|0, 458|0, 1283"
30,3009,1,"0, 853"
31,3009|3157|4482,1|1|1,"0, 1102|0, 3369|0, 795"
32,3009|5137,1|1,"1, 2|1, 2"
33,3010,1,"0, 189"
34,3010,1,"0, 192"
35,3010,1,"0, 242"
36,3010,1,"0, 246"
37,3010|4710,1|1,"0, 307|0, 467"
38,3010,2,"0, 312;0, 320"
39,3010,2,"0, 314;0, 322"
40,3010,1,"0, 330"
41,3011,1,"0, 114"
42,3011,1,"1, 1"
43,3012,10,"0, 327;0, 344;0, 620;0, 656;0, 732;0, 776;0, 2039;0, 2053;0, 2186;0, 2331"
44,3012,2,"0, 1164;0, 2068"
45,3012,1,"0, 1489"
46,3012,1,"0, 2056"
47,3012|3095|3305,1|1|1,"0, 2399|0, 182|0, 2535"
48,3012,1,"1, 1"
49,3012,1,"1, 2"
50,3013,1,"0, 58"
51,3014,1,"0, 409"
52,3014|4115|4993|4999,1|1|1|1,"1, 2|1, 2|1, 2|1, 2"
53,3015|5200,1|1,"0, 64|0, 346"
54,3015,1,"0, 69"
55,3015,5,"0, 513;0, 578;0, 669;0, 694;0, 1205"
56,3015|5275,1|1,"0, 517|0, 1415"
57,3015,2,"0, 821;0, 857"
58,3015,1,"0, 844"
59,3015|5571,1|1,"0, 861|0, 205"
60,3015,1,"0, 927"
61,3015,3,"0, 928;0, 1155;0, 1203"
62,3015,1,"0, 932"
63,3015|3798|4171,1|1|1,"0, 1031|0, 414|0, 512"
64,3016|4448|4770,1|1|3,"0, 684|0, 257|0, 161;0, 304;0, 356"
65,3016|4115|4295,2|6|4,"0, 1289;0, 1356|0, 34;0, 724;0, 749;0, 1176;0, 1181;0, 1211|0, 79;0, 83;0, 3132;0, 3159"
66,3016,2,"0, 1429;0, 1483"
67,3016|4751,1|2,"0, 1595|0, 1791;0, 1840"
68,3016|4693,5|1,"0, 1654;0, 1657;0, 1726;0, 1729;0, 4211|0, 187"
69,3016|4925,1|1,"0, 1816|0, 1811"
70,3016,2,"0, 2005;0, 2042"
71,3016,1,"0, 2626"
72,3016,2,"0, 2809;0, 3306"
73,3016,17,"0, 2854;0, 2903;0, 2949;0, 2974;0, 2995;0, 3003;0, 3016;0, 3024;0, 3037;0, 3045;0, 3056;0, 3062;0, 3073;0, 3079;0, 3090;0, 3096;0, 3284"
74,3016,2,"0, 2940;0, 2942"
75,3016,2,"0, 3055;0, 3061"
76,3016|4295|4379,15|2|1,"0, 3122;0, 3124;0, 3182;0, 3224;0, 3236;0, 3250;0, 3280;0, 3323;0, 3341;0, 3382;0, 3401;0, 3420;0, 3448;0, 3465;0, 3498|0, 453;0, 1069|0, 1412"
77,3016,5,"0, 3286;0, 3359;0, 3409;0, 3461;0, 3490"
78,3016,1,"0, 3320"
79,3016,1,"0, 3716"
80,3016,1,"0, 3754"
81,3016,3,"0, 3773;0, 3945;0, 3951"
82,3016,1,"0, 3830"
83,3016,1,"0, 3847"
84,3016|4696,1|5,"0, 3864|0, 630;0, 855;0, 863;0, 871;0, 879"
85,3016,2,"0, 3866;0, 3870"
86,3016|4219,6|1,"0, 3877;0, 3882;0, 3904;0, 3909;0, 4133;0, 4140|0, 747"
87,3016,2,"0, 3888;0, 3901"
88,3016,1,"0, 3926"
89,3016|5095,1|3,"0, 3956|0, 177;0, 221;0, 259"
90,3016|3431|4414,2|1|1,"0, 3980;0, 3984|0, 208|0, 1643"
91,3016,1,"0, 3989"
92,3016,1,"0, 4006"
93,3016,1,"0, 4040"
94,3016|3451,1|3,"0, 4056|0, 488;0, 505;0, 584"
95,3016,1,"0, 4081"
96,3016,1,"0, 4104"
97,3016|3373|4692,4|1|1,"0, 4106;0, 4119;0, 4134;0, 4148|0, 18|0, 492"
98,3016,1,"0, 4146"
99,3016,1,"0, 4328"
100,3016,1,"0, 4334"
101,3016,1,"0, 4337"
102,3016,1,"0, 4496"
103,3016,9,"0, 4566;0, 4568;0, 4619;0, 4658;0, 4663;0, 4693;0, 4709;0, 4719;0, 4752"
104,3016,2,"0, 4608;0, 4670"
105,3016,1,"0, 4789"
106,3016|4317|4327,5|1|1,"0, 5030;0, 5215;0, 5221;0, 5228;0, 5236|0, 155|0, 682"
107,3016,3,"0, 5140;0, 5142;0, 5161"
108,3016,3,"0, 5164;0, 5166;0, 5185"
109,3016|3547|4268|4411|4979|5303,1|1|1|1|1|1,"0, 5585|0, 435|0, 399|0, 653|0, 1100|0, 1085"
110,3016,4,"0, 5985;0, 5993;0, 6150;0, 6227"
111,3017,9,"0, 55;0, 169;0, 248;0, 290;0, 433;0, 461;0, 574;0, 588;0, 1000"
112,3018,2,"0, 1;1, 2"
113,3018|3665|3683|4591,1|1|1|1,"0, 265|0, 955|0, 993|0, 4233"
114,3018,1,"0, 539"
115,3018|3767,1|2,"0, 668|0, 345;0, 361"
116,3018,2,"0, 669;0, 1685"
117,3018,1,"0, 698"
118,3018,1,"0, 855"
119,3018,1,"0, 1051"
120,3018,1,"0, 1366"
121,3018,1,"0, 1789"
122,3020,7,"0, 82;0, 961;0, 1073;0, 1263;0, 1336;0, 1472;0, 1668"
123,3020,1,"0, 305"
124,3020,1,"0, 464"
125,3020|5284,1|1,"0, 719|0, 1516"
126,3020,1,"0, 1550"
127,3020|4426,1|1,"1, 2|1, 2"
128,3021,1,"0, 677"
129,3021|3162|4691,1|1|1,"1, 2|1, 2|0, 496"
130,3022,1,"0, 6"
131,3022,3,"0, 81;0, 95;0, 121"
132,3022,1,"1, 1"
133,3022,1,"1, 2"
134,3023|5338,2|2,"0, 195;0, 510|0, 17753;0, 17815"
135,3023,1,"0, 646"
136,3023|5178|5456,1|4|9,"1, 1|0, 616;0, 633;0, 653;0, 754|0, 262;0, 465;0, 495;0, 541;0, 608;0, 670;0, 1167;0, 1190;0, 1446"
137,3025|5500,1|1,"0, 79|0, 1322"
138,3026,1,"0, 241"
139,3027,1,"0, 468"
140,3027,1,"0, 552"
141,3027,1,"0, 695"
142,3027,1,"1, 2"
143,3028,2,"0, 636;0, 648"
144,3028,1,"0, 904"
145,3028|3117,1|1,"0, 931|0, 834"
146,3029,2,"0, 385;0, 698"
147,3029|3743,2|1,"0, 390;0, 686|0, 1703"
148,3029,2,"0, 654;0, 713"
149,3029|3375|4801,1|3|1,"0, 664|0, 93;0, 399;0, 927|2, 13"
150,3029,1,"0, 718"
151,3029,1,"0, 789"
152,3030,1,"0, 237"
153,3030,1,"0, 912"
154,3030,1,"0, 913"
155,3030,1,"0, 1412"
156,3030,1,"0, 1427"
157,3030,1,"0, 1528"
158,3031,1,"0, 712"
159,3031,1,"0, 714"
160,3032|5412,1|1,"0, 19|1, 2"
161,3032|4009|4712,1|1|2,"1, 1|0, 670|0, 578;1, 1"
162,3032|4712,1|2,"1, 2|0, 579;1, 2"
163,3033,2,"0, 1;0, 201"
164,3033,1,"0, 180"
165,3033,1,"0, 308"
166,3034,1,"1, 1"
167,3034,1,"1, 2"
168,3035|5540,1|1,"0, 3|0, 17"
169,3035|4374,1|1,"1, 3|1, 3"
170,3037|3149,16|7,"3, 5;0, 4;0, 83;0, 144;0, 159;0, 248;0, 262;0, 275;0, 305;0, 382;0, 404;0, 449;0, 675;0, 729;0, 857;0, 898|0, 33;0, 141;0, 379;0, 479;0, 497;0, 561;0, 789"
171,3037,1,"0, 44"
172,3037|3149,14|6,"0, 192;0, 232;0, 327;0, 343;0, 367;0, 421;0, 432;0, 461;0, 498;0, 514;0, 529;0, 538;0, 554;0, 576|0, 391;0, 426;0, 451;0, 526;0, 532;0, 550"
173,3037,3,"0, 380;0, 402;0, 427"
174,3037|3845|5573,1|1|1,"0, 467|0, 1695|0, 384"
175,3037|3149,3|9,"0, 568;0, 919;0, 926|3, 1;0, 1;0, 35;0, 110;0, 256;0, 263;0, 539;0, 575;0, 775"
176,3037,1,"0, 725"
177,3037,1,"0, 810"
178,3037|3149,1|3,"0, 928|0, 265;0, 438;0, 512"
179,3038,1,"3, 4"
180,3038,1,"0, 63"
181,3038,1,"0, 66"
182,3038,3,"0, 122;0, 130;0, 175"
183,3038,3,"0, 125;0, 135;0, 206"
184,3038,1,"0, 156"
185,3038,3,"0, 271;0, 276;0, 316"
186,3038|5569,1|1,"0, 302|0, 713"
187,3038,5,"0, 308;0, 485;0, 559;0, 586;0, 690"
188,3038,1,"0, 311"
189,3038,1,"0, 377"
190,3038,1,"0, 433"
191,3038,2,"0, 618;0, 660"
192,3038,1,"0, 649"
193,3038,1,"0, 769"
194,3038,1,"0, 814"
195,3039,1,"0, 21"
196,3039,1,"0, 24"
197,3039|4304,1|1,"0, 102|0, 153"
198,3039,1,"0, 131"
199,3039|4502,1|1,"0, 247|0, 1052"
200,3039,2,"0, 297;0, 432"
201,3039,2,"0, 615;0, 631"
202,3039,2,"0, 617;0, 642"
203,3040,1,"0, 8"
