wordID,docID,frequency,hitlist
0,737|3577|4956,1|1|1,"0, 480|0, 1484|0, 542"
1,737,1,"0, 598"
2,737,1,"0, 623"
3,737|1211|1878|1889|2081|2743|2868|3044|4091,1|1|1|3|2|1|1|1|1,"0, 1097|0, 240|0, 298|0, 1012;0, 1035;0, 1053|0, 943;0, 1028|0, 877|0, 1216|0, 99|0, 1247"
4,737|1557|2585|5456,1|2|2|1,"0, 1117|0, 1699;0, 1869|0, 1571;0, 1583|0, 912"
5,737|1428,1|1,"0, 1508|0, 27"
6,737|768|1009|1232|1299|1512|2085|2809|3540|4165|5243|5392,1|1|1|1|1|2|2|1|1|1|1|1,"0, 1573|0, 284|3, 1|0, 781|0, 81|0, 55;0, 389|0, 1515;0, 1544|0, 1774|0, 239|0, 780|0, 5947|0, 4915"
7,737|2036|2397|3925,1|1|1|1,"0, 1623|0, 2877|0, 1708|0, 1988"
8,738|5535,4|1,"0, 315;0, 319;0, 334;0, 373|0, 517"
9,738|3327|4203,1|1|1,"0, 362|0, 19|0, 1776"
10,738|3849|4823,1|1|1,"0, 364|0, 105|0, 5"
11,738|1621|2139|3256|4256|4316|4979|5113,3|1|1|1|1|1|4|1,"0, 571;0, 607;0, 626|0, 789|0, 1556|0, 1202|0, 55|0, 140|0, 1640;0, 1752;0, 1787;0, 2298|0, 239"
12,738|1961|4831,4|1|1,"0, 633;0, 634;0, 654;0, 714|0, 1409|0, 2374"
13,738,3,"0, 780;0, 818;0, 891"
14,738|815|1961|2378|2380|2570|2712|2725|3239|3666|4282|4342|4657,6|1|1|1|1|1|2|1|4|1|1|1|1,"0, 897;0, 898;0, 930;0, 947;0, 960;0, 973|0, 953|0, 1407|0, 275|0, 829|0, 599|0, 529;0, 575|0, 515|0, 968;0, 993;0, 1019;0, 1798|0, 1100|0, 97|0, 3684|0, 50"
15,738|994,1|1,"0, 932|0, 4963"
16,738,4,"0, 1134;0, 1148;0, 1153;0, 1174"
17,738,3,"0, 1231;0, 1237;0, 1264"
18,738,3,"0, 1287;0, 1308;0, 1324"
19,738,4,"0, 1329;0, 1330;0, 1373;0, 1393"
20,738|1191|2421|3012|3027|3305|3405|4116|4996,1|1|1|5|5|1|1|2|2,"0, 1377|0, 0|0, 3559|0, 811;0, 814;0, 834;0, 897;0, 1191|0, 135;0, 241;0, 259;0, 295;0, 496|0, 1017|0, 963|3, 6;2, 11|0, 44;0, 266"
21,738,1,"0, 1456"
22,739|1377|4276,1|1|1,"0, 114|0, 453|0, 1068"
