wordID,docID,frequency,hitlist
0,2054|3373|5160,1|1|1,"0, 24|0, 612|0, 62"
1,2054|2629|2890,1|1|1,"0, 35|0, 859|0, 278"
2,2054,1,"0, 75"
3,2054,9,"0, 152;0, 183;0, 448;0, 496;0, 647;0, 718;0, 906;0, 997;0, 1298"
4,2054,1,"0, 346"
5,2054|2634|3072,1|1|1,"0, 395|0, 78|0, 74"
6,2054,1,"0, 399"
7,2054,1,"0, 473"
8,2054,1,"0, 500"
9,2054,1,"0, 500"
10,2054|3409,1|1,"0, 624|0, 1256"
11,2054|3213|5076,1|1|1,"0, 678|0, 399|0, 287"
12,2054|2330|2634|3072|3797|4072|4591,1|1|2|2|1|1|23,"0, 681|0, 4906|3, 1;0, 1|3, 1;0, 1|0, 1077|0, 1310|3, 2;0, 2;0, 80;0, 87;0, 111;0, 428;0, 633;0, 991;0, 1068;0, 1464;0, 1477;0, 1621;0, 1683;0, 1824;0, 2202;0, 2880;0, 3865;0, 3930;0, 3968;0, 4042;0, 4885;0, 4901;2, 14"
13,2054|3934,1|1,"0, 694|0, 670"
14,2054,1,"0, 702"
15,2054,2,"0, 1233;0, 1296"
16,2054,1,"0, 1356"
17,2054|2421|3145|3707|4580|4606|4920,1|1|1|1|1|1|1,"1, 1|1, 1|1, 1|1, 1|1, 1|1, 1|1, 1"
18,2054|3145|3707|4580|4606|4920,1|1|1|1|1|1,"1, 2|1, 2|1, 2|1, 2|1, 2|1, 2"
19,2055|4849,2|4,"0, 51;0, 536|0, 49;0, 969;0, 1196;0, 1319"
20,2055,2,"0, 124;0, 1320"
21,2055,6,"0, 134;0, 957;0, 1017;0, 1270;0, 1411;0, 6379"
22,2055|2519,1|1,"0, 834|0, 733"
23,2055,8,"0, 841;0, 2363;0, 2685;0, 6411;0, 6523;0, 7145;0, 7706;0, 7829"
24,2055|4462,1|1,"0, 2293|0, 1502"
25,2055|2845|3768,5|1|1,"0, 2333;0, 2342;0, 3042;0, 3864;0, 5749|0, 835|0, 861"
26,2055,19,"0, 2346;0, 2387;0, 2399;0, 2405;0, 2709;0, 2721;0, 2727;0, 4443;0, 6506;0, 6547;0, 6559;0, 6565;0, 6932;0, 6938;0, 7102;0, 7169;0, 7197;0, 7203;0, 7283"
27,2055,4,"0, 2357;0, 2679;0, 6517;0, 7139"
28,2055,4,"0, 2361;0, 2683;0, 6521;0, 7143"
29,2055,4,"0, 2363;0, 2685;0, 6523;0, 7145"
30,2055,4,"0, 2367;0, 2689;0, 6527;0, 7149"
31,2055,5,"0, 2375;0, 2697;0, 4788;0, 6535;0, 7157"
32,2055,6,"0, 2383;0, 2705;0, 2837;0, 2955;0, 6543;0, 7165"
33,2055,9,"0, 2387;0, 2709;0, 6547;0, 6820;0, 7169;0, 7559;0, 7604;0, 7674;0, 7821"
34,2055,10,"0, 2393;0, 2715;0, 2890;0, 6553;0, 6783;0, 6897;0, 6926;0, 7191;0, 7460;0, 7777"
35,2055,6,"0, 2399;0, 2721;0, 6559;0, 6657;0, 6932;0, 7197"
36,2055,5,"0, 2452;0, 2774;0, 6612;0, 6996;0, 7261"
37,2055,10,"0, 2462;0, 2986;0, 2991;0, 3515;0, 3680;0, 4465;0, 5133;0, 5228;0, 5972;0, 6094"
38,2055,7,"0, 2466;0, 2995;0, 3007;0, 3519;0, 3684;0, 5137;0, 5976"
39,2055,6,"0, 2468;0, 2997;0, 3184;0, 4483;0, 5246;0, 6112"
40,2055,6,"0, 2470;0, 2999;0, 3186;0, 4485;0, 5248;0, 6114"
41,2055,6,"0, 2472;0, 3001;0, 3188;0, 4487;0, 5250;0, 6116"
42,2055,8,"0, 2474;0, 3003;0, 3190;0, 3569;0, 3925;0, 4331;0, 5842;0, 5911"
43,2055,5,"0, 2479;0, 3348;0, 4506;0, 5269;0, 6135"
44,2055,8,"0, 2485;0, 3354;0, 3360;0, 3400;0, 3710;0, 4527;0, 5290;0, 6156"
45,2055,1,"0, 2587"
46,2055,1,"0, 2590"
47,2055,1,"0, 2598"
48,2055,1,"0, 2601"
49,2055,1,"0, 3035"
50,2055|4848,2|1,"0, 3065;0, 3084|0, 84"
51,2055,1,"0, 3067"
52,2055,1,"0, 3069"
53,2055,4,"0, 3212;0, 3225;0, 3313;0, 3372"
54,2055|4269,1|1,"0, 3287|0, 279"
55,2055,4,"0, 3521;0, 3686;0, 5139;0, 5978"
56,2055,9,"0, 3523;0, 3567;0, 3688;0, 3923;0, 4329;0, 5141;0, 5840;0, 5909;0, 5980"
57,2055,10,"0, 3526;0, 3632;0, 3882;0, 3968;0, 4168;0, 4276;0, 5162;0, 5321;0, 5799;0, 6001"
58,2055,5,"0, 3545;0, 3901;0, 4311;0, 5818;0, 5891"
59,2055,4,"0, 3561;0, 3917;0, 4023;0, 5834"
60,2055,5,"0, 3578;0, 3934;0, 4335;0, 5851;0, 5915"
61,2055|3197,3|1,"0, 3599;0, 3955;0, 5872|0, 421"
62,2055,4,"0, 3636;0, 3707;0, 5166;0, 6005"
63,2055|2390|2965|3662,9|1|1|2,"0, 3645;0, 4205;0, 4531;0, 5175;0, 5294;0, 5443;0, 5462;0, 6014;0, 6160|0, 1382|0, 1303|0, 1468;0, 1744"
64,2055,6,"0, 4304;0, 4378;0, 5197;0, 5323;0, 5884;0, 6063"
65,2055,3,"0, 4477;0, 5240;0, 6106"
66,2055,3,"0, 4489;0, 5252;0, 6118"
67,2055|4652|5041,3|1|1,"0, 4508;0, 5271;0, 6137|0, 610|0, 584"
68,2055,3,"0, 4860;0, 4972;0, 5032"
69,2055|4305,4|3,"0, 4978;0, 5573;0, 5751;0, 6273|0, 841;0, 843;0, 1407"
70,2055,8,"0, 4984;0, 5006;0, 5028;0, 5092;0, 5529;0, 5757;0, 5779;0, 6229"
71,2055,2,"0, 4986;0, 5759"
72,2055,3,"0, 4994;0, 5042;0, 5767"
73,2055|2129|2494|2534|3500|3562|3936,4|4|3|5|7|7|4,"0, 5001;0, 5017;0, 5774;0, 5790|0, 727;0, 1247;0, 1254;0, 1290|0, 325;0, 382;0, 640|0, 507;0, 523;0, 550;0, 659;0, 687|3, 7;0, 7;0, 63;0, 235;0, 257;0, 276;0, 309|3, 7;0, 7;0, 63;0, 235;0, 257;0, 276;0, 309|0, 158;0, 848;0, 917;0, 1026"
74,2055,2,"0, 5023;0, 5796"
75,2055,5,"0, 5120;0, 5543;0, 5957;0, 6243;0, 7386"
76,2055,1,"0, 5128"
77,2055,8,"0, 5501;0, 6201;0, 6444;0, 6464;0, 7095;0, 7278;0, 7302;0, 7427"
78,2055,7,"0, 5503;0, 6203;0, 6907;0, 7004;0, 7172;0, 7269;0, 7280"
79,2055,2,"0, 5507;0, 6207"
80,2055,2,"0, 5524;0, 6224"
81,2055,2,"0, 5531;0, 6231"
82,2055,2,"0, 5533;0, 6233"
83,2055,2,"0, 5541;0, 6241"
84,2055,2,"0, 5559;0, 6259"
85,2055,2,"0, 5592;0, 6292"
86,2055|2492|2707,4|8|2,"0, 5598;0, 5615;0, 6298;0, 6315|0, 1766;0, 6826;0, 6833;0, 6902;0, 6909;0, 7002;0, 7608;0, 7615|0, 3573;0, 3712"
87,2055|2807|4295,7|1|60,"0, 6663;0, 6712;0, 6919;0, 6941;0, 7133;0, 7184;0, 7206|0, 154|0, 144;0, 170;0, 183;0, 227;0, 489;0, 537;0, 590;0, 600;0, 605;0, 612;0, 617;0, 640;0, 650;0, 673;0, 683;0, 698;0, 743;0, 751;0, 818;0, 3232;0, 3241;0, 3246;0, 3253;0, 3269;0, 3275;0, 3277;0, 3289;0, 3314;0, 3416;0, 3987;0, 3996;0, 3999;0, 4009;0, 4406;0, 4415;0, 4420;0, 4427;0, 4443;0, 4449;0, 4451;0, 4464;0, 4470;0, 4473;0, 4479;0, 4491;0, 4495;0, 4505;0, 5742;0, 5770;0, 5775;0, 5782;0, 5798;0, 5804;0, 5806;0, 5808;0, 5814;0, 5817;0, 5823;0, 5982;0, 6083"
88,2055|4155,4|1,"0, 6683;0, 6707;0, 7104;0, 7128|0, 1343"
