wordID,docID,frequency,hitlist
0,2587,1,"0, 1796"
1,2587,1,"0, 1877"
2,2587,1,"0, 1972"
3,2587|2633|4608,1|1|1,"0, 2345|0, 1299|0, 391"
4,2587|5232|5534|5592,1|1|1|1,"0, 2346|0, 286|0, 3224|0, 439"
5,2587|5203|5531,1|1|1,"0, 2425|0, 99|0, 80"
6,2587,1,"0, 2637"
7,2587|4712,1|1,"0, 3064|0, 51"
8,2588|3327,1|1,"0, 32|0, 1523"
9,2588,1,"0, 146"
10,2588,1,"0, 738"
11,2588,2,"0, 910;0, 913"
12,2589,1,"0, 9"
13,2589,1,"0, 492"
14,2589,1,"0, 567"
15,2589,1,"1, 1"
16,2591,1,"2, 1"
17,2592,1,"0, 18"
18,2592,1,"0, 607"
19,2592,1,"0, 652"
20,2593|4735,2|1,"3, 3;0, 140|3, 13"
21,2593,14,"0, 13;0, 102;0, 236;0, 251;0, 331;0, 369;0, 389;0, 400;0, 411;0, 436;0, 501;0, 524;0, 535;0, 556"
22,2593,1,"0, 63"
23,2593,1,"0, 220"
24,2593|3526|5284,1|1|1,"0, 255|0, 55|0, 104"
25,2593,1,"0, 259"
26,2593|4618,1|1,"0, 270|0, 6007"
27,2593,1,"0, 349"
28,2593,1,"0, 441"
29,2593,1,"0, 637"
30,2593|4388,1|3,"0, 685|0, 179;0, 446;0, 1088"
31,2593|5011|5338,1|4|5,"0, 711|0, 13;0, 91;0, 149;0, 155|0, 2949;0, 2985;0, 3093;0, 16307;0, 16409"
32,2594,1,"0, 205"
33,2594,1,"0, 700"
34,2594|3569|4306,1|1|1,"0, 741|0, 263|2, 13"
35,2594|2958,2|1,"0, 967;0, 1031|0, 1502"
36,2594|3563|4763,1|1|1,"0, 970|0, 3314|0, 290"
37,2594|2699,1|1,"0, 972|0, 1162"
38,2595,2,"0, 88;0, 477"
39,2595|3749,1|1,"0, 112|0, 43"
40,2595,1,"0, 229"
41,2595,1,"0, 230"
42,2595,1,"1, 2"
43,2596|3277|3427|4169|4569,4|1|1|1|1,"3, 3;0, 83;0, 143;0, 160|0, 714|0, 131|0, 81|0, 1731"
44,2596,1,"0, 157"
45,2596|4457|4947,1|1|6,"1, 2|0, 1448|0, 383;0, 392;0, 394;0, 416;0, 544;0, 1201"
46,2597|3138|3227|4266,1|1|3|5,"0, 209|0, 1137|0, 1580;0, 1584;0, 1599|0, 219;0, 2442;0, 2446;0, 2468;0, 2515"
47,2597|3845|4520|5229,1|10|1|1,"0, 211|0, 969;0, 1061;0, 1113;0, 1141;0, 1153;0, 1162;0, 1244;0, 1370;0, 1445;0, 1616|0, 17|0, 674"
48,2597,1,"0, 254"
49,2597,1,"0, 346"
50,2597,1,"0, 358"
51,2597,1,"0, 360"
52,2597,1,"0, 595"
53,2597,1,"0, 597"
54,2597,1,"1, 2"
55,2598|2812|2890|3708|3719,1|1|1|1|2,"0, 272|0, 102|0, 1604|0, 3439|0, 843;0, 844"
56,2599,1,"0, 12"
57,2599|5060,1|1,"0, 14|0, 1321"
58,2599|3941,1|1,"0, 37|0, 402"
59,2599|2965|4458|4468,1|6|1|8,"0, 464|0, 1713;0, 1716;0, 2342;0, 2349;0, 2386;0, 2408|1, 2|0, 249;0, 1175;0, 1185;0, 1233;0, 1235;0, 1372;0, 1398;0, 1532"
60,2600|2632,2|3,"0, 172;0, 223|0, 1453;0, 1501;0, 1525"
61,2600,1,"0, 180"
62,2600,1,"0, 190"
63,2600|2770|3150,1|1|2,"0, 201|0, 791|0, 34;0, 46"
64,2600,1,"0, 202"
65,2600,1,"0, 332"
66,2600,1,"0, 368"
67,2600,1,"0, 375"
68,2600|3027|3405,1|1|1,"0, 392|1, 1|0, 26"
69,2600,1,"0, 393"
70,2600,1,"0, 398"
71,2600|4179,1|1,"0, 412|0, 35"
72,2600,1,"0, 431"
73,2600,1,"0, 498"
74,2600,1,"0, 501"
75,2600,1,"0, 520"
76,2600,1,"0, 525"
77,2600,1,"0, 527"
78,2600,2,"0, 532;0, 591"
79,2600,1,"0, 534"
80,2600,1,"0, 536"
81,2600,1,"0, 538"
82,2600,1,"0, 629"
83,2600,1,"0, 669"
84,2600,1,"0, 670"
85,2600,1,"0, 680"
86,2600,1,"0, 709"
87,2600,1,"0, 710"
88,2600,1,"0, 713"
89,2600|3004,1|2,"0, 716|3, 19;0, 19"
90,2600,1,"0, 743"
91,2600,1,"0, 780"
92,2600,1,"0, 810"
93,2600,1,"0, 816"
94,2600|2995|3137|3512|4318,1|1|1|1|1,"0, 818|1, 1|0, 1157|1, 1|0, 40"
95,2600,1,"0, 823"
96,2600|2898|3712|4028|5270|5365|5565,1|1|1|1|1|1|1,"0, 828|0, 1988|0, 637|0, 151|0, 3936|0, 449|0, 1755"
97,2600|4110|4413,1|1|1,"0, 868|0, 2379|0, 348"
98,2600|2801|3497|4193|4322|4508|4695|5338,1|2|1|1|1|1|1|3,"0, 870|0, 1691;0, 1725|0, 627|0, 1554|0, 458|0, 1062|0, 127|0, 2725;0, 2843;0, 15436"
99,2600,1,"0, 907"
100,2600,1,"0, 925"
101,2600,1,"0, 984"
102,2600,1,"0, 985"
103,2600,1,"0, 1038"
104,2600,1,"0, 1116"
105,2600,1,"0, 1117"
106,2600,1,"0, 1139"
107,2600,1,"0, 1171"
108,2600,1,"0, 1172"
109,2600,1,"0, 1175"
110,2600,1,"0, 1230"
111,2600,1,"0, 1276"
112,2600|4318,1|1,"0, 1286|0, 25"
113,2600,2,"0, 1291;0, 1298"
114,2600,1,"0, 1363"
115,2600,1,"0, 1417"
116,2600|5338,1|1,"0, 1425|0, 6103"
117,2600,1,"0, 1443"
118,2600,1,"0, 1490"
119,2600,1,"0, 1512"
120,2600,1,"0, 1596"
121,2601|4113|4129|4485|4496|4539|4751|4791,1|1|1|2|4|1|3|1,"0, 244|0, 1747|0, 139|0, 845;0, 931|0, 89;0, 255;0, 593;0, 608|0, 14|0, 4031;0, 4038;0, 4082|0, 1037"
122,2601|5354,1|1,"0, 248|0, 2383"
123,2601|4181,1|1,"0, 262|0, 141"
124,2601,1,"0, 328"
125,2601,1,"1, 2"
126,2602,1,"0, 2"
127,2602,1,"0, 3"
128,2603,2,"0, 7;0, 109"
129,2603,2,"0, 123;0, 184"
130,2603,2,"0, 285;0, 379"
131,2603,2,"0, 394;0, 505"
132,2603,3,"0, 755;0, 784;0, 830"
133,2603|4869,3|1,"0, 757;0, 785;0, 832|0, 3"
134,2604,3,"3, 6;0, 2;0, 112"
135,2604|4411,1|1,"0, 173|0, 808"
136,2604,1,"0, 181"
137,2604|3357,1|1,"0, 189|0, 1137"
138,2604,1,"0, 219"
139,2604|4487,1|29,"1, 1|3, 3;0, 3;0, 11;0, 54;0, 124;0, 150;0, 152;0, 204;0, 412;0, 611;0, 703;0, 759;0, 769;0, 800;0, 819;0, 884;0, 891;0, 973;0, 984;0, 1008;0, 1038;0, 1066;0, 1101;0, 1113;0, 1131;0, 1157;0, 1173;0, 1213;0, 1281"
140,2604,1,"1, 2"
141,2604,1,"1, 2"
142,2605,1,"3, 0"
143,2605|4522,1|1,"3, 1|0, 495"
144,2605,1,"0, 231"
145,2605,1,"0, 520"
146,2605,1,"0, 770"
147,2605,1,"0, 776"
148,2605,1,"0, 987"
149,2605,1,"0, 988"
150,2605|3925,1|1,"0, 1286|0, 3"
151,2605,1,"0, 1374"
152,2605|5155,3|1,"0, 1467;0, 1490;0, 3811|0, 310"
153,2605,1,"0, 1526"
154,2605|3268,2|3,"0, 1767;0, 3499|0, 2968;0, 3011;0, 3094"
155,2605|3137|4884,4|1|1,"0, 2162;0, 2421;0, 2455;0, 2581|0, 1405|0, 279"
156,2605|3492|4224,1|3|5,"0, 2613|0, 1351;0, 1366;0, 1452|0, 451;0, 499;0, 549;0, 1142;0, 1279"
157,2605,1,"0, 2614"
158,2605,1,"0, 2621"
159,2605,1,"0, 2841"
160,2605,2,"0, 3131;0, 3650"
161,2606|2694|3195|4695,4|1|1|1,"3, 1;0, 1;0, 7;1, 2|1, 2|1, 2|1, 2"
162,2606|2694,1|1,"0, 110|0, 162"
163,2606,1,"0, 348"
164,2606|3382|3733,1|1|1,"0, 350|0, 109|0, 0"
165,2606|2988|4373|5338,1|1|1|1,"0, 411|0, 888|0, 248|0, 11977"
166,2606,1,"0, 450"
167,2606,1,"0, 451"
168,2606,1,"0, 459"
169,2607,1,"0, 292"
170,2607|3244|5229,4|1|1,"0, 348;0, 404;0, 705;0, 880|0, 2210|0, 570"
171,2607,1,"0, 533"
172,2607|4021|4699,1|1|1,"0, 787|0, 476|0, 184"
173,2607,1,"0, 809"
