wordID,docID,frequency,hitlist
40,175|240|258|386|398|413|438|489|505|564|649|702|842|919|1096|1141|1144|1222|1518|1677|1844|1982|2057|2149|2159|2333|2335|2361|2380|2551|2605|2676|2709|3125|3167|3230|3291|3661|3785|3804|3836|3951|4154|4195|4328|4472|4531|4892|4991|5060|5233|5239|5360|5454|5457|5508|5525|5543,1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|3|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|2|1|1|1,"0, 1314|0, 1525|0, 28|0, 676;0, 698|0, 39|0, 400|0, 690|0, 124|0, 535|0, 2922|0, 657|0, 586|0, 64|0, 112|0, 1896|0, 2359|0, 190|0, 966|0, 1070|0, 295;0, 734;0, 1705|0, 1269|0, 428|0, 410|0, 367|0, 789|0, 417;0, 1122|0, 234|0, 59|0, 1093|0, 577|0, 4050|0, 931|0, 1439|0, 449|0, 593|0, 1178|0, 891|0, 321|0, 909;0, 1003|0, 1221|0, 1456|0, 776|0, 243|0, 1542;0, 2018|0, 663|0, 741|0, 699|0, 87|0, 181|0, 141|0, 1121|0, 450|0, 2149|0, 1327|0, 68;0, 1115|0, 1135|0, 0|0, 0"
41,175,1,"0, 1318"
42,175|508|1734|2132|2325|2618|3048|3868|4543|5248|5392,1|1|1|3|1|1|1|1|1|1|1,"0, 1324|0, 1483|0, 3792|0, 307;0, 772;0, 1009|0, 2096|0, 665|0, 338|0, 385|0, 126|0, 54|0, 2139"
43,175|4032|4206|5216,1|1|1|2,"0, 1338|0, 81|0, 972|0, 94;0, 2090"
44,175|248|394|581|618|708|725|753|1030|1042|1043|1198|1207|1383|1631|1633|1650|1738|2067|2238|2242|2397|2481|2559|2587|2618|2771|2873|3135|3155|3387|3388|3398|3413|3504|3572|3634|3653|3709|3942|3959|3965|3995|4020|4176|4209|4248|4333|4341|4410|4422|4511|4585|4729|4811|5062|5095|5118|5182|5387|5563|5588,1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|2|1|3|1|5|1|2|1|2|2|2|1|1|2|1|1|1,"0, 1342|0, 120|0, 136|0, 754|0, 558|0, 166|0, 136|0, 147|0, 1588|0, 115|0, 690|0, 1149;0, 1387|0, 1300|0, 745|0, 261|0, 58|0, 944|0, 163|0, 163|0, 753|0, 278;0, 281|0, 674|0, 656|0, 1800|0, 3203|0, 1993|0, 1871|0, 194|0, 318|0, 510|0, 124|0, 163|0, 35|0, 229|0, 131|0, 148|0, 55;0, 261|0, 534|0, 394|0, 540|0, 338|0, 150|0, 134|0, 3524|0, 24|0, 654;0, 980|0, 271|0, 57;0, 68;0, 341|0, 379|0, 201;0, 2097;0, 2329;0, 2332;0, 2337|0, 694|0, 293;0, 304|0, 208|0, 359;0, 552|0, 70;0, 78|0, 43;0, 47|0, 4|0, 6277|0, 133;0, 140|0, 777|0, 588|0, 211"
45,175|299|390|456|501|762|998|1032|1160|1404|1563|1691|1911|2299|2338|2393|2531|2608|3111|3118|3157|3214|3243|3346|3438|3660|3665|4396|4478|4604|4844|4924|4998|5237,1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|2|1|1|1|1|2|1|1|1|1|1|2|1|1|1|1|1|1,"0, 1345|0, 527|0, 84|0, 222|0, 500|0, 1966|0, 1328|0, 144|0, 342|0, 52|0, 85|0, 128;0, 217|0, 195|0, 3422|0, 1452|0, 343|0, 697;0, 709|0, 734|0, 50|0, 635|0, 2015|0, 1627;0, 1649|0, 859|0, 738|0, 285|0, 311|0, 778|0, 861;0, 1676|0, 168|0, 1253|0, 254|0, 1246|0, 754|0, 87"
46,175|504|2506|2618|2752|3868|4028|4187|4386|5184|5577,1|1|2|1|1|1|1|1|1|1|1,"0, 1358|0, 275|0, 1823;0, 3279|0, 372|0, 357|0, 644|0, 1605|0, 1680|0, 141|0, 393|0, 578"
47,175,1,"0, 1360"
48,175|949|1687|1709|2617|3059|4099|4434,1|1|1|1|1|1|1|1,"0, 1437|0, 1081|0, 349|0, 647|0, 1284|0, 310|0, 681|0, 562"
49,175,1,"0, 1439"
50,175|265|417|882|1024|1086|1425|1593|1690|2037|2041|2522|3059|3945|3973|4052|4314|4594|4721|4750|4890|5232|5398,1|1|2|1|1|1|1|2|1|1|1|1|1|1|1|1|2|3|1|16|1|6|2,"0, 1440|0, 223|0, 349;0, 372|0, 1206|0, 1034|0, 57|0, 771|0, 266;0, 306|0, 631|0, 201|0, 60|0, 232|0, 497|0, 197|0, 467|0, 171|0, 73;0, 76|0, 182;0, 424;0, 459|0, 1248|3, 2;0, 7;0, 24;0, 84;0, 111;0, 143;0, 195;0, 220;0, 243;0, 324;0, 333;0, 386;0, 415;0, 481;0, 582;0, 635|0, 552|3, 2;0, 2;0, 85;0, 225;0, 243;0, 259|0, 512;0, 575"
51,175,1,"0, 1443"
52,175,1,"0, 1446"
53,175|231|715|746|754|949|1226|1300|1361|1517|1690|2037|2474|2567|3263|3471|3496|3537|4300|4324|4670|4686|4945|5298|5504,1|1|1|1|1|1|1|4|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1,"0, 1452|0, 44|0, 299|0, 118|0, 1464|0, 1834|0, 726|3, 7;0, 7;0, 282;0, 1739|0, 100|0, 447|0, 1381|0, 1580|0, 347|0, 740|0, 1262|0, 1624;0, 1834|0, 481|0, 735|0, 233|0, 317|0, 195|0, 863|0, 1556|0, 2336|0, 365"
54,175|384|464|553|601|602|775|782|1117|1133|1298|1300|1332|1613|1944|2768|3007|3121|3352|3409|3558|3750|3953|4114|4268|4293|4303|4398|4474|4694|4820|5050|5239|5310|5338|5557,1|1|1|1|1|2|3|1|2|1|10|1|1|1|1|1|2|3|1|6|1|1|1|1|5|1|1|1|1|1|1|5|1|1|1|1,"0, 1459|0, 394|0, 352|0, 147|0, 1433|0, 387;0, 724|0, 502;0, 509;0, 522|0, 1290|0, 3051;0, 3072|0, 943|0, 28;0, 239;0, 412;0, 444;0, 463;0, 1040;0, 1094;0, 1285;0, 1705;2, 1|0, 2059|0, 389|0, 492|0, 2571|0, 910|0, 391;0, 1104|0, 28;0, 85;0, 291|0, 11|0, 159;0, 958;0, 1308;0, 1316;0, 1699;2, 4|0, 597|0, 54|0, 127|0, 1121|3, 3;0, 78;0, 250;0, 370;2, 10|0, 265|0, 307|0, 1419|0, 135|0, 691|0, 537|0, 299;0, 368;0, 585;0, 801;2, 7|0, 823|0, 220|0, 14035|0, 11"
55,175|390|564|577|651|706|755|782|824|901|949|950|979|1117|1255|1303|1396|1401|1450|1453|1523|1540|1601|1638|1650|1661|1673|1690|1717|1742|1756|1767|1899|1922|1986|2002|2226|2323|2339|2519|2524|2551|2605|2649|2672|2707|2771|2830|2863|2890|2895|2954|2968|3110|3154|3192|3231|3234|3422|3426|3691|3706|3716|3856|3876|3894|3943|3959|3961|3980|4057|4080|4217|4328|4333|4339|4341|4411|4464|4522|4535|4578|4590|4617|4771|4775|4808|4840|4841|4860|4886|4956|4992|5030|5118|5119|5181|5205|5298|5303|5332|5388|5389|5484|5529,1|2|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|2|1|1|1|2|1|7|1|1|1|3|1|1|2|1|3|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|8|1|1|1|1|1|1|1|6|1|1|1|1|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|2|1|1,"0, 1462|0, 707;0, 1655|0, 979|0, 1153|0, 2159|0, 330|0, 540|0, 2077|0, 744|0, 451|0, 1016|0, 14|0, 254|0, 1133;0, 3306|0, 273|0, 60|0, 270|0, 945|0, 1086|0, 11|0, 230;0, 270|0, 382|0, 266|0, 573|0, 985;0, 2004|0, 46|0, 229;0, 346;0, 378;0, 618;0, 1216;0, 1529;0, 1955|0, 2846|0, 598|0, 152|0, 100;0, 139;0, 712|0, 1830|0, 2526|0, 115;0, 579|0, 369|0, 2099;0, 2501;0, 2639|0, 260|0, 403|0, 730|0, 108|0, 587|0, 431|0, 4135|0, 68;0, 504|0, 660|0, 2627|0, 736|0, 731|0, 637|3, 9|0, 888|0, 287|0, 104|3, 9;0, 118;0, 128;0, 328;0, 340;0, 440;0, 544;0, 938|0, 13|0, 568|0, 3163|0, 2059|0, 1403|0, 660|0, 3157|0, 543;0, 1144;0, 1595;0, 2391;0, 3234;0, 4088|0, 423|0, 367|0, 1491|0, 14|0, 821;0, 1002|0, 198;0, 326|0, 2116;0, 2395|0, 79|0, 681|0, 59|0, 902|0, 615|0, 761|0, 1551|0, 1592|0, 1156|0, 1433|0, 732|0, 489|0, 324|0, 938;0, 963|0, 1133|0, 149|0, 181|0, 123|0, 761|0, 389|0, 992|0, 971|0, 1233|0, 1292|0, 466|0, 5454|0, 89|0, 72|0, 59|0, 1904;0, 1909|0, 63|0, 222|0, 1576|0, 487;0, 818|0, 11|0, 21"
56,175|664|954|2721|3256|3296|3417|3675|4504|4701|4866|5139|5476|5602,1|1|1|1|2|7|1|1|3|41|1|1|1|1,"0, 1484|0, 1152|0, 183|0, 384|0, 946;0, 969|0, 1296;0, 1335;0, 1565;0, 1576;0, 1647;0, 1740;0, 2437|0, 30|0, 237|0, 374;0, 390;0, 587|3, 0;0, 2;0, 8;0, 38;0, 46;0, 49;0, 99;0, 118;0, 510;0, 515;0, 534;0, 548;0, 557;0, 589;0, 600;0, 604;0, 625;0, 660;0, 667;0, 695;0, 720;0, 763;0, 783;0, 808;0, 900;0, 912;0, 920;0, 929;0, 1017;0, 1022;0, 1046;0, 1051;0, 1061;0, 1076;0, 1083;0, 1128;0, 1135;0, 1177;0, 1193;0, 1226;2, 9|0, 975|0, 207|0, 2395|0, 94"
57,175|990|1611|1903|2856|3254|4658|4723|5532,1|1|1|3|1|1|1|1|1,"0, 1489|0, 616|0, 378|0, 78;0, 103;0, 147|0, 237|0, 813|0, 1186|0, 279|0, 131"
58,175|198|225|231|313|392|651|978|1497|1599|1690|1912|2090|2268|2632|2655|2680|2709|2712|2890|3192|3227|3362|3496|3709|3772|3801|4028|4111|4354|4543|4557|4605|4608|5583,1|1|3|1|3|1|1|1|1|1|1|3|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1,"0, 1522|0, 267|0, 178;0, 473;0, 704|0, 198|0, 281;0, 363;0, 465|0, 149|0, 2502|0, 835|0, 406|0, 5662|0, 1250|0, 279;0, 308;0, 411|0, 751|0, 1154|0, 1443|0, 1319|0, 1410|0, 646|0, 1370|0, 2746|0, 3076;0, 3093|0, 2657|0, 1702|0, 626|0, 127|0, 875|0, 288|0, 1213|2, 16|0, 3783|0, 2077|0, 11|0, 1319|0, 957|0, 140"
59,175|404|1135|3470|3531|3537|4456|4672,1|1|1|1|1|2|1|1,"0, 1534|0, 19|0, 19|0, 2180|0, 1228|0, 304;0, 520|0, 1766|0, 532"
60,175|192|399|1117|1124|1303|1424|1655|1984|2048|2525|2700|2774|3050|3712|3890|5353|5559,1|3|1|3|1|1|2|1|1|2|1|1|1|1|2|1|1|1,"0, 1612|0, 329;0, 342;0, 915|0, 3360|0, 3332;0, 3343;0, 3685|0, 1360|0, 554|0, 653;0, 1077|0, 1060|0, 237|3, 8;0, 968|0, 528|0, 274|0, 88|0, 608|0, 220;0, 831|0, 353|0, 337|0, 524"
61,175|228|241|310|378|391|401|463|507|615|679|722|774|808|907|971|1002|1039|1113|1138|1147|1180|1200|1230|1294|1302|1480|1540|1572|1709|1731|1741|1751|1780|1835|1854|1862|1924|1932|1976|2053|2085|2093|2159|2166|2269|2306|2310|2378|2440|2492|2552|2718|2721|2821|2890|2902|2997|2998|3005|3009|3016|3029|3084|3128|3157|3169|3203|3256|3268|3275|3277|3305|3350|3730|3758|3890|3918|4009|4020|4039|4057|4091|4103|4128|4188|4203|4228|4259|4275|4294|4477|4587|4591|4737|4841|4939|4969|4970|4992|5010|5027|5040|5092|5201|5213|5242|5338|5339|5385|5389|5428|5501,1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|2|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|2|1|1|1|1|1|2|1|2|1|1|1|1|1|2|1|1|1|1|1|3|1|1|1|1|1|3|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|7|10|1|1|1|1,"0, 1639|0, 30;0, 66|0, 70|0, 461|0, 31|0, 36|0, 449|0, 471|0, 349|0, 62|0, 268|0, 515|0, 347|0, 620|0, 747|0, 57;0, 112|0, 939|0, 767;0, 816|0, 425|0, 831;0, 914|0, 465|0, 1342|0, 564|0, 2629|0, 202|0, 1004|0, 2381|0, 434|0, 1835|0, 1341|0, 1389|0, 270|0, 282|0, 202|0, 523|0, 54|0, 1316|0, 407|0, 316|0, 2048|0, 1398|0, 573|0, 92|0, 673;0, 846|0, 632|0, 67|0, 2683|0, 1747|0, 228|0, 1150|0, 7969|0, 1884|0, 2026|0, 469|0, 1496|0, 2000;0, 2300|0, 560|0, 342|0, 616|0, 363|0, 585|0, 6282|0, 174;0, 212|0, 326|0, 819|0, 2281|0, 829|0, 37|0, 183;0, 934|0, 3517|0, 1306;0, 1475|0, 612|0, 3827|0, 1398|0, 1376|0, 638|0, 482;0, 601|0, 852|0, 2292|0, 8318|0, 413|0, 180|0, 1798;0, 1814;0, 1895|0, 582|0, 393|0, 640|0, 838|0, 3157|0, 1404;0, 1629;0, 1666|0, 394|0, 256|0, 201|0, 1350|0, 1292|0, 238|0, 651|0, 595|0, 3163|0, 597|0, 673|0, 315|0, 1073|0, 1062|0, 143|0, 330|0, 730|0, 1319|0, 3595;0, 3677;0, 3685;0, 3685;0, 3764;0, 3772;0, 3772|0, 1019;0, 1029;0, 1055;0, 1065;0, 1079;0, 1088;0, 1100;0, 1122;0, 1151;0, 1175|0, 662|0, 1938|0, 433|0, 2185"
62,175|241|310|378|722|1002|1039|1180|1200|1230|1294|1302|1540|1780|1835|1862|1924|1932|1976|2053|2159|2166|2284|2378|2440|2552|2718|2788|2821|2890|3005|3009|3016|3029|3084|3128|3157|3180|3203|3268|3305|3758|3918|4009|4020|4039|4103|4128|4151|4228|4259|4477|4591|4841|4939|4970|4992|5027|5040|5201|5213|5242|5385|5389|5428,1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|3|1|1|1|1|1|1|1|1|1|1|1|1|1|1,"0, 1640|0, 71|0, 462|0, 32|0, 516|0, 940|0, 767;0, 816|0, 1343|0, 565|0, 2630|0, 202|0, 1004|0, 435|0, 203|0, 524|0, 1317|0, 408|0, 316|0, 2048|0, 1399|0, 674|0, 633|0, 579|0, 229|0, 1151|0, 1885|0, 2027|0, 490|0, 1497|0, 2001;0, 2301|0, 363|0, 586|0, 6283|0, 175;0, 213|0, 327|0, 820|0, 2281|0, 1671|0, 37|0, 3518|0, 3828|0, 639|0, 853|0, 2293|0, 8319|0, 414|0, 583|0, 394|0, 1564|0, 3158|0, 1405;0, 1630;0, 1667|0, 202|0, 1293|0, 651|0, 596|0, 598|0, 674|0, 1074|0, 1063|0, 331|0, 731|0, 1320|0, 663|0, 1939|0, 434"
