wordID,docID,frequency,hitlist
0,1971,1,"0, 508"
1,1971|4370|4524,1|1|1,"0, 513|0, 240|0, 18"
2,1971,2,"0, 514;0, 1703"
3,1971|4457|4546|5503,1|1|10|1,"0, 551|0, 111|0, 222;0, 281;0, 306;0, 372;0, 406;0, 418;0, 773;0, 793;0, 831;0, 1357|0, 420"
4,1971,1,"0, 554"
5,1971,1,"0, 596"
6,1971,1,"0, 626"
7,1971|2122|2300|2554|3503|3843|5267,1|1|1|1|1|1|1,"0, 701|0, 58|0, 1001|0, 3|0, 201|0, 355|0, 530"
8,1971,1,"0, 820"
9,1971,1,"0, 840"
10,1971,1,"0, 961"
11,1971,1,"0, 963"
12,1971,1,"0, 1589"
13,1971,1,"0, 1590"
14,1971,1,"1, 2"
15,1971,1,"1, 6"
16,1971|5530,1|3,"1, 7|0, 21;0, 98;0, 882"
17,1972,26,"3, 6;0, 80;0, 84;0, 86;0, 92;0, 106;0, 117;0, 139;0, 177;0, 285;0, 291;0, 356;0, 360;0, 408;0, 421;0, 435;0, 438;0, 439;0, 442;0, 447;0, 470;0, 488;0, 497;0, 1224;0, 1276;2, 1"
18,1972,9,"0, 316;0, 318;0, 339;0, 708;0, 844;0, 1107;0, 1319;0, 1337;0, 1344"
19,1972|2390|2488|3744,1|15|2|1,"0, 326|0, 269;0, 321;0, 352;0, 359;0, 403;0, 584;0, 588;0, 592;0, 597;0, 621;0, 625;0, 627;0, 631;0, 640;0, 1580|0, 235;0, 679|0, 850"
20,1972,1,"0, 333"
21,1972,2,"0, 383;0, 439"
22,1972,1,"0, 386"
23,1972,1,"0, 465"
24,1972,1,"0, 540"
25,1972,2,"0, 699;0, 1204"
26,1972,1,"0, 726"
27,1972,2,"0, 738;0, 1001"
28,1972,2,"0, 740;0, 1003"
29,1972,2,"0, 743;0, 1006"
30,1972,5,"0, 744;0, 921;0, 1007;0, 1184;0, 1421"
31,1972|1992|3662|4353|4585|4706|5127|5416,2|2|1|1|4|3|4|1,"0, 747;0, 1010|0, 112;0, 131|0, 673|0, 310|0, 784;0, 815;0, 850;0, 896|0, 383;0, 410;0, 561|0, 174;0, 342;0, 450;0, 596|0, 134"
32,1972,23,"0, 763;0, 779;0, 787;0, 796;0, 805;0, 813;0, 836;0, 849;0, 857;0, 864;0, 1026;0, 1042;0, 1050;0, 1059;0, 1068;0, 1076;0, 1099;0, 1112;0, 1120;0, 1127;0, 1349;0, 1357;0, 1364"
33,1972,2,"0, 825;0, 1088"
34,1972|3768|4777|5136|5221,2|3|1|1|1,"0, 828;0, 1091|0, 2713;0, 2889;0, 2916|0, 648|0, 102|0, 1981"
35,1972,3,"0, 841;0, 1104;0, 1341"
36,1972,3,"0, 841;0, 1104;0, 1341"
37,1972,6,"0, 855;0, 862;0, 1118;0, 1125;0, 1355;0, 1362"
38,1972,4,"0, 860;0, 1123;0, 1360;0, 1445"
39,1972,4,"0, 865;0, 1128;0, 1365;0, 1478"
40,1972,4,"0, 875;0, 1138;0, 1375;0, 1510"
41,1972,5,"0, 885;0, 1148;0, 1385;0, 1455;0, 1470"
42,1972,3,"0, 893;0, 1156;0, 1393"
43,1972,3,"0, 912;0, 1175;0, 1412"
44,1972|3936,3|1,"0, 913;0, 1176;0, 1413|0, 878"
45,1972,3,"0, 915;0, 1178;0, 1415"
46,1972,3,"0, 918;0, 1181;0, 1418"
47,1972,6,"0, 944;0, 947;0, 972;0, 1185;0, 1314;0, 1422"
48,1972,1,"0, 1251"
49,1972,1,"0, 1252"
50,1972,1,"0, 1326"
51,1972,1,"1, 1"
52,1972,1,"1, 2"
53,1973|1981,1|1,"0, 22|0, 13"
54,1973,1,"0, 27"
55,1973|3374,5|1,"0, 550;0, 560;0, 580;0, 649;0, 717|0, 83"
56,1973,2,"0, 702;0, 710"
57,1974|2382,1|1,"0, 846|0, 205"
58,1974|2826|3291|4098|4715|4858|5148|5338,1|1|1|1|1|3|1|2,"1, 3|1, 3|1, 3|0, 83|1, 1|0, 62;0, 986;1, 3|1, 3|0, 251;0, 395"
59,1975|2685|3072,1|1|1,"0, 442|0, 1352|0, 567"
60,1975,1,"0, 481"
61,1975|3349|4091,1|2|1,"0, 566|0, 35;0, 42|0, 1141"
62,1975,1,"0, 1158"
63,1975|3712|4631,2|1|1,"0, 1209;0, 1214|0, 1690|0, 46"
64,1975,1,"1, 2"
65,1976|2665|4380|4383,1|1|1|1,"0, 83|0, 159|0, 521|0, 1076"
66,1976|3627,11|1,"0, 105;0, 775;0, 1000;0, 1092;0, 1950;0, 1971;0, 1980;0, 2002;0, 2043;0, 2094;0, 2128|0, 260"
67,1976,1,"0, 113"
68,1976|2888|3629|3792|4532,1|3|2|4|1,"0, 127|0, 1091;0, 1145;0, 1187|0, 252;0, 440|0, 2387;0, 2806;0, 2900;0, 3389|0, 557"
69,1976|2519|3203,1|1|1,"0, 392|0, 1224|0, 870"
70,1976,1,"0, 392"
71,1976,3,"0, 557;0, 639;0, 644"
72,1976,18,"0, 557;0, 573;0, 575;0, 578;0, 639;0, 644;0, 1287;0, 1377;0, 1515;0, 1537;0, 1559;0, 1687;0, 1700;0, 1704;0, 1708;0, 1734;0, 1807;0, 1816"
73,1976,7,"0, 573;0, 1515;0, 1687;0, 1700;0, 1734;0, 1807;0, 1816"
74,1976,3,"0, 575;0, 1537;0, 1704"
75,1976,3,"0, 578;0, 1559;0, 1708"
76,1976|2179|4367,1|1|1,"0, 692|0, 343|0, 469"
77,1976,1,"0, 692"
78,1976,1,"0, 698"
79,1976,1,"0, 740"
80,1976,1,"0, 750"
81,1976,1,"0, 778"
82,1976|4280,1|1,"0, 864|0, 9180"
83,1976,1,"0, 880"
84,1976|2751,1|1,"0, 1041|0, 17"
85,1976,1,"0, 1077"
86,1976,1,"0, 1249"
87,1976|3626,1|1,"0, 1384|0, 1502"
88,1976,1,"0, 1398"
89,1976,1,"0, 1421"
90,1976,11,"0, 1465;0, 1491;0, 1512;0, 1524;0, 1534;0, 1546;0, 1556;0, 1568;0, 1578;0, 1584;0, 1615"
91,1976,1,"0, 1496"
92,1976,1,"0, 1502"
93,1976,6,"0, 1508;0, 1689;0, 1718;0, 1719;0, 1720;0, 1821"
94,1976|1979,1|1,"0, 1596|0, 459"
95,1976,1,"0, 1596"
96,1976,1,"0, 1603"
97,1976,2,"0, 1712;0, 1716"
98,1976|3717,1|1,"0, 1724|0, 377"
99,1976,1,"0, 1733"
100,1976,1,"0, 1749"
101,1976,1,"0, 1755"
102,1976,1,"0, 1759"
103,1976,1,"0, 1786"
104,1976,1,"0, 1789"
105,1976|2211|2699|3721|3780|5193,1|1|3|2|1|1,"0, 1798|0, 1065|0, 508;0, 874;0, 913|0, 1760;0, 1796|0, 547|0, 920"
106,1976,1,"0, 1828"
107,1976,1,"0, 1846"
108,1976|3138|3487|3743|3768|3936|4333|4544|5488,1|6|14|1|9|2|1|1|1,"0, 1851|0, 179;0, 200;0, 206;0, 212;0, 262;0, 265|0, 159;0, 176;0, 208;0, 221;0, 426;0, 439;0, 636;0, 646;0, 709;0, 723;0, 819;0, 829;0, 842;0, 848|0, 1626|0, 2773;0, 2791;0, 2808;0, 2825;0, 2842;0, 2863;0, 2880;0, 2907;0, 2937|0, 363;0, 383|0, 1222|0, 2803|0, 438"
109,1976,1,"0, 1853"
110,1976|4280,3|1,"0, 1942;0, 2038;0, 2044|0, 4824"
111,1976|2096,1|1,"0, 2244|0, 1008"
112,1976|2469|3744|4811,1|1|1|48,"0, 2256|0, 1292|0, 422|3, 1;0, 32;0, 53;0, 65;0, 81;0, 128;0, 137;0, 148;0, 306;0, 311;0, 351;0, 353;0, 403;0, 433;0, 469;0, 487;0, 495;0, 589;0, 604;0, 624;0, 703;0, 790;0, 934;0, 993;0, 1010;0, 1020;0, 1040;0, 1047;0, 1058;0, 1068;0, 1082;0, 1120;0, 1154;0, 1239;0, 1278;0, 1325;0, 1378;0, 1394;0, 1414;0, 1424;0, 1745;0, 1791;0, 1849;0, 1889;0, 1908;0, 1932;0, 1944;2, 4"
113,1976|2519,1|1,"0, 2302|0, 4040"
114,1978,1,"0, 654"
115,1978,1,"0, 667"
116,1978|2959,1|1,"0, 993|0, 733"
117,1978|2565|2959,1|2|1,"0, 1023|0, 1045;0, 1057|0, 763"
118,1979,1,"0, 315"
119,1979|3029|4775,2|1|1,"0, 459;0, 459|0, 732|0, 963"
120,1979|2239,1|1,"0, 461|0, 245"
121,1979,1,"0, 563"
122,1979|3317|4813|5423,1|1|1|1,"0, 596|0, 198|0, 569|0, 213"
123,1979,1,"0, 649"
124,1979|2207|2459,1|1|1,"0, 672|0, 173|0, 661"
125,1979,1,"0, 674"
126,1979,1,"0, 908"
127,1979,1,"0, 912"
128,1979,1,"0, 916"
129,1979,1,"0, 953"
130,1979,1,"0, 956"
131,1979|2314|2611|2918|4376|4993,1|1|1|1|2|1,"0, 1023|0, 521|0, 133|0, 888|0, 660;0, 818|0, 992"
132,1979,1,"0, 1025"
133,1979|2036|2735|4376,1|1|1|2,"0, 1028|0, 2933|0, 1184|0, 666;0, 824"
134,1980,2,"3, 4;0, 49"
135,1980,2,"0, 39;0, 41"
136,1980,1,"0, 57"
137,1980|3417,1|1,"2, 13|0, 3429"
138,1980,1,"1, 1"
139,1980,1,"1, 3"
140,1981,1,"0, 329"
141,1981,1,"0, 330"
142,1981,1,"0, 525"
143,1981|2841,1|6,"0, 694|0, 86;0, 649;0, 654;0, 666;0, 857;0, 1745"
144,1981|2098|3268|4671|4925|4979|5203,1|1|1|1|1|2|1,"0, 876|0, 776|0, 1436|0, 440|0, 2351|0, 804;0, 1464|0, 2841"
145,1982|2087|4456,1|1|1,"0, 154|0, 713|0, 2903"
146,1982,1,"0, 160"
147,1982|5237|5471,1|1|1,"0, 404|0, 1636|0, 568"
148,1983,1,"0, 2019"
149,1984|4686|5313|5408,1|1|1|1,"0, 314|0, 957|0, 96|3, 2"
150,1984,1,"0, 352"
151,1984,1,"1, 1"
152,1984,1,"1, 2"
153,1986,1,"0, 134"
154,1986|5170,1|1,"0, 220|0, 583"
155,1986,1,"0, 378"
156,1986|2588,1|2,"0, 402|0, 448;0, 575"
157,1986,1,"0, 421"
158,1986|3061,2|1,"0, 471;0, 552|0, 696"
159,1986,1,"0, 507"
160,1986,1,"0, 541"
161,1986,1,"0, 565"
162,1986,1,"0, 853"
163,1986|4345,5|1,"0, 1375;0, 1425;0, 1562;0, 1582;0, 1877|0, 1219"
164,1986|2917|3093|3706,1|1|1|3,"0, 1412|0, 179|0, 1636|0, 154;0, 3312;0, 3791"
165,1986,1,"0, 1421"
166,1986,1,"0, 1421"
167,1986,3,"0, 1552;0, 1735;0, 1772"
168,1986,1,"0, 1663"
169,1986,1,"0, 1841"
170,1986|5267,1|1,"0, 1905|0, 1527"
171,1986,2,"0, 1986;0, 2566"
172,1986,1,"0, 2295"
173,1986,1,"1, 1"
174,1987,1,"0, 23"
175,1987,2,"0, 110;0, 467"
176,1987,1,"0, 159"
177,1987,1,"0, 159"
178,1987,1,"0, 160"
179,1987,1,"0, 164"
180,1987,6,"0, 232;0, 392;0, 484;0, 511;0, 517;0, 540"
181,1987,2,"0, 351;0, 1421"
