wordID,docID,frequency,hitlist
0,4313,1,"0, 229"
1,4313,1,"0, 321"
2,4313,1,"0, 496"
3,4313,1,"0, 546"
4,4313,1,"0, 600"
5,4313,6,"0, 737;0, 792;0, 971;0, 1116;0, 1145;0, 1451"
6,4313|5577,1|1,"0, 881|0, 130"
7,4313,1,"0, 924"
8,4313|4913,1|1,"0, 983|0, 1604"
9,4313,1,"0, 1133"
10,4313,1,"0, 1142"
11,4313,1,"0, 1253"
12,4313,1,"0, 1310"
13,4313|5284,1|1,"0, 1400|0, 97"
14,4313,1,"1, 3"
15,4314,1,"0, 6"
16,4314,1,"0, 15"
17,4314,1,"0, 69"
18,4314,1,"0, 75"
19,4314,1,"0, 128"
20,4314|5353,1|1,"0, 133|0, 3268"
21,4314,1,"0, 163"
22,4314,1,"0, 313"
23,4314,1,"0, 599"
24,4314,1,"0, 600"
25,4314,1,"0, 602"
26,4314,4,"0, 981;0, 998;0, 1019;0, 1204"
27,4314,1,"0, 1020"
28,4314,1,"0, 1117"
29,4314|5365,2|1,"0, 1228;0, 1313|0, 381"
30,4314,2,"0, 1285;0, 1328"
31,4314,1,"0, 1514"
32,4315,2,"0, 1;0, 37"
33,4315,1,"0, 2"
34,4315,5,"0, 60;0, 62;0, 79;0, 107;0, 173"
35,4315,1,"0, 136"
36,4315,1,"0, 145"
37,4315,1,"0, 197"
38,4315,1,"0, 198"
39,4315,8,"0, 232;0, 243;0, 287;0, 360;0, 437;0, 442;0, 461;0, 477"
40,4315,1,"2, 4"
41,4316|5042,1|1,"0, 25|0, 289"
42,4316,4,"0, 78;0, 458;0, 568;0, 1394"
43,4316,1,"0, 92"
44,4316|5498,1|1,"0, 115|0, 768"
45,4316,1,"0, 122"
46,4316,1,"0, 290"
47,4316,1,"0, 395"
48,4316|5314,1|1,"0, 424|0, 557"
49,4316,1,"0, 434"
50,4316,1,"0, 443"
51,4316,4,"0, 456;0, 587;0, 1153;0, 1226"
52,4316,1,"0, 461"
53,4316|5099,1|1,"0, 500|0, 603"
54,4316,1,"0, 560"
55,4316,1,"0, 675"
56,4316,1,"0, 788"
57,4316,1,"0, 802"
58,4316|4531,1|1,"0, 943|0, 753"
59,4316,1,"0, 954"
60,4316,1,"0, 1002"
61,4316,3,"0, 1057;0, 1124;0, 1256"
62,4316|4446|4468,1|1|1,"0, 1079|0, 2132|0, 208"
63,4316,1,"0, 1152"
64,4316,1,"0, 1182"
65,4316|4960|5425,1|1|1,"0, 1195|0, 121|2, 11"
66,4316,1,"0, 1199"
67,4316|5313,1|1,"0, 1302|0, 1055"
68,4316,1,"0, 1322"
69,4316,1,"0, 1478"
70,4316|5118|5133|5530,1|1|1|1,"0, 1512|0, 1334|0, 323|0, 1750"
71,4316,1,"0, 1515"
72,4316,1,"0, 1556"
73,4316|4693,1|1,"0, 1608|0, 12"
74,4316|5365,1|1,"0, 1625|0, 233"
75,4316,1,"0, 1633"
76,4316,1,"1, 3"
77,4317,1,"3, 0"
78,4317,1,"0, 47"
79,4317|4621,1|1,"0, 64|0, 69"
80,4317|4744,1|1,"0, 73|0, 806"
81,4317,1,"0, 120"
82,4317,1,"0, 126"
83,4318,1,"0, 724"
84,4318,1,"0, 747"
