wordID,docID,frequency,hitlist
0,1300,1,"0, 514"
1,1300,1,"0, 518"
2,1300,1,"0, 893"
3,1300|1474|1896|1971,1|2|1|1,"0, 967|0, 500;0, 509|0, 1301|0, 882"
4,1300,1,"0, 989"
5,1300,1,"0, 1014"
6,1300|1971|3297|4100|4454,1|1|1|2|1,"0, 1029|0, 880|0, 1735|0, 1086;0, 1113|0, 877"
7,1300,1,"0, 1132"
8,1300,1,"0, 1180"
9,1300|1583|2042|3145,1|1|1|1,"0, 1236|0, 63|0, 609|0, 259"
10,1300|3509|4619,1|1|1,"0, 1309|0, 9|0, 1136"
11,1300|2255|3263|3730|4716|4872,1|1|1|1|1|1,"0, 1335|0, 3226|0, 343|0, 1585|0, 286|0, 572"
12,1300|3357,1|1,"0, 1349|0, 315"
13,1300|4313,1|2,"0, 1537|0, 661;0, 789"
14,1300,1,"0, 1588"
15,1300|1480|2722|2992|3447|4502|4521|5273|5338,1|1|1|2|1|1|1|1|1,"0, 1681|0, 54|0, 2130|0, 463;0, 588|0, 901|0, 979|0, 164|0, 47|0, 8493"
16,1300,1,"0, 1704"
17,1300|3434,1|1,"0, 1709|3, 7"
18,1300|2688|3006|3955|5027|5578,1|1|1|1|1|1,"0, 1728|0, 437|0, 63|0, 882|0, 1156|0, 1301"
19,1300|1891,1|1,"0, 1856|0, 782"
20,1300|1884|2552|2582|2709|2983|3230|3691|3696|4303|5243|5612,1|2|1|1|1|1|1|1|1|1|1|1,"0, 1924|0, 527;0, 552|0, 2357|0, 992|0, 1761|0, 364|0, 1189|0, 1087|0, 842|0, 352|0, 9520|0, 550"
21,1300|1799|2091|2146|2993|4417|5128|5527,2|2|1|2|2|3|1|1,"0, 1945;0, 1948|0, 179;0, 270|0, 2523|0, 2699;0, 2735|0, 1162;0, 1203|0, 701;0, 820;0, 976|0, 339|0, 554"
22,1300|3275,1|1,"0, 2047|0, 851"
23,1300|5481,1|1,"0, 2138|0, 201"
24,1300,1,"0, 2360"
25,1300|1928|5327,1|1|1,"0, 2444|0, 3127|0, 512"
26,1300|2771,1|1,"0, 2506|0, 1726"
27,1300|1788|3931,1|1|1,"0, 2783|0, 1186|0, 23"
28,1301,2,"3, 4;0, 1067"
