wordID,docID,frequency,hitlist
0,1220|1379,4|2,"0, 166;0, 286;0, 329;0, 1392|0, 23;0, 29"
1,1220,1,"0, 198"
2,1220|1349|3224|3990,1|1|1|1,"0, 199|0, 1213|0, 1556|0, 322"
3,1220|1462|1749|2418|4046|5501,1|1|1|1|1|1,"0, 205|0, 5192|0, 883|0, 496|0, 1449|0, 3332"
4,1220|5360|5383,1|1|1,"0, 249|0, 1244|0, 508"
5,1220,1,"0, 268"
6,1220,1,"0, 276"
7,1220|2463|4138|5360,1|1|1|1,"0, 1154|0, 515|0, 2888|0, 39"
8,1220,1,"0, 1332"
9,1220,1,"0, 1334"
10,1220,1,"0, 1336"
11,1220|1932,1|1,"1, 2|1, 2"
12,1221,2,"3, 0;0, 335"
13,1221|2575,4|1,"0, 9;0, 219;0, 2175;0, 3390|0, 3476"
14,1221,1,"0, 115"
15,1221|2585|4322,1|1|1,"0, 320|0, 2651|0, 79"
16,1221,1,"0, 353"
17,1221,1,"0, 634"
18,1221,1,"0, 635"
19,1221|1784|2891|3697|5362|5408|5592,1|1|1|2|1|1|1,"0, 734|0, 100|0, 1628|0, 402;0, 426|0, 547|0, 329|0, 1467"
20,1221|1244,2|1,"0, 1015;0, 1075|0, 381"
21,1221,1,"0, 1020"
22,1221,1,"0, 1067"
23,1221|2208,1|1,"0, 1559|0, 763"
24,1221,1,"0, 1773"
25,1221,1,"0, 1821"
26,1221,1,"0, 1823"
27,1221,1,"0, 1824"
28,1221|4309|5338,1|1|1,"0, 2269|0, 670|0, 14780"
29,1221|1550|1822|2075|3357|3586|3867|4841|4856|5090|5268,1|3|1|1|2|1|1|1|1|2|12,"0, 2583|0, 3136;0, 3145;0, 3167|0, 459|0, 105|0, 80;0, 171|0, 679|0, 40|0, 335|0, 1215|0, 396;0, 505|0, 84;0, 499;0, 505;0, 512;0, 535;0, 745;0, 816;0, 1466;0, 1542;0, 2411;0, 2430;0, 2459"
