wordID,docID,frequency,hitlist
0,1459,1,"0, 503"
1,1459,1,"0, 532"
2,1459,2,"0, 663;0, 1116"
3,1459,1,"0, 675"
4,1459|4236|4804,1|1|1,"0, 865|0, 73|0, 218"
5,1459|1637,1|1,"0, 877|0, 579"
6,1459|1845,2|1,"0, 922;0, 1536|0, 469"
7,1459|3903,1|1,"0, 976|0, 1299"
8,1459,1,"0, 1120"
9,1459|2334|3268|5561,1|1|1|4,"0, 1221|0, 420|0, 2482|0, 3491;0, 3505;0, 4419;0, 4484"
10,1459|3639,2|1,"0, 1532;0, 1568|0, 174"
11,1459,1,"0, 1603"
12,1459|2581|2897,1|1|1,"0, 1673|0, 1060|0, 4871"
13,1459|4857,1|1,"0, 1882|0, 1063"
14,1459,3,"0, 2107;0, 2118;0, 2162"
15,1459|5483,2|1,"0, 2273;0, 2293|0, 1267"
16,1459,1,"0, 2300"
17,1459|2690|2849|4390|4913|5042|5284,4|1|1|2|1|4|1,"0, 2372;0, 2415;0, 2442;0, 2457|0, 126|0, 89|0, 800;0, 828|0, 2476|0, 1379;0, 1395;0, 1471;0, 1524|0, 1696"
18,1459,1,"0, 2449"
19,1459|2428|4086|5224|5367,1|1|1|1|1,"1, 1|1, 1|0, 519|0, 524|0, 509"
20,1459|5241,1|1,"1, 2|1, 2"
21,1460|2153|3048|3570|3712|4189|4485|5520,1|2|1|1|1|1|1|1,"0, 120|0, 66;0, 266|0, 134|0, 657|0, 1213|1, 1|0, 294|0, 485"
22,1460,1,"0, 136"
23,1460,1,"0, 174"
24,1460|2615|2795|2806|4472|5160,1|1|1|1|1|1,"0, 313|0, 1691|0, 254|0, 663|0, 439|0, 468"
25,1460,1,"0, 456"
26,1460|5188,1|1,"0, 680|0, 126"
27,1460,1,"0, 732"
28,1460,1,"0, 734"
29,1460,1,"0, 750"
30,1460|4046,1|1,"0, 1025|0, 954"
31,1460|1775|3417|3704|3763|3903|4071,1|1|1|1|1|2|3,"0, 1440|0, 683|0, 460|0, 449|0, 1178|0, 570;0, 589|0, 204;0, 652;0, 778"
32,1460|2174|3531,1|1|2,"1, 2|1, 2|0, 531;1, 2"
33,1461|2506|2684|3062|3468|4482|4489|5010|5562,1|1|2|1|1|1|1|1|1,"3, 3|0, 3427|0, 1712;0, 1799|0, 535|0, 707|0, 1067|0, 1537|0, 321|0, 267"
34,1461|5556,1|1,"1, 2|1, 2"
35,1462,1,"0, 19"
36,1462|3235|5501,1|1|2,"0, 251|0, 320|0, 1634;0, 1639"
37,1462,1,"0, 407"
38,1462|3955,1|1,"0, 420|0, 44"
39,1462|3969|4618|4676|5118,2|1|2|1|1,"0, 432;0, 3536|0, 715|0, 2713;0, 2744|0, 1292|0, 5751"
40,1462,3,"0, 632;0, 718;0, 775"
41,1462,1,"0, 635"
42,1462|1764,1|4,"0, 708|0, 949;0, 1024;0, 1161;0, 1310"
43,1462,1,"0, 770"
44,1462,1,"0, 897"
45,1462,2,"0, 898;0, 986"
46,1462,1,"0, 993"
47,1462,3,"0, 1029;0, 1131;0, 3748"
48,1462|3598|4828,1|1|1,"0, 1353|0, 296|0, 100"
49,1462|4548|4745,1|1|23,"0, 1366|0, 22|0, 78;0, 183;0, 227;0, 268;0, 411;0, 443;0, 495;0, 505;0, 552;0, 654;0, 692;0, 817;0, 905;0, 995;0, 1039;0, 1256;0, 1300;0, 1506;0, 1628;0, 1801;0, 2081;0, 2184;0, 2229"
50,1462,2,"0, 1367;0, 1460"
51,1462|2429|2682|4966|5501,1|2|4|1|1,"0, 1402|0, 686;0, 697|0, 263;0, 301;0, 325;0, 354|0, 1205|0, 2582"
52,1462,1,"0, 1543"
53,1462|5301,1|1,"0, 1589|0, 442"
54,1462|1971|2255|5338,1|2|1|1,"0, 1612|0, 1037;0, 1269|0, 1461|0, 12212"
55,1462|1875,1|1,"0, 1649|0, 984"
56,1462|3996|4565|5011,2|1|1|1,"0, 1717;0, 1731|1, 2|0, 88|1, 1"
57,1462,1,"0, 1720"
58,1462|2992,1|1,"0, 1723|0, 700"
59,1462|1495,1|1,"0, 1910|0, 208"
60,1462,1,"0, 1995"
61,1462|2563,8|1,"0, 2207;0, 2716;0, 3461;0, 3493;0, 3619;0, 3707;0, 4060;0, 5359|0, 1164"
62,1462|1996|3346|3492|3598|4046|4060|4719|5422|5605,1|1|1|1|1|1|1|1|2|1,"0, 2284|0, 1530|0, 783|0, 2857|0, 528|0, 412|0, 2266|3, 8|0, 2096;0, 2127|0, 1370"
63,1462,1,"0, 2392"
64,1462,1,"0, 2531"
65,1462|2126|2846|4187,1|1|1|1,"0, 2576|0, 683|0, 2372|0, 973"
66,1462,1,"0, 2708"
67,1462,1,"0, 2795"
68,1462|1831|4973,1|4|10,"0, 2888|0, 220;0, 320;0, 463;0, 622|0, 218;0, 241;0, 254;0, 257;0, 289;0, 312;0, 324;0, 517;0, 2455;0, 2877"
69,1462,1,"0, 3004"
70,1462,2,"0, 3036;0, 3152"
71,1462|4896,1|1,"0, 3039|0, 29"
72,1462,1,"0, 3113"
73,1462|4618|4856,1|1|3,"0, 3173|0, 1544|0, 422;0, 912;0, 916"
74,1462,1,"0, 3250"
75,1462,2,"0, 3318;0, 6429"
76,1462|1566|1914|3840|4711,1|1|1|1|1,"0, 3344|0, 624|0, 966|0, 544|0, 930"
77,1462|1836,1|1,"0, 3387|1, 2"
78,1462,2,"0, 3437;0, 3482"
79,1462,1,"0, 3565"
80,1462,5,"0, 3566;0, 4255;0, 4430;0, 4636;0, 7296"
81,1462,1,"0, 3584"
82,1462|2071|2203|2356|2824|4165|4414|5353|5447,1|5|1|1|1|2|2|3|5,"0, 3660|0, 348;0, 394;0, 537;0, 561;0, 580|0, 894|0, 503|0, 703|0, 447;0, 522|0, 1094;0, 1216|0, 1192;0, 1302;0, 1316|0, 129;0, 191;0, 256;0, 474;0, 506"
83,1462,1,"0, 3856"
84,1462|2002|2689|4198,1|1|1|1,"0, 4109|0, 772|0, 569|0, 660"
85,1462,1,"0, 4209"
86,1462,2,"0, 4218;0, 4252"
87,1462,1,"0, 4293"
88,1462,4,"0, 4309;0, 4677;0, 4757;0, 4966"
89,1462|3065|4138|5353,1|1|2|1,"0, 4373|0, 1365|0, 2726;0, 2749|0, 699"
90,1462,1,"0, 4382"
91,1462|2768,1|1,"0, 4473|0, 144"
92,1462,1,"0, 4548"
93,1462|1995|2318|2363|3020|3779|4570|4632,1|1|1|3|1|1|1|1,"0, 4570|0, 91|0, 130|0, 318;0, 332;0, 358|0, 870|0, 116|0, 685|0, 1037"
94,1462,3,"0, 4785;0, 4822;0, 4897"
95,1462,4,"0, 5133;0, 5289;0, 5592;0, 5983"
96,1462,2,"0, 5206;0, 5487"
97,1462|3119,1|1,"0, 5310|0, 457"
98,1462|2513,1|1,"0, 5350|0, 1193"
99,1462,2,"0, 5613;0, 5748"
100,1462|3874,1|1,"0, 5637|0, 948"
101,1462|5498,1|1,"0, 5666|0, 1266"
102,1462,1,"0, 5941"
103,1462,1,"0, 6033"
104,1462|2068,1|1,"0, 6051|0, 333"
105,1462|2832,1|2,"0, 6095|0, 136;0, 229"
106,1462,1,"0, 6119"
107,1462|2777|2919|3275,1|2|1|1,"0, 6414|0, 590;0, 845|0, 737|0, 273"
108,1462|2122|2557|5035|5243,1|1|1|1|1,"0, 6425|0, 578|0, 62|0, 75|0, 13430"
109,1462|4316,1|1,"0, 6696|0, 987"
110,1462,1,"0, 6718"
111,1462|4014|4022,1|1|1,"0, 6801|0, 1467|0, 526"
112,1462,1,"0, 6860"
113,1462|3215|3455|5230,1|1|1|1,"0, 7111|0, 635|0, 630|0, 1700"
114,1462|5083,1|2,"0, 7161|0, 261;0, 1622"
115,1462|2068,1|1,"0, 7182|0, 377"
116,1462,3,"0, 7211;0, 7235;0, 7421"
117,1462|2285|2538|2943|3708|4187|4297|4497|4565|4845|5050|5254|5338|5406,1|1|1|1|4|1|1|2|1|1|1|1|1|1,"0, 7348|0, 1652|0, 488|0, 1366|0, 2609;0, 2618;0, 2639;0, 2692|0, 1078|0, 242|0, 929;0, 943|0, 717|0, 1243|0, 772|0, 1535|0, 13318|0, 87"
118,1462,1,"0, 7369"
119,1462,1,"0, 7613"
120,1462,1,"0, 7640"
121,1462,1,"0, 7748"
122,1462|2303|2720|4395|4965,1|1|1|1|2,"0, 7766|0, 985|0, 7555|0, 515|0, 600;0, 654"
123,1463|2835|4686,1|1|1,"0, 120|0, 138|0, 446"
124,1463,1,"0, 158"
125,1463,1,"0, 232"
126,1463,1,"0, 233"
127,1463,1,"0, 251"
128,1464|5592,1|1,"0, 40|0, 2599"
129,1464,1,"0, 106"
130,1464,5,"0, 111;0, 203;0, 306;0, 526;0, 1240"
131,1464,1,"0, 117"
132,1464|2334|3370,1|1|1,"0, 343|0, 337|1, 1"
133,1464,1,"0, 344"
134,1464,1,"0, 445"
135,1464|1589|2042,1|1|1,"0, 800|0, 782|0, 484"
136,1464,1,"0, 941"
137,1464|4520,1|4,"0, 1161|0, 483;0, 494;0, 526;0, 590"
138,1464|1480,1|1,"0, 1178|0, 296"
139,1465|4628,1|2,"0, 20|0, 1329;0, 1389"
140,1465,1,"0, 21"
141,1465,1,"0, 202"
142,1466,9,"3, 7;0, 59;0, 113;0, 143;0, 187;0, 563;0, 629;0, 1354;0, 1369"
143,1466|4262|5079,1|1|1,"0, 72|0, 57|0, 69"
144,1466|2263|5339,1|1|1,"0, 73|0, 1004|0, 870"
145,1466,7,"0, 98;0, 122;0, 151;0, 189;0, 724;0, 1147;0, 1345"
146,1466|5047,24|1,"0, 102;0, 129;0, 167;0, 235;0, 272;0, 309;0, 486;0, 514;0, 536;0, 557;0, 593;0, 602;0, 626;0, 719;0, 914;0, 921;0, 971;0, 1001;0, 1012;0, 1084;0, 1095;0, 1248;0, 1362;0, 1381|0, 608"
147,1466,1,"0, 161"
148,1466,1,"0, 176"
149,1466|3057|4138,1|1|1,"0, 229|0, 163|0, 2444"
150,1466|3105|3314|3941,20|1|1|1,"0, 258;0, 288;0, 320;0, 336;0, 342;0, 407;0, 420;0, 436;0, 446;0, 453;0, 475;0, 482;0, 496;0, 542;0, 576;0, 585;0, 658;0, 682;0, 896;0, 904|0, 1455|3, 2|0, 395"
151,1466,1,"0, 464"
152,1466|1577|1827|2169|2182|2786|2812|3015|3503|3887|4094|4662|4700|5318,4|1|1|1|1|1|1|1|1|1|1|2|1|1,"0, 521;0, 600;0, 901;0, 909|0, 483|0, 146|0, 1877|0, 871|0, 57|0, 13|0, 221|0, 189|0, 3094|0, 361|0, 851;0, 2076|0, 218|0, 375"
153,1466,1,"0, 579"
154,1466|5589,1|3,"0, 624|0, 0;0, 83;0, 371"
155,1466,1,"0, 788"
156,1466,1,"0, 789"
157,1466|2731,1|1,"0, 840|0, 137"
158,1466|3062|3492|3768|4828|5387|5451,1|1|1|1|1|3|2,"0, 1159|0, 470|0, 1981|0, 1170|0, 121|0, 148;0, 160;0, 733|0, 952;0, 1047"
159,1466,1,"0, 1238"
160,1466|2962,1|1,"1, 2|0, 1550"
161,1467,1,"0, 48"
162,1467|5558,1|1,"0, 111|0, 1030"
163,1467,2,"0, 152;0, 155"
164,1467|2413,1|1,"0, 185|0, 571"
165,1467|1649|2310|2720|5558,1|3|1|1|3,"0, 249|0, 1743;0, 1748;0, 1753|0, 172|0, 6685|0, 575;0, 623;0, 1023"
166,1467|4028|5558,1|1|2,"0, 250|0, 729|0, 576;0, 1024"
167,1467|2382|3438|3650|4468|4618|4969|5164|5218|5237|5298,1|1|1|1|1|1|1|1|1|1|2,"0, 270|0, 224|0, 519|0, 1139|0, 2596|0, 470|0, 1174|0, 190|0, 862|0, 609|0, 1378;0, 1739"
168,1467|3951|5025|5315,1|1|1|1,"0, 284|0, 1289|0, 1|0, 260"
169,1467,1,"0, 321"
170,1467,1,"0, 327"
171,1467,1,"0, 333"
172,1467|5042,1|1,"1, 5|1, 5"
173,1468|4599,5|8,"0, 3;0, 105;0, 482;0, 494;0, 841|0, 139;0, 262;0, 269;0, 272;0, 415;0, 436;0, 556;0, 592"
174,1468,1,"0, 833"
175,1468|5379,1|1,"0, 884|1, 1"
176,1468|2918|3796|4774,1|6|4|3,"0, 887|0, 410;0, 463;0, 510;0, 796;0, 803;0, 941|0, 955;0, 1059;0, 1256;0, 1301|0, 577;0, 588;0, 636"
177,1468,17,"0, 933;0, 988;0, 1068;0, 1125;0, 1135;0, 1167;0, 1177;0, 1256;0, 1266;0, 1296;0, 1306;0, 1367;0, 1377;0, 1412;0, 1422;0, 1456;0, 1466"
178,1468,3,"0, 990;0, 1070;0, 1127"
179,1468|2146,1|1,"0, 1028|0, 2098"
180,1468,1,"0, 1138"
181,1468|1761|4689|4770|5405,2|1|1|1|1,"0, 1149;0, 1238|0, 2688|0, 390|0, 373|0, 743"
182,1468|2146,1|1,"0, 1180|0, 1751"
183,1468,2,"0, 1550;0, 1637"
184,1468|1480|2697|2993|4988,2|1|1|1|1,"0, 1577;0, 1678|0, 885|0, 262|0, 415|0, 113"
185,1468|5225,2|1,"0, 1580;0, 1681|0, 507"
186,1468,2,"0, 1586;0, 1687"
187,1468,2,"0, 1592;0, 1693"
188,1468,2,"0, 1595;0, 1696"
189,1468|3283|4064|4660,2|6|2|1,"0, 1597;0, 1698|0, 617;0, 933;0, 1087;0, 1370;0, 1505;0, 1693|3, 3;0, 171|0, 842"
190,1468,2,"0, 1598;0, 1699"
191,1468,2,"0, 1601;0, 1702"
192,1468,3,"0, 1644;0, 1647;0, 1650"
193,1468,1,"0, 1758"
194,1468|1822|3705|3724|4220|5305,1|3|1|9|1|1,"1, 1|0, 476;0, 1623;1, 1|1, 1|0, 1048;0, 1091;0, 1181;0, 1196;0, 1244;0, 1349;0, 4245;0, 4251;1, 1|1, 1|0, 1881"
195,1469,1,"1, 1"
196,1470,2,"0, 416;0, 471"
197,1470,1,"0, 420"
198,1470,1,"0, 449"
199,1470,1,"0, 478"
200,1470|5161,1|2,"0, 516|0, 2523;0, 2530"
201,1470,1,"0, 562"
202,1470|5558,1|1,"0, 630|0, 1940"
203,1470,1,"0, 653"
204,1470,1,"1, 1"
205,1470,1,"1, 2"
206,1471,1,"0, 334"
207,1471,1,"0, 630"
208,1471,1,"0, 638"
209,1471,1,"0, 825"
210,1471,1,"0, 914"
211,1471,1,"1, 2"
212,1472,1,"0, 20"
213,1472,1,"0, 21"
214,1472|2971|3456|4818|5406,1|1|1|1|1,"0, 87|0, 126|0, 927|0, 1314|0, 138"
215,1473,1,"0, 2"
216,1473,1,"0, 3"
217,1473,1,"0, 70"
218,1473,1,"0, 75"
219,1473,1,"0, 499"
220,1473|3400|3575|4556|5360,1|1|1|1|1,"0, 649|0, 354|0, 642|0, 770|0, 958"
221,1473|3352,2|1,"0, 958;0, 1001|0, 544"
222,1473|1818|1950|2216|2412|3462|3882|3940|5545,6|1|1|2|1|1|1|1|1,"0, 1065;0, 1381;0, 1653;0, 2077;0, 2124;0, 2585|0, 577|0, 873|0, 1141;0, 1185|0, 125|0, 243|0, 149|0, 196|0, 159"
