wordID,docIDs,frequencies,hitlists
291,0,1,"0, 876"
292,0,2,"0, 881;0, 935"
293,0,1,"0, 885"
294,0,1,"0, 890"
295,0,1,"0, 893"
296,0,1,"0, 894"
297,0,1,"0, 898"
298,0,1,"0, 911"
299,0,1,"0, 913"
300,0,1,"0, 914"
301,0,1,"0, 915"
302,0,1,"0, 918"
303,0,1,"0, 925"
304,0,1,"0, 931"
305,0,1,"0, 938"
306,0,1,"0, 939"
307,0,1,"0, 944"
308,0,1,"0, 950"
309,0,1,"0, 953"
310,0,1,"0, 957"
311,0,1,"0, 963"
312,0,1,"0, 970"
313,0,1,"0, 975"
314,0,1,"0, 979"
315,0,1,"0, 983"
316,0,1,"0, 984"
317,0,1,"0, 991"
318,0,1,"0, 997"
319,0,1,"0, 1001"
320,0,1,"0, 1005"
321,0,1,"0, 1009"
322,0,1,"0, 1013"
323,0,2,"0, 1026;1, 1"
324,0,1,"0, 1028"
325,0,1,"0, 1030"
326,0,1,"0, 1033"
327,0,1,"2, 8"
328,0,1,"2, 11"
329,0,1,"2, 14"
330,0,1,"1, 2"
331,1,14,"3, 1;0, 1;0, 194;0, 351;0, 401;0, 474;0, 536;0, 545;0, 586;0, 606;0, 620;0, 677;0, 699;0, 789"
332,1,12,"3, 3;0, 3;0, 23;0, 201;0, 245;0, 278;0, 483;0, 598;0, 669;0, 835;0, 1159;2, 5"
333,1,1,"0, 5"
334,1,1,"0, 8"
335,1,2,"0, 10;0, 252"
336,1,2,"0, 11;0, 599"
233,1,4,"0, 14;0, 24;0, 919;0, 994"
81,1,1,"0, 16"
4,1,2,"0, 17;0, 771"
337,1,1,"0, 19"
338,1,1,"0, 21"
339,1,3,"0, 25;0, 39;0, 51"
340,1,1,"0, 27"
341,1,1,"0, 28"
342,1,1,"0, 30"
90,1,3,"0, 32;0, 366;0, 469"
343,1,4,"0, 34;0, 230;0, 1033;0, 1140"
238,1,14,"0, 36;0, 313;0, 592;0, 609;0, 624;0, 651;0, 828;0, 861;0, 885;0, 889;0, 901;0, 922;0, 955;0, 1129"
344,1,1,"0, 40"
345,1,2,"0, 42;0, 843"
30,1,5,"0, 43;0, 195;0, 267;0, 319;2, 2"
346,1,1,"0, 44"
347,1,1,"0, 45"
348,1,1,"0, 47"
349,1,1,"0, 48"
350,1,1,"0, 48"
12,1,1,"0, 52"
351,1,1,"0, 53"
73,1,2,"0, 55;0, 1065"
285,1,2,"0, 57;0, 241"
352,1,2,"0, 59;0, 678"
163,1,1,"0, 61"
353,1,1,"0, 63"
354,1,1,"0, 65"
213,1,1,"0, 68"
214,1,4,"0, 71;0, 86;0, 126;0, 136"
355,1,1,"0, 74"
356,1,2,"0, 75;0, 784"
357,1,5,"0, 77;0, 107;0, 131;0, 147;0, 467"
358,1,2,"0, 79;0, 406"
359,1,1,"0, 80"
360,1,2,"0, 81;0, 139"
361,1,2,"0, 83;0, 144"
362,1,1,"0, 91"
363,1,1,"0, 92"
364,1,1,"0, 93"
365,1,3,"0, 96;0, 113;0, 117"
366,1,2,"0, 98;0, 117"
367,1,2,"0, 99;0, 118"
368,1,1,"0, 102"
369,1,3,"0, 104;0, 156;0, 178"
370,1,4,"0, 105;0, 121;0, 157;0, 179"
371,1,8,"0, 108;0, 132;0, 142;0, 348;0, 371;0, 403;0, 692;0, 786"
372,1,1,"0, 112"
373,1,1,"0, 114"
374,1,1,"0, 123"
375,1,1,"0, 128"
376,1,1,"0, 137"
315,1,1,"0, 146"
377,1,1,"0, 148"
378,1,1,"0, 150"
379,1,1,"0, 151"
380,1,3,"0, 153;0, 165;0, 740"
381,1,1,"0, 159"
382,1,10,"0, 161;0, 205;0, 229;0, 312;0, 939;0, 1032;0, 1152;0, 1162;0, 1169;0, 1190"
383,1,4,"0, 162;0, 398;0, 428;0, 674"
25,1,1,"0, 168"
384,1,1,"0, 171"
385,1,1,"0, 174"
386,1,1,"0, 175"
387,1,1,"0, 180"
388,1,8,"0, 181;0, 393;0, 433;0, 461;0, 471;0, 487;0, 578;0, 600"
389,1,1,"0, 182"
390,1,1,"0, 184"
391,1,1,"0, 185"
392,1,3,"0, 187;0, 569;0, 621"
393,1,1,"0, 190"
394,1,1,"0, 191"
395,1,1,"0, 193"
396,1,2,"0, 197;0, 256"
397,1,3,"0, 200;0, 668;0, 834"
398,1,1,"0, 202"
50,1,2,"0, 203;0, 299"
399,1,3,"0, 206;0, 884;0, 1128"
179,1,1,"0, 207"
400,1,2,"0, 210;0, 650"
401,1,1,"0, 211"
107,1,2,"0, 213;0, 286"
152,1,1,"0, 215"
402,1,2,"0, 220;0, 226"
403,1,16,"0, 222;0, 227;0, 320;0, 511;0, 526;0, 641;0, 689;0, 718;0, 796;0, 866;0, 881;0, 894;0, 1031;0, 1139;0, 1172;0, 1175"
404,1,1,"0, 232"
405,1,5,"0, 233;0, 288;0, 340;0, 352;0, 1118"
406,1,1,"0, 234"
407,1,2,"0, 236;0, 1195"
408,1,2,"0, 240;0, 802"
409,1,1,"0, 242"
410,1,6,"0, 243;0, 304;0, 481;0, 665;0, 1021;0, 1110"
411,1,1,"0, 246"
267,1,6,"0, 247;0, 275;0, 1016;0, 1026;0, 1104;0, 1153"
412,1,2,"0, 247;0, 275"
413,1,1,"0, 248"
414,1,4,"0, 250;0, 792;0, 923;0, 1199"
415,1,2,"0, 253;0, 454"
416,1,1,"0, 254"
417,1,1,"0, 259"
418,1,9,"0, 261;0, 346;0, 442;0, 498;0, 530;0, 556;0, 618;0, 648;0, 681"
419,1,5,"0, 264;0, 316;0, 815;0, 879;0, 895"
0,1,3,"0, 266;0, 318;2, 1"
420,1,1,"0, 270"
421,1,1,"0, 274"
422,1,1,"0, 276"
259,1,3,"0, 279;0, 644;0, 1054"
423,1,1,"0, 281"
424,1,1,"0, 284"
219,1,6,"0, 287;0, 682;0, 806;0, 814;0, 1012;0, 1215"
425,1,1,"0, 289"
426,1,1,"0, 290"
427,1,2,"0, 293;0, 514"
428,1,1,"0, 294"
429,1,2,"0, 294;0, 816"
430,1,2,"0, 295;0, 817"
431,1,1,"0, 300"
432,1,1,"0, 302"
305,1,1,"0, 305"
433,1,1,"0, 307"
434,1,1,"0, 308"
435,1,1,"0, 310"
229,1,8,"0, 314;0, 508;0, 524;0, 862;0, 877;0, 890;0, 924;0, 1130"
436,1,1,"0, 322"
437,1,1,"0, 324"
438,1,2,"0, 325;0, 898"
439,1,1,"0, 327"
440,1,1,"0, 329"
441,1,1,"0, 332"
66,1,1,"0, 335"
442,1,1,"0, 337"
443,1,1,"0, 341"
444,1,2,"0, 342;0, 944"
290,1,10,"0, 344;0, 541;0, 643;0, 767;0, 791;0, 857;0, 1015;0, 1023;0, 1112;0, 1136"
445,1,10,"0, 344;0, 541;0, 643;0, 767;0, 791;0, 857;0, 1015;0, 1023;0, 1112;0, 1136"
446,1,1,"0, 354"
447,1,1,"0, 355"
448,1,2,"0, 357;0, 410"
449,1,3,"0, 359;0, 1193;0, 1220"
450,1,1,"0, 362"
451,1,4,"0, 364;0, 407;0, 422;0, 679"
452,1,1,"0, 368"
453,1,1,"0, 372"
454,1,2,"0, 374;0, 693"
313,1,1,"0, 376"
455,1,1,"0, 379"
456,1,2,"0, 381;0, 1171"
457,1,1,"0, 382"
458,1,2,"0, 384;0, 702"
459,1,1,"0, 386"
460,1,1,"0, 387"
461,1,2,"0, 388;0, 671"
175,1,1,"0, 394"
462,1,1,"0, 397"
463,1,1,"0, 409"
464,1,4,"0, 416;0, 459;0, 488;0, 601"
465,1,1,"0, 419"
466,1,1,"0, 421"
467,1,1,"0, 425"
468,1,1,"0, 429"
469,1,1,"0, 430"
470,1,3,"0, 434;0, 462;0, 464"
471,1,1,"0, 437"
472,1,3,"0, 439;0, 1056;0, 1108"
473,1,3,"0, 441;0, 555;0, 617"
292,1,1,"0, 444"
474,1,1,"0, 445"
475,1,1,"0, 446"
476,1,2,"0, 451;0, 831"
477,1,1,"0, 453"
478,1,7,"0, 456;0, 542;0, 564;0, 614;0, 637;0, 869;0, 1211"
166,1,4,"0, 457;0, 845;0, 909;0, 962"
479,1,2,"0, 458;0, 486"
136,1,2,"0, 465;0, 1043"
480,1,1,"0, 470"
481,1,3,"0, 471;0, 579;0, 603"
482,1,1,"0, 476"
483,1,1,"0, 478"
484,1,10,"0, 480;0, 744;0, 830;0, 871;0, 905;0, 1019;0, 1040;0, 1109;0, 1133;0, 1163"
485,1,6,"0, 485;0, 615;0, 638;0, 646;0, 1030;0, 1137"
255,1,1,"0, 491"
486,1,2,"0, 495;0, 1157"
487,1,1,"0, 496"
488,1,1,"0, 501"
489,1,1,"0, 503"
490,1,1,"0, 505"
491,1,1,"0, 506"
492,1,2,"0, 510;0, 640"
493,1,1,"0, 515"
494,1,1,"0, 516"
495,1,1,"0, 518"
496,1,3,"0, 525;0, 659;0, 717"
241,1,4,"0, 533;0, 551;0, 565;0, 965"
497,1,1,"0, 535"
498,1,2,"0, 536;0, 1010"
499,1,1,"0, 537"
500,1,1,"0, 540"
501,1,1,"0, 544"
502,1,1,"0, 546"
503,1,1,"0, 548"
504,1,1,"0, 552"
505,1,1,"0, 559"
506,1,1,"0, 561"
507,1,1,"0, 567"
508,1,1,"0, 572"
509,1,1,"0, 573"
510,1,1,"0, 576"
511,1,1,"0, 582"
512,1,2,"0, 583;0, 696"
91,1,1,"0, 588"
513,1,2,"0, 590;0, 1203"
514,1,1,"0, 591"
515,1,1,"0, 595"
516,1,3,"0, 608;0, 887;0, 1076"
517,1,1,"0, 610"
518,1,1,"0, 611"
519,1,1,"0, 612"
520,1,1,"0, 620"
521,1,3,"0, 623;0, 859;0, 900"
522,1,1,"0, 625"
523,1,1,"0, 627"
524,1,2,"0, 628;0, 1228"
232,1,1,"0, 630"
525,1,1,"0, 632"
526,1,1,"0, 634"
527,1,1,"0, 652"
528,1,2,"0, 655;0, 1071"
529,1,1,"0, 657"
530,1,2,"0, 662;0, 896"
531,1,2,"0, 683;0, 707"
532,1,1,"0, 686"
533,1,1,"0, 687"
534,1,2,"0, 700;0, 1188"
535,1,2,"0, 703;0, 714"
536,1,3,"0, 706;0, 1034;0, 1141"
537,1,1,"0, 709"
538,1,1,"0, 711"
539,1,1,"0, 712"
540,1,2,"0, 719;0, 1205"
541,1,3,"0, 720;0, 1167;0, 1201"
94,1,1,"0, 722"
542,1,1,"0, 724"
272,1,1,"0, 726"
543,1,1,"0, 728"
544,1,1,"0, 729"
545,1,2,"0, 731;0, 1165"
546,1,1,"0, 733"
111,1,3,"0, 735;0, 827;0, 985"
547,1,1,"0, 736"
548,1,1,"0, 737"
549,1,1,"0, 743"
208,1,1,"0, 748"
550,1,1,"0, 753"
551,1,3,"0, 754;0, 873;0, 942"
552,1,1,"0, 758"
218,1,1,"0, 761"
553,1,1,"0, 764"
554,1,1,"0, 765"
120,1,3,"0, 769;0, 795;0, 875"
55,1,4,"0, 770;0, 798;0, 876;0, 1011"
555,1,1,"0, 773"
556,1,1,"0, 774"
7,1,1,"0, 776"
86,1,1,"0, 777"
557,1,1,"0, 779"
558,1,1,"0, 780"
559,1,1,"0, 783"
560,1,2,"0, 793;0, 821"
561,1,1,"0, 804"
562,1,1,"0, 807"
563,1,1,"0, 810"
564,1,1,"0, 822"
565,1,1,"0, 825"
566,1,1,"0, 829"
567,1,1,"0, 839"
289,1,1,"0, 842"
568,1,1,"0, 846"
569,1,3,"0, 847;0, 967;0, 1004"
570,1,4,"0, 849;0, 952;0, 971;0, 1008"
571,1,1,"0, 860"
572,1,2,"0, 863;0, 966"
573,1,1,"0, 864"
574,1,1,"0, 864"
297,1,2,"0, 865;0, 1010"
575,1,1,"0, 872"
576,1,1,"0, 883"
577,1,1,"0, 891"
578,1,1,"0, 893"
579,1,1,"0, 897"
231,1,1,"0, 902"
580,1,1,"0, 904"
581,1,1,"0, 907"
582,1,1,"0, 911"
583,1,1,"0, 913"
584,1,1,"0, 914"
585,1,1,"0, 915"
586,1,1,"0, 916"
587,1,2,"0, 926;0, 1042"
588,1,1,"0, 929"
589,1,3,"0, 930;0, 990;0, 1134"
590,1,1,"0, 932"
591,1,1,"0, 934"
222,1,2,"0, 937;0, 1001"
278,1,2,"0, 940;0, 957"
592,1,3,"0, 941;0, 944;0, 958"
593,1,2,"0, 945;0, 1074"
594,1,1,"0, 947"
595,1,1,"0, 947"
596,1,1,"0, 948"
257,1,2,"0, 949;0, 1164"
597,1,2,"0, 950;0, 969"
598,1,1,"0, 960"
599,1,1,"0, 961"
600,1,1,"0, 974"
156,1,1,"0, 977"
601,1,1,"0, 979"
602,1,1,"0, 982"
39,1,1,"0, 984"
603,1,1,"0, 991"
26,1,1,"0, 999"
291,1,1,"0, 1006"
604,1,1,"0, 1013"
605,1,3,"0, 1016;0, 1026;0, 1153"
606,1,1,"0, 1017"
607,1,1,"0, 1020"
201,1,1,"0, 1028"
608,1,1,"0, 1037"
47,1,1,"0, 1045"
609,1,1,"0, 1047"
610,1,1,"0, 1050"
611,1,1,"0, 1051"
612,1,2,"0, 1058;0, 1124"
613,1,1,"0, 1059"
170,1,1,"0, 1062"
614,1,1,"0, 1063"
615,1,1,"0, 1067"
616,1,1,"0, 1068"
617,1,1,"0, 1077"
618,1,1,"0, 1078"
619,1,1,"0, 1081"
620,1,1,"0, 1085"
621,1,1,"0, 1086"
622,1,1,"0, 1089"
623,1,1,"0, 1091"
624,1,1,"0, 1092"
625,1,1,"0, 1095"
169,1,1,"0, 1096"
626,1,1,"0, 1098"
627,1,1,"0, 1099"
628,1,1,"0, 1106"
629,1,1,"0, 1120"
630,1,1,"0, 1121"
631,1,1,"0, 1143"
632,1,1,"0, 1145"
633,1,1,"0, 1147"
634,1,1,"0, 1150"
635,1,1,"0, 1156"
636,1,1,"0, 1157"
637,1,1,"0, 1160"
638,1,1,"0, 1177"
639,1,1,"0, 1179"
640,1,1,"0, 1182"
641,1,2,"0, 1183;0, 1208"
642,1,2,"0, 1184;0, 1209"
643,1,1,"0, 1191"
644,1,1,"0, 1192"
103,1,1,"0, 1194"
251,1,1,"0, 1197"
645,1,1,"0, 1197"
646,1,1,"0, 1200"
647,1,1,"0, 1204"
648,1,1,"0, 1206"
649,1,1,"0, 1216"
650,1,1,"0, 1224"
651,1,1,"0, 1226"
652,1,1,"0, 1227"
328,1,1,"2, 8"
327,1,1,"2, 11"
329,1,1,"2, 14"
653,1,1,"1, 1"
654,1,1,"1, 2"
655,2,6,"3, 0;0, 0;0, 866;0, 921;0, 981;0, 1002"
656,2,8,"3, 2;0, 2;0, 69;0, 215;0, 250;0, 307;0, 839;0, 925"
263,2,10,"0, 4;0, 33;0, 136;0, 256;0, 277;0, 343;0, 384;0, 420;0, 513;0, 545"
657,2,11,"0, 5;0, 26;0, 305;0, 566;0, 741;0, 763;0, 781;0, 923;0, 1009;0, 1023;0, 1026"
97,2,4,"0, 7;0, 97;0, 537;0, 571"
331,2,19,"0, 9;0, 28;0, 87;0, 93;0, 110;0, 121;0, 233;0, 321;0, 424;0, 460;0, 477;0, 542;0, 577;0, 848;0, 888;0, 999;0, 1011;0, 1035;2, 7"
199,2,3,"0, 11;0, 561;0, 725"
36,2,4,"0, 12;0, 193;0, 562;0, 726"
182,2,3,"0, 17;0, 473;0, 522"
658,2,1,"0, 20"
659,2,1,"0, 20"
660,2,1,"0, 21"
211,2,2,"0, 24;0, 345"
661,2,6,"0, 31;0, 275;0, 511;0, 873;0, 947;0, 1029"
662,2,1,"0, 35"
35,2,1,"0, 37"
208,2,2,"0, 38;0, 546"
663,2,1,"0, 42"
170,2,2,"0, 43;0, 535"
664,2,2,"0, 44;0, 111"
665,2,4,"0, 46;0, 105;0, 113;0, 263"
393,2,1,"0, 47"
104,2,2,"0, 49;0, 696"
427,2,2,"0, 51;0, 186"
459,2,1,"0, 52"
666,2,1,"0, 54"
667,2,1,"0, 56"
668,2,1,"0, 59"
669,2,1,"0, 60"
670,2,1,"0, 61"
573,2,1,"0, 62"
671,2,1,"0, 65"
672,2,14,"0, 76;0, 147;0, 171;0, 187;0, 279;0, 291;0, 410;0, 430;0, 478;0, 565;0, 740;0, 748;0, 756;0, 770"
642,2,6,"0, 77;0, 84;0, 137;0, 172;0, 905;0, 944"
111,2,3,"0, 79;0, 167;0, 854"
673,2,2,"0, 83;0, 904"
674,2,1,"0, 89"
675,2,1,"0, 90"
676,2,1,"0, 94"
353,2,1,"0, 95"
72,2,2,"0, 100;0, 336"
293,2,1,"0, 103"
315,2,1,"0, 106"
677,2,1,"0, 108"
429,2,1,"0, 112"
678,2,3,"0, 114;0, 457;0, 539"
679,2,1,"0, 117"
680,2,1,"0, 118"
38,2,3,"0, 124;0, 496;0, 934"
205,2,1,"0, 126"
681,2,2,"0, 127;0, 175"
682,2,1,"0, 129"
683,2,1,"0, 130"
684,2,1,"0, 132"
685,2,1,"0, 139"
686,2,1,"0, 140"
687,2,1,"0, 142"
688,2,1,"0, 144"
371,2,2,"0, 148;0, 247"
689,2,1,"0, 150"
358,2,1,"0, 152"
186,2,2,"0, 154;0, 184"
690,2,1,"0, 155"
134,2,1,"0, 156"
691,2,1,"0, 158"
692,2,1,"0, 159"
693,2,1,"0, 160"
694,2,1,"0, 161"
695,2,1,"0, 164"
179,2,1,"0, 168"
696,2,1,"0, 176"
501,2,2,"0, 180;0, 557"
592,2,1,"0, 181"
697,2,1,"0, 182"
698,2,2,"0, 185;0, 268"
699,2,3,"0, 188;0, 208;0, 292"
249,2,1,"0, 189"
503,2,2,"0, 190;0, 602"
277,2,2,"0, 192;0, 813"
379,2,1,"0, 194"
547,2,2,"0, 196;0, 714"
98,2,1,"0, 197"
700,2,1,"0, 202"
565,2,1,"0, 203"
457,2,2,"0, 207;0, 246"
701,2,1,"0, 209"
702,2,1,"0, 212"
703,2,2,"0, 219;0, 876"
704,2,1,"0, 221"
705,2,1,"0, 222"
706,2,1,"0, 224"
133,2,1,"0, 225"
558,2,2,"0, 226;0, 878"
707,2,1,"0, 227"
708,2,1,"0, 230"
709,2,1,"0, 243"
710,2,3,"0, 244;0, 289;0, 300"
102,2,1,"0, 253"
711,2,2,"0, 254;0, 302"
712,2,1,"0, 255"
355,2,2,"0, 259;0, 610"
713,2,1,"0, 261"
714,2,2,"0, 264;0, 324"
715,2,1,"0, 265"
278,2,2,"0, 269;0, 856"
716,2,3,"0, 280;0, 749;0, 928"
717,2,1,"0, 281"
136,2,2,"0, 282;0, 385"
47,2,1,"0, 284"
718,2,1,"0, 286"
719,2,2,"0, 293;0, 309"
720,2,2,"0, 296;0, 858"
721,2,6,"0, 298;0, 421;0, 479;0, 528;0, 885;0, 898"
114,2,1,"0, 301"
722,2,1,"0, 303"
100,2,1,"0, 308"
723,2,1,"0, 312"
724,2,1,"0, 314"
725,2,2,"0, 316;0, 396"
89,2,1,"0, 317"
572,2,4,"0, 319;0, 329;0, 754;0, 834"
726,2,1,"0, 327"
727,2,1,"0, 331"
728,2,12,"0, 333;0, 368;0, 527;0, 623;0, 647;0, 698;0, 708;0, 793;0, 797;0, 807;0, 823;0, 828"
220,2,1,"0, 339"
729,2,1,"0, 340"
730,2,1,"0, 341"
731,2,1,"0, 344"
732,2,1,"0, 347"
733,2,1,"0, 348"
