wordID,docID,frequency,hitlist
0,5338,2,"0, 5791;0, 5883"
1,5338,2,"0, 5814;0, 5906"
2,5338,4,"0, 5838;0, 5842;0, 5930;0, 5934"
3,5338,4,"0, 5838;0, 5842;0, 5930;0, 5934"
4,5338,2,"0, 5838;0, 5930"
5,5338,2,"0, 5993;0, 6051"
6,5338,4,"0, 6076;0, 8075;0, 8941;0, 16323"
7,5338,1,"0, 6081"
8,5338,1,"0, 6103"
9,5338,1,"0, 6120"
10,5338,1,"0, 6163"
11,5338,1,"0, 6209"
12,5338,1,"0, 6250"
13,5338,1,"0, 6275"
14,5338,1,"0, 6283"
15,5338,1,"0, 6288"
16,5338,1,"0, 6293"
17,5338,1,"0, 6298"
18,5338,4,"0, 6311;0, 6327;0, 7113;0, 7129"
19,5338,1,"0, 6317"
20,5338,9,"0, 6327;0, 6370;0, 6550;0, 7121;0, 8946;0, 9908;0, 10159;0, 10186;0, 10226"
21,5338,1,"0, 6327"
22,5338,1,"0, 6327"
23,5338,1,"0, 6327"
24,5338,2,"0, 6346;0, 6370"
25,5338,1,"0, 6361"
26,5338,1,"0, 6370"
27,5338,3,"0, 6405;0, 11831;0, 12539"
28,5338,1,"0, 6550"
29,5338,1,"0, 6561"
30,5338,1,"0, 6594"
31,5338,1,"0, 6613"
32,5338,8,"0, 6629;0, 6717;0, 6786;0, 6948;0, 13603;0, 13665;0, 13716;0, 13751"
33,5338,5,"0, 6638;0, 9013;0, 12927;0, 13612;0, 15935"
34,5338,1,"0, 6646"
35,5338,2,"0, 6726;0, 15609"
36,5338,1,"0, 6734"
37,5338,1,"0, 6805"
38,5338,1,"0, 6917"
39,5338,1,"0, 6920"
40,5338,1,"0, 6962"
41,5338,1,"0, 6967"
42,5338,1,"0, 6979"
43,5338,2,"0, 7110;0, 14357"
44,5338,1,"0, 7121"
45,5338,1,"0, 7172"
46,5338,1,"0, 7172"
47,5338|5372,1|7,"0, 7212|0, 312;0, 570;0, 873;0, 1076;0, 1235;0, 1382;0, 1477"
48,5338,1,"0, 7263"
49,5338,1,"0, 7296"
50,5338,1,"0, 7314"
51,5338,2,"0, 7393;0, 13536"
52,5338,1,"0, 7401"
53,5338,2,"0, 7417;0, 13560"
54,5338,1,"0, 7449"
55,5338,1,"0, 7461"
56,5338,1,"0, 7475"
57,5338,1,"0, 7480"
58,5338,13,"0, 7498;0, 7664;0, 15546;0, 15600;0, 15782;0, 15926;0, 16102;0, 16251;0, 16315;0, 16447;0, 16484;0, 16551;0, 16584"
59,5338,3,"0, 7506;0, 8322;0, 9371"
60,5338,1,"0, 7511"
61,5338,1,"0, 7536"
62,5338,1,"0, 7537"
63,5338,1,"0, 7617"
64,5338,1,"0, 7683"
65,5338,1,"0, 7700"
66,5338,1,"0, 7797"
67,5338,6,"0, 7871;0, 7908;0, 8220;0, 17089;0, 17120;0, 17230"
68,5338,2,"0, 7915;0, 9280"
69,5338,1,"0, 7920"
70,5338,1,"0, 7965"
71,5338,3,"0, 8057;0, 8118;0, 8160"
72,5338,3,"0, 8059;0, 8145;0, 8182"
73,5338,1,"0, 8067"
74,5338,1,"0, 8086"
75,5338,1,"0, 8164"
76,5338,1,"0, 8171"
77,5338,1,"0, 8172"
78,5338,1,"0, 8177"
79,5338,1,"0, 8179"
80,5338,1,"0, 8233"
81,5338,2,"0, 8315;0, 8391"
82,5338,1,"0, 8327"
83,5338,1,"0, 8409"
84,5338,1,"0, 8519"
85,5338,1,"0, 8553"
86,5338,1,"0, 8571"
87,5338,1,"0, 8583"
88,5338,1,"0, 8848"
89,5338,1,"0, 8864"
90,5338,1,"0, 8877"
91,5338,1,"0, 8893"
92,5338,1,"0, 8908"
93,5338,1,"0, 8921"
94,5338,1,"0, 8933"
95,5338,1,"0, 8946"
96,5338,1,"0, 8996"
97,5338,7,"0, 9004;0, 9149;0, 9271;0, 9358;0, 9468;0, 9534;0, 9662"
98,5338,1,"0, 9021"
99,5338,1,"0, 9025"
100,5338,1,"0, 9167"
101,5338,1,"0, 9251"
102,5338,1,"0, 9259"
103,5338,1,"0, 9285"
104,5338,1,"0, 9376"
105,5338,1,"0, 9485"
106,5338,1,"0, 9548"
107,5338,1,"0, 9677"
108,5338,1,"0, 9784"
109,5338,1,"0, 9788"
110,5338,1,"0, 9845"
111,5338,2,"0, 9853;0, 9890"
112,5338,1,"0, 9862"
113,5338,2,"0, 9893;0, 9908"
114,5338,1,"0, 9900"
115,5338,1,"0, 9908"
116,5338,1,"0, 9908"
117,5338,1,"0, 9908"
118,5338,1,"0, 9908"
119,5338,1,"0, 9911"
120,5338,1,"0, 9946"
121,5338,5,"0, 9952;0, 11664;0, 12470;0, 14070;0, 17462"
122,5338,1,"0, 9958"
123,5338,6,"0, 9969;0, 9985;0, 10007;0, 10023;0, 10046;0, 10083"
124,5338,1,"0, 9977"
125,5338,1,"0, 9997"
126,5338|5483,1|1,"0, 10012|0, 1687"
127,5338,1,"0, 10049"
128,5338,1,"0, 10106"
129,5338,1,"0, 10110"
130,5338,1,"0, 10115"
131,5338,1,"0, 10121"
132,5338,1,"0, 10121"
133,5338,1,"0, 10146"
134,5338,1,"0, 10149"
135,5338,1,"0, 10159"
136,5338,1,"0, 10159"
137,5338,1,"0, 10162"
138,5338,2,"0, 10163;0, 10186"
139,5338,2,"0, 10173;0, 10214"
140,5338,1,"0, 10186"
141,5338,1,"0, 10221"
142,5338,1,"0, 10226"
143,5338,1,"0, 10229"
144,5338,2,"0, 10256;0, 10358"
145,5338,1,"0, 10264"
146,5338,1,"0, 10278"
147,5338,1,"0, 10324"
148,5338,1,"0, 10352"
149,5338,1,"0, 10353"
150,5338,1,"0, 10357"
151,5338,1,"0, 10361"
152,5338,1,"0, 10416"
153,5338,1,"0, 10427"
154,5338,1,"0, 10444"
155,5338,1,"0, 10445"
156,5338,1,"0, 10457"
157,5338,1,"0, 10517"
158,5338,1,"0, 10550"
159,5338,1,"0, 10565"
160,5338,1,"0, 10579"
161,5338,1,"0, 10722"
162,5338,1,"0, 10730"
163,5338,2,"0, 10741;0, 16129"
164,5338,2,"0, 10742;0, 16130"
165,5338,2,"0, 10745;0, 16133"
166,5338,2,"0, 10747;0, 16138"
167,5338,2,"0, 10755;0, 16145"
168,5338,1,"0, 10768"
169,5338,1,"0, 10782"
170,5338,1,"0, 10784"
171,5338,1,"0, 10785"
172,5338,6,"0, 10790;0, 10819;0, 10852;0, 10876;0, 10891;0, 10920"
173,5338,1,"0, 10791"
174,5338,1,"0, 10823"
175,5338,1,"0, 10889"
176,5338,1,"0, 10913"
177,5338,1,"0, 10933"
178,5338,3,"0, 10945;0, 10995;0, 11022"
179,5338,1,"0, 10961"
180,5338,1,"0, 10977"
181,5338,1,"0, 10986"
182,5338,1,"0, 11008"
183,5338,1,"0, 11011"
184,5338,1,"0, 11033"
185,5338,1,"0, 11119"
186,5338,1,"0, 11130"
187,5338,1,"0, 11130"
188,5338,1,"0, 11157"
189,5338,1,"0, 11174"
190,5338,1,"0, 11181"
191,5338,1,"0, 11290"
192,5338,1,"0, 11304"
193,5338,1,"0, 11400"
194,5338,1,"0, 11468"
195,5338,1,"0, 11468"
196,5338,1,"0, 11477"
197,5338,1,"0, 11480"
198,5338,1,"0, 11482"
199,5338,1,"0, 11498"
200,5338,4,"0, 11502;0, 12306;0, 17599;0, 18100"
201,5338,1,"0, 11512"
202,5338,1,"0, 11566"
203,5338,1,"0, 11611"
204,5338,1,"0, 11612"
205,5338,1,"0, 11614"
206,5338,1,"0, 11615"
207,5338,1,"0, 11618"
208,5338,1,"0, 11620"
209,5338,1,"0, 11621"
210,5338,1,"0, 11623"
211,5338,1,"0, 11624"
212,5338,1,"0, 11626"
213,5338,1,"0, 11627"
214,5338,1,"0, 11658"
215,5338,1,"0, 11670"
216,5338,1,"0, 11817"
217,5338,3,"0, 11834;0, 11856;0, 11943"
218,5338,1,"0, 11856"
219,5338,1,"0, 11961"
220,5338,1,"0, 11975"
221,5338|5483,1|2,"0, 11983|0, 1124;0, 2426"
222,5338,2,"0, 12032;0, 12197"
223,5338,1,"0, 12045"
224,5338|5353,1|1,"0, 12051|0, 3125"
225,5338,1,"0, 12150"
226,5338,1,"0, 12209"
227,5338,1,"0, 12273"
228,5338,1,"0, 12288"
229,5338,1,"0, 12302"
230,5338,1,"0, 12316"
231,5338,2,"0, 12453;0, 12484"
232,5338,1,"0, 12464"
233,5338,1,"0, 12476"
234,5338,6,"0, 12625;0, 12715;0, 12845;0, 12918;0, 13049;0, 13225"
235,5338,1,"0, 12639"
236,5338,1,"0, 12659"
237,5338,1,"0, 12727"
238,5338,1,"0, 12815"
239,5338,1,"0, 12816"
240,5338,1,"0, 12818"
241,5338,1,"0, 12829"
242,5338,1,"0, 12856"
243,5338,1,"0, 12861"
244,5338,1,"0, 12935"
245,5338,1,"0, 13068"
246,5338,2,"0, 13237;0, 16260"
247,5338,1,"0, 13243"
248,5338,1,"0, 13275"
249,5338,1,"0, 13290"
250,5338,1,"0, 13340"
251,5338,1,"0, 13358"
252,5338,1,"0, 13376"
253,5338,1,"0, 13402"
254,5338,1,"0, 13417"
255,5338,1,"0, 13420"
256,5338,1,"0, 13463"
257,5338,1,"0, 13489"
258,5338,1,"0, 13492"
259,5338,1,"0, 13501"
260,5338,1,"0, 13620"
261,5338,1,"0, 13684"
262,5338,4,"0, 13728;0, 16563;0, 16596;0, 17101"
263,5338,1,"0, 13733"
264,5338,1,"0, 13737"
