wordID,docID,frequency,hitlist
0,870|2205|2577|3636|3969|4997,2|1|2|1|1|37,"0, 2805;0, 6242|0, 1027|0, 5122;0, 5129|0, 66|0, 1532|3, 8;0, 8;0, 30;0, 127;0, 185;0, 210;0, 235;0, 256;0, 310;0, 333;0, 347;0, 350;0, 384;0, 404;0, 465;0, 483;0, 543;0, 590;0, 604;0, 624;0, 675;0, 696;0, 703;0, 782;0, 792;0, 831;0, 849;0, 870;0, 880;0, 906;0, 955;0, 1016;0, 1062;0, 1194;0, 1220;0, 1249;2, 3"
1,870,2,"0, 2806;0, 6242"
2,870|2094|3540|4618,1|1|1|5,"0, 2870|0, 768|0, 306|0, 4862;0, 4924;0, 5024;0, 5137;0, 5415"
3,870|2643|4953,1|1|1,"0, 2940|0, 148|0, 212"
4,870|1027|3250|3378,1|2|2|1,"0, 2959|0, 726;0, 759|0, 844;0, 891|0, 177"
5,870,1,"0, 3014"
6,870|1555|1705|2288|2430|2676,1|1|1|2|1|1,"0, 3029|0, 69|0, 434|0, 405;0, 2976|0, 382|0, 325"
7,870|894|1210|1595|1684|2094|2221|2310|2434|2562|2577|2670|2720|2783|2961|3063|3090|3385|3730|4329|4422|4487|4569|4676|4744|4761|5042|5217|5468|5500|5612,2|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|3|1|1|2|1|3|1|1,"0, 3060;0, 4860|0, 1511|0, 82|0, 400|0, 682|0, 1173|0, 119;0, 325|0, 278|0, 98|0, 493|0, 1287|0, 1069|0, 1513|0, 257|0, 54|0, 247|0, 853|0, 252|0, 1477|0, 108|0, 577|0, 851|0, 261;0, 1796|0, 316;0, 528;0, 542|0, 384|0, 320|0, 1775;0, 2553|0, 621|0, 491;0, 530;0, 537|0, 656|0, 603"
8,870|2138|3223|4569|4695,1|1|1|1|1,"0, 3066|0, 173|0, 637|0, 1169|0, 282"
9,870|1788|5042|5606,3|1|9|1,"0, 3154;0, 3316;0, 3588|0, 1390|0, 334;0, 357;0, 453;0, 765;0, 963;0, 1502;0, 2259;0, 2304;0, 2382|0, 290"
10,870,3,"0, 3237;0, 3501;0, 3558"
11,870,1,"0, 3243"
12,870|1542|2261|2303|2720|3073|3199|5237,2|1|1|1|2|1|1|2,"0, 3281;0, 3665|0, 779|0, 110|0, 137|0, 2152;0, 8419|0, 1090|0, 436|0, 3177;0, 3232"
13,870|3823|5042|5096,3|1|1|1,"0, 3315;0, 3346;0, 3587|0, 1704|0, 1594|0, 769"
14,870|1473|1749|2321|3002|3335|3448|4002|4074|4091|4249|4446|4482|4829|5217|5432,1|1|2|1|1|1|2|1|1|2|1|2|2|1|2|1,"0, 3324|0, 1478|0, 28;0, 95|0, 67|0, 623|0, 13|0, 977;0, 987|0, 1334|0, 410|0, 1471;0, 1543|0, 1023|0, 1019;0, 1148|0, 2006;0, 2164|0, 303|0, 1169;0, 1212|0, 1155"
15,870|3779|3823,1|1|1,"0, 3348|0, 883|0, 431"
16,870,1,"0, 3349"
17,870|3568|4897|5567,1|3|1|3,"0, 3366|0, 248;0, 940;0, 952|0, 30|0, 481;0, 508;0, 523"
18,870|892|986|1853|2002|2395|2497|2927|2990|3409|3558|3714|3745|3757|3971|4138|4446|4485|5172|5204|5249|5432|5498|5508|5552,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1,"0, 3444|0, 3149|0, 1236|0, 766|0, 70|0, 379|0, 746|0, 102|0, 665|0, 1432|0, 1388|0, 2192|0, 1199|0, 1335|0, 170|0, 3718|0, 747;0, 1170|0, 1379|0, 434|0, 410|0, 377|0, 1378|0, 1357|0, 466|0, 1367"
19,870|1510|1938|1989|2940|3373|4642,1|1|1|1|1|1|1,"0, 3473|0, 52|0, 349|0, 1517|0, 504|0, 534|0, 40"
20,870|5104|5360,1|1|1,"0, 3478|0, 543|0, 2513"
21,870|2795,1|1,"0, 3750|0, 1845"
22,870,1,"0, 3756"
23,870|2285,1|2,"0, 3762|0, 1241;0, 1709"
24,870,1,"0, 3770"
25,870|3897|4921,1|1|1,"0, 3791|0, 1129|0, 43"
26,870|2680,1|1,"0, 3895|0, 1833"
27,870|2911|4531,5|1|4,"0, 3913;0, 4089;0, 4203;0, 4718;0, 5470|0, 1865|0, 650;0, 706;0, 710;0, 791"
28,870|1376|2285|2288|2911|3969|4091|4316|4531|4829|5498,3|1|4|6|1|1|1|1|1|3|3,"0, 3916;0, 3953;0, 4729|0, 561|0, 597;0, 652;0, 1127;0, 1213|3, 7;0, 7;0, 3926;0, 4469;0, 4788;0, 4933|0, 1868|0, 683|0, 2049|0, 1365|0, 947|0, 298;0, 317;0, 344|0, 650;0, 830;0, 891"
29,870|2340|2459|3362|3813|4046|5061,1|1|1|1|1|2|3,"0, 3946|0, 561|0, 1714|0, 1697|0, 420|0, 580;0, 1484|0, 847;0, 954;0, 977"
30,870|2255|3660|4913,1|1|1|1,"0, 4069|0, 2911|0, 1919|0, 1413"
31,870|4385,1|1,"0, 4236|0, 1095"
32,870|3217,1|4,"0, 4402|0, 167;0, 508;0, 513;0, 1240"
33,870,2,"0, 4566;0, 4801"
34,870|4242|4721,1|1|1,"0, 4600|0, 22|0, 118"
35,870|1303|1655|2552|4283|4359,1|1|1|1|1|1,"0, 4759|0, 333|0, 1324|0, 2408|0, 812|0, 76"
36,870|5550,1|3,"0, 4895|0, 926;0, 1083;0, 1275"
37,870|5096|5239,2|1|3,"0, 4899;0, 5735|0, 724|0, 507;0, 1265;0, 1406"
38,870|945|1068|3797|4002|5347,1|1|1|1|1|1,"0, 4927|0, 924|0, 722|0, 1576|0, 758|0, 321"
39,870|2995|3835|4940|5428,1|1|1|1|1,"0, 5151|0, 550|0, 1570|0, 78|3, 6"
40,870|2557,1|1,"0, 5152|0, 791"
41,870,1,"0, 5174"
42,870|871|3349|3665|4114|4618|5147|5331|5578|5606,1|1|1|1|1|1|1|1|2|1,"0, 5271|0, 165|0, 363|0, 999|0, 1313|0, 1454|0, 1437|0, 856|0, 86;0, 304|0, 177"
43,870|1308|3984|4114|4168|4329|4554|4618|4672|5225,1|1|1|1|3|17|1|1|1|1,"0, 5339|0, 318|0, 1335|0, 1350|0, 365;0, 558;0, 576|3, 5;0, 5;0, 11;0, 37;0, 261;0, 288;0, 319;0, 379;0, 464;0, 516;0, 530;0, 536;0, 591;0, 629;0, 665;0, 676;2, 17|2, 5|0, 3548|0, 1919|1, 1"
44,870|1947|2637|3006|3144|4343,1|1|1|1|1|1,"0, 5533|0, 711|0, 678|0, 862|0, 619|0, 748"
45,870,1,"0, 5616"
46,870|1330|2341|3128|3723|4057|4313|4414|4823|5298,1|1|1|1|1|1|1|1|1|1,"0, 5806|0, 518|0, 501|1, 2|0, 100|0, 188|0, 768|0, 1757|0, 260|0, 138"
47,870|4590,1|1,"0, 5929|0, 1326"
48,870|1234|4091|4169|4313,1|1|1|1|1,"0, 5987|0, 1290|0, 1310|0, 951|0, 117"
49,870|5367,1|1,"0, 6030|0, 37"
50,870|4329|4334|5438,1|1|1|1,"0, 6087|0, 580|0, 2342|0, 201"
51,870|1521|2486|2564|2615|4142|4174|4589|5476,1|1|1|1|1|1|1|1|1,"0, 6267|0, 1341|0, 547|0, 759|0, 79|0, 4163|0, 367|0, 451|0, 1547"
52,870,2,"0, 6297;0, 6798"
53,870,1,"0, 6342"
54,870|2091|2634|4133|4475|4486|5042,1|1|1|1|1|1|3,"0, 6355|0, 561|0, 309|0, 154|0, 643|0, 671|0, 2008;0, 2073;0, 2106"
55,870|2973|4412,1|1|1,"0, 6405|0, 441|0, 1090"
56,870|1023,1|1,"0, 6463|1, 2"
57,870|2145|2560|2720|5432,1|1|1|1|2,"0, 6476|0, 400|0, 652|0, 5031|0, 600;0, 1233"
58,870,1,"0, 6789"
59,870|3378,1|1,"0, 6832|0, 1067"
60,870|1266|1610|1746|1831|2634|3984|4276|4286,1|8|2|1|2|1|1|1|1,"0, 6870|0, 52;0, 75;0, 266;0, 279;0, 403;0, 713;0, 771;0, 776|0, 130;0, 222|0, 692|0, 448;0, 526|0, 1043|0, 792|0, 52|0, 896"
61,870,1,"1, 2"
62,871|1106|2846|4520,4|1|1|1,"3, 2;0, 2;0, 84;0, 885|0, 49|0, 1767|0, 1437"
63,871|5578|5606,3|1|1,"3, 5;0, 5;0, 76|0, 124|0, 150"
64,871|913|1510|2131|2567|2720|2752|2890|3119|3363|4169|4339|4385|4434|4482|4618|4655|4720|4819|5033|5530,1|1|1|4|1|1|1|2|1|4|1|1|5|1|1|1|2|1|2|1|1,"0, 19|0, 719|0, 298|3, 3;0, 3;0, 229;0, 648|0, 463|0, 5193|0, 44|0, 563;0, 601|0, 68|0, 30;0, 590;0, 1200;0, 1563|0, 867|0, 94|0, 648;0, 859;0, 870;0, 913;0, 1185|0, 497|0, 1774|0, 7464|0, 97;0, 1219|0, 23|0, 635;0, 669|0, 960|0, 1587"
65,871|4060,2|3,"0, 21;0, 72|0, 1349;0, 1351;0, 1381"
66,871,5,"0, 22;0, 73;0, 99;0, 139;0, 873"
67,871,2,"0, 24;0, 82"
68,871,1,"0, 36"
69,871|1031|1194|1343|5065|5565,1|2|1|1|1|1,"0, 46|0, 988;0, 1056|0, 2765|0, 33|0, 21|0, 1574"
70,871|1092|1259,1|3|2,"0, 110|0, 0;0, 574;0, 783|0, 238;0, 577"
71,871|2111|2641|3259|4091|4456|4482|4532|5292|5517|5558,1|1|1|1|1|1|1|1|2|1|2,"0, 115|0, 43|0, 213|0, 1424|0, 61|0, 844|0, 498|0, 464|0, 28;0, 552|0, 359|0, 2247;0, 2265"
72,871|2438,1|1,"0, 184|0, 1044"
73,871|1014|1690|2391|2464|3815|5027|5147,1|1|1|1|1|1|1|1,"0, 360|0, 755|0, 1533|0, 318|0, 150|0, 281|0, 724|0, 1096"
74,871,3,"0, 366;0, 502;0, 593"
75,871|3810,1|1,"0, 374|0, 102"
76,871,3,"0, 451;0, 552;0, 743"
77,871,1,"0, 520"
78,871|1114|1537|1610|2129|2292|2429|2530|2735|3601|3836|4128|5126|5519,1|1|1|1|1|2|1|1|2|9|1|4|1|1,"0, 520|0, 4553|0, 192|0, 400|0, 1195|0, 685;0, 730|0, 1016|0, 949|0, 766;0, 1142|0, 537;0, 551;0, 693;0, 7834;0, 7896;0, 8074;0, 8089;0, 8104;0, 8119|0, 2039|0, 562;0, 574;0, 763;0, 775|0, 72|0, 1607"
79,871|1788|1998|2268|2902|3040|3355|3492|4602|5530,2|2|1|1|1|1|1|1|1|1,"0, 526;0, 797|0, 50;0, 2949|0, 1454|0, 1081|0, 359|2, 4|0, 513|0, 2561|0, 581|0, 1004"
80,871|1952|2199|5470,1|1|1|2,"0, 532|0, 344|0, 1653|3, 6;0, 355"
81,871,1,"0, 543"
82,871|3833,2|1,"0, 547;0, 575|0, 416"
83,871|1557,1|1,"0, 614|0, 231"
84,871,1,"0, 622"
85,871,1,"0, 625"
86,871,4,"0, 635;0, 640;0, 692;0, 704"
87,871,1,"0, 668"
88,871|1832|2288|2911|3677|4531|4600|4898|5334,1|1|1|3|1|21|4|1|2,"0, 800|0, 1111|0, 4908|0, 1732;0, 1851;0, 1925|0, 382|0, 52;0, 57;0, 78;0, 381;0, 668;0, 719;0, 750;0, 821;0, 1090;0, 1105;0, 1134;0, 1149;0, 1214;0, 1288;0, 1304;0, 1321;0, 1345;0, 1402;0, 1422;0, 1453;0, 1597|0, 145;0, 200;0, 568;0, 695|0, 455|0, 317;0, 560"
89,871|1046|1426|2890|2934|3545|3761|4429|5253|5559,1|1|1|2|1|1|4|1|1|1,"0, 811|1, 2|1, 2|0, 192;0, 315|0, 365|1, 2|0, 7;0, 394;0, 420;0, 494|0, 1237|0, 74|0, 478"
90,871|1655|4980,1|13|1,"0, 852|3, 1;0, 33;0, 38;0, 87;0, 684;0, 687;0, 1270;0, 1394;0, 1591;0, 1884;0, 2217;0, 2345;0, 2409|0, 297"
91,871,1,"2, 16"
92,872|1074|2298|2397|2860|2990|3391|3890|4119,1|1|1|1|1|1|2|1|1,"0, 2|0, 22|0, 18|1, 1|0, 1565|0, 542|0, 137;0, 183|0, 338|0, 443"
93,872|2990,1|1,"0, 3|0, 543"
94,872|3759|4379,1|1|2,"0, 88|0, 242|0, 807;0, 844"
95,872|957|1149|1283|1383|1798|1809|1835|2157|2519|2630|2654|2687|2798|2845|2972|3133|3341|3461|3462|3546|3750|3832|4130|4243|4462|4759|5052|5345|5453,4|2|1|9|4|1|2|1|1|4|1|1|1|1|1|1|2|1|1|2|1|2|2|1|1|1|1|1|2|2,"0, 95;0, 113;0, 216;0, 308|0, 359;0, 419|0, 725|0, 15;0, 91;0, 164;0, 349;0, 961;0, 1365;0, 1450;0, 1515;0, 1575|0, 200;0, 279;0, 304;0, 759|0, 131|0, 1100;0, 1599|0, 795|0, 340|0, 900;0, 1311;0, 1391;0, 1448|0, 1117|0, 622|0, 484|0, 628|0, 989|0, 132|3, 3;0, 18|3, 7|0, 296|0, 95;0, 437|0, 1277|0, 277;0, 330|0, 58;0, 819|0, 26|0, 1011|0, 274|0, 115|0, 982|3, 8;0, 14|0, 1112;0, 1190"
96,872,1,"0, 105"
97,872|2462|4979,10|1|1,"0, 128;0, 163;0, 175;0, 280;0, 432;0, 533;0, 657;0, 717;0, 787;0, 917|0, 147|0, 621"
