wordID,docID,frequency,hitlist
0,1091|4639,1|1,"0, 423|0, 482"
1,1091,3,"0, 567;0, 574;0, 618"
2,1091|2208|2691|3650|4054|5436|5551,1|1|1|1|2|1|1,"0, 577|0, 792|0, 998|0, 1055|0, 186;0, 474|0, 331|0, 1022"
3,1092|2511|3607|3946|3994|4280|4993|5038|5163|5193,1|1|1|1|1|3|1|1|5|1,"0, 21|0, 3483|0, 1231|0, 3045|0, 1106|0, 4316;0, 4384;0, 4433|0, 78|0, 5|0, 532;0, 600;0, 671;0, 717;0, 1068|0, 879"
4,1092,1,"0, 121"
5,1092|1453|1946|2122|3702|3984|4266|4422|4721|4887|5099|5338|5452,1|1|1|1|1|1|2|1|2|1|1|1|1,"0, 157|0, 795|0, 38|0, 458|0, 61|0, 1327|0, 205;0, 2459|0, 550|0, 1206;0, 1214|0, 383|0, 391|0, 11313|0, 1345"
6,1092,1,"0, 188"
7,1092,1,"0, 193"
8,1092|2194|2570|3467|3818|4166|5338,1|1|1|1|1|1|2,"0, 199|0, 292|0, 337|0, 610|0, 709|0, 694|0, 2565;0, 2653"
9,1092,1,"0, 214"
10,1092|5088,1|1,"0, 224|0, 390"
11,1092|1208|1227|1349|1449|2824|3228|3384|3720|3749|4173|4685|5291|5319|5503,5|1|1|1|1|1|3|3|1|1|1|1|2|1|1,"0, 256;0, 295;0, 316;0, 349;0, 1105|0, 284|0, 491|0, 434|0, 542|0, 56|0, 282;0, 401;0, 408|0, 61;0, 226;0, 372|0, 353|0, 220|0, 1013|0, 57|0, 437;0, 580|0, 1948|0, 315"
12,1092|3007,1|1,"0, 267|0, 168"
13,1092,1,"0, 324"
14,1092,1,"0, 371"
15,1092|4388|4979,1|1|1,"0, 455|0, 1194|0, 428"
16,1092|2038|2456|3275,1|1|2|1,"0, 458|0, 43|0, 413;0, 971|0, 22"
17,1092,1,"0, 543"
18,1092,1,"0, 552"
