wordID,docID,frequency,hitlist
0,556,5,"0, 621;0, 626;0, 673;0, 711;0, 742"
1,556|1446|2519|3943|4137|5358,1|1|1|1|1|1,"0, 629|0, 472|0, 3463|0, 2298|0, 325|0, 39"
2,556|930|1572|2442|2448|3673|4265|5347,1|1|1|1|1|1|1|1,"0, 764|0, 97|0, 1709|0, 136|0, 550|0, 604|0, 467|0, 317"
3,556,2,"0, 780;0, 829"
4,556|5047|5214,1|1|1,"0, 811|0, 1403|0, 348"
5,556,1,"0, 820"
6,556|642|691|706|1070|1093|1134|1206|1267|1288|1301|1316|1348|1384|1457|1631|1767|1816|1822|1872|1899|2323|2459|2913|3283|3292|3417|3454|3466|3506|3515|3524|3695|3768|3867|4001|4175|4231|4353|4508|4585|4787|4979|4995|5046|5198|5297|5372|5416|5453|5509|5521|5544,1|6|3|1|1|16|34|1|2|6|4|13|2|1|1|8|1|3|1|9|1|1|2|1|1|1|1|1|2|2|2|2|1|2|1|2|2|1|1|1|8|2|1|1|1|4|1|2|4|3|1|1|3,"0, 830|0, 1220;0, 1240;0, 1270;0, 1313;0, 1351;0, 1463|0, 861;0, 899;0, 977|0, 772|0, 1391|0, 1119;0, 1353;0, 1486;0, 1590;0, 1610;0, 1697;0, 1830;0, 1934;0, 1954;0, 2040;0, 2173;0, 2277;0, 2297;0, 2418;0, 2529;0, 2586|0, 382;0, 812;0, 874;0, 926;0, 950;0, 962;0, 971;0, 993;0, 1049;0, 1078;0, 1090;0, 1114;0, 1208;0, 1212;0, 1214;0, 1312;0, 1321;0, 1382;0, 1393;0, 1407;0, 1535;0, 1541;0, 1566;0, 1648;0, 1705;0, 1721;0, 1740;0, 1805;0, 1820;0, 1846;0, 2333;0, 2945;0, 2949;0, 3139|0, 281|0, 1361;0, 1386|0, 131;0, 140;0, 152;0, 198;0, 951;0, 1217|0, 809;0, 815;0, 855;0, 1050|0, 142;0, 313;0, 1164;0, 1166;0, 1204;0, 1230;0, 1257;0, 1274;0, 1361;0, 1423;0, 1503;0, 1623;0, 1676|0, 988;0, 1144|0, 91|0, 611|0, 414;0, 474;0, 822;0, 838;0, 844;0, 872;0, 898;0, 1009|0, 3476|0, 16;0, 1088;0, 1115|0, 541|0, 2461;0, 3252;0, 3258;0, 3385;0, 3415;0, 3420;0, 3642;0, 3653;0, 3698|0, 1304|0, 336|0, 1525;0, 1640|0, 31|0, 1930|0, 1592|0, 2606|0, 1706|0, 372;0, 414|3, 6;0, 109|0, 812;0, 817|0, 771;0, 779|0, 307|0, 331;0, 350|0, 393|0, 330;0, 395|0, 431;0, 453|0, 37|0, 250|0, 783|0, 776;0, 797;0, 812;0, 1220;0, 1240;0, 1266;0, 1286;0, 1305|0, 919;0, 934|0, 2162|0, 1351|0, 370|0, 433;0, 498;0, 567;0, 573|0, 674|0, 988;0, 992|0, 3683;0, 3689;0, 3737;0, 3871|0, 2223;0, 2228;0, 2263|0, 495|0, 442|0, 2662;0, 2682;0, 2942"
7,556|2901,2|2,"0, 846;0, 876|0, 2002;0, 2751"
8,556|3454|3611,1|1|2,"0, 880|0, 481|0, 271;0, 349"
9,556|581|691|970|975|1134|1225|1288|1468|1609|1780|1923|2707|3413|3648|3724|3725|3889|4370|4428|4544|4669|4752|4801|4891|4903|5115|5294|5416,2|5|2|1|1|1|1|1|7|4|1|1|1|3|1|3|1|1|1|1|1|1|3|1|1|3|3|1|2,"0, 903;0, 957|0, 1126;0, 2771;0, 2788;0, 2851;0, 3395|0, 836;0, 843|0, 900|0, 771|0, 2780|0, 199|0, 463|0, 86;0, 141;0, 164;0, 322;0, 381;0, 468;0, 1213|0, 507;0, 703;0, 1183;0, 1666|0, 538|0, 479|0, 2851|0, 443;0, 606;0, 867|0, 82|0, 1729;0, 2166;0, 3293|0, 66|0, 1479|0, 722|0, 85|0, 483|0, 499|0, 325;0, 429;0, 604|0, 158|0, 225|0, 436;0, 548;0, 651|0, 691;0, 769;0, 871|0, 406|0, 731;0, 780"
