wordID,docID,frequency,hitlist
0,344,1,"0, 314"
1,344|828|3677|4474|4746|4997,1|1|1|1|1|1,"0, 403|0, 1092|0, 81|0, 465|0, 261|0, 584"
2,344,1,"0, 480"
3,345|827|946|1187|1572|1603|1961|2103|2287|2512|2626|3456|3591|3673|4080|4342,2|1|1|2|1|1|1|1|1|1|1|1|1|2|1|2,"0, 6;0, 330|0, 688|0, 392|0, 4;0, 72|0, 556|0, 852|0, 2235|0, 440|0, 578|0, 490|0, 520|0, 1496|0, 77|0, 360;0, 391|0, 34|0, 4041;0, 4129"
4,345|778|1341|1997|2433|4843,1|1|1|1|1|1,"0, 21|0, 1609|0, 32|0, 405|0, 14|0, 31"
5,345,1,"0, 83"
6,345|656|731|1475|1529|2393|3558|3641|3720|3784|3881|4077|4725,1|1|1|1|1|1|1|1|1|1|1|1|1,"0, 94|0, 766|0, 587|0, 1133|0, 570|3, 0|0, 136|0, 96|0, 236|0, 1058|0, 1136|0, 198|0, 326"
7,345|762|4002|4060|4812|5558,1|1|1|1|1|1,"0, 98|0, 2456|0, 1050|0, 1340|0, 788|0, 2886"
8,345|499|2051|2535|4151,1|1|3|2|1,"0, 167|0, 852|0, 133;0, 233;0, 444|0, 206;0, 225|0, 1853"
9,345|476|3338|4167|4946,1|22|1|4|1,"0, 229|3, 7;0, 3;0, 6;0, 60;0, 74;0, 86;0, 146;0, 182;0, 187;0, 201;0, 219;0, 231;0, 338;0, 410;0, 421;0, 537;0, 740;0, 753;0, 1012;0, 1023;0, 1048;0, 1166|0, 1993|0, 125;0, 1407;0, 1503;0, 2600|0, 172"
10,345,1,"1, 1"
11,345|3838,1|3,"1, 2|0, 123;0, 240;0, 937"
12,346,1,"0, 85"
13,346|1764|1890|2225|2814|2988|4404|4690,1|1|1|2|1|1|1|1,"0, 151|0, 1385|0, 114|0, 409;0, 519|0, 595|0, 771|0, 777|0, 819"
14,346|591|1462|1753|2157|3145|3539|5161,1|1|1|2|1|2|1|1,"0, 178|0, 870|0, 2000|0, 895;0, 956|0, 576|0, 344;0, 530|0, 958|0, 215"
15,346|4873,1|1,"0, 280|0, 1115"
16,346|520|581|610|995|1599|1761|1986|2098|2192|2202|2354|2441|2459|2595|3599|3764|3898|4276|4536|4756|5165|5199|5426,3|2|3|2|1|5|2|1|3|6|1|1|3|2|1|1|4|1|1|3|1|2|1|1,"0, 337;0, 352;0, 364|0, 281;0, 351|0, 838;0, 1903;0, 1931|0, 184;0, 211|0, 371|0, 4104;0, 4108;0, 4142;0, 4277;0, 4787|0, 1307;0, 1341|0, 1170|0, 2144;0, 2423;0, 2425|0, 2667;0, 2704;0, 2977;0, 3105;0, 3429;0, 3802|0, 568|0, 1978|0, 1233;0, 1490;0, 1627|0, 1220;0, 2537|0, 454|0, 280|0, 307;0, 386;0, 419;0, 446|0, 721|0, 907|0, 584;0, 796;0, 871|0, 9229|0, 1045;0, 1121|0, 804|0, 2005"
17,346|610|1599|2595|4536|4756,2|1|1|1|1|1,"0, 339;0, 340|0, 213|0, 4160|0, 456|0, 559|0, 9231"
18,346|739,1|1,"0, 347|0, 464"
19,346|410|581|870|1050|1227|1549|1627|2292|2479|3016|3219|3601|3853|4020|4022|4095|4295|4822|4925|5074|5283,1|1|1|1|1|1|1|1|3|1|3|4|1|3|1|1|2|4|1|1|1|1,"0, 355|0, 1016|0, 1502|0, 5776|0, 2285|0, 477|0, 1028|0, 70|0, 332;0, 461;0, 640|0, 295|0, 5716;0, 6397;0, 6682|0, 1091;0, 1094;0, 1125;0, 1183|0, 5215|0, 1158;0, 1450;0, 1649|0, 6661|0, 750|0, 700;0, 737|0, 5242;0, 5262;0, 7742;0, 7762|0, 1597|0, 2668|0, 494|0, 629"
20,346|4095,1|1,"0, 360|0, 807"
21,346|449|528|746|855|1313|1431|1441|1574|1845|2235|2652|2738|3639|3758|3786|3914|4496,1|1|1|1|1|1|1|1|1|1|1|1|1|2|3|1|1|1,"0, 391|0, 673|0, 822|0, 1634|0, 1741|0, 388|0, 788|0, 689|0, 1367|0, 113|0, 1163|0, 124|0, 812|0, 317;0, 394|0, 22;0, 335;0, 651|0, 1299|0, 358|0, 823"
22,346,1,"0, 428"
23,346|731|1482|1487|1609|1851|2310|2491|2588|2726|3164|3426|3489|3753|4299|5113|5230|5388,1|1|1|3|1|1|1|1|2|1|1|2|4|2|1|1|1|2,"0, 606|0, 2634|0, 1312|0, 1769;0, 1932;0, 2121|0, 1609|0, 68|0, 410|0, 633|0, 454;0, 1777|0, 435|0, 176|0, 180;0, 753|0, 1142;0, 1147;0, 1194;0, 1247|0, 665;0, 705|0, 898|0, 721|0, 989|0, 587;0, 1539"
24,347,1,"0, 3"
25,347|882|1092|1369|1559|1787|2139|2883|3227|3499|3571|3818|4690|4853|5456|5558,1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1,"0, 52|0, 1049|0, 961|0, 463|0, 129|0, 12|0, 2057|0, 227|3, 11|0, 886|0, 12|0, 552;0, 1168|0, 698|0, 92|0, 56|0, 649"
26,347|569|642|697|710|852|885|1468|1719|2519|2654|3016|3055|3103|3193|3245|3550|3591|3952|4255|4305|4449|4522|4618|4759|4789|4808|5067|5293|5346|5521,1|2|4|2|1|1|1|1|1|1|1|1|2|1|1|1|2|3|4|3|8|1|5|1|2|3|1|1|4|4|3,"0, 60|0, 128;0, 261|0, 550;0, 567;0, 949;0, 2524|0, 332;0, 346|0, 132|0, 2014|0, 525|0, 475|0, 102|0, 828|0, 1027|0, 2734|0, 1173;0, 1235|0, 131|0, 123|0, 278|0, 125;0, 181|0, 509;0, 527;0, 1400|0, 127;0, 224;0, 232;0, 406|0, 1424;0, 1667;0, 1742|0, 574;0, 726;0, 1019;0, 1151;0, 1164;0, 1175;0, 1200;0, 1214|0, 89|0, 3567;0, 3648;0, 3656;0, 3667;0, 3688|0, 2283|0, 1147;0, 1223|3, 6;0, 324;0, 372|0, 1066|0, 59|0, 52;0, 271;0, 1262;0, 1341|0, 70;0, 106;0, 278;0, 311|0, 331;0, 370;0, 526"
27,347,1,"0, 144"
28,347,1,"0, 294"
29,347|389|479|601|677|685|686|762|870|951|998|1242|1286|1349|1368|1625|1764|1899|1944|2145|2285|2303|2324|2409|2485|2702|2745|2850|2867|2958|3050|3116|3454|3890|4180|4328|4618|4668|4687|4719|4875|5131|5422,1|2|1|4|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|6|1|1|2|6|1|1|2|2|1|1|2|2|1|1|1|1|1|2|2,"0, 296|0, 60;0, 175|0, 444|0, 87;0, 154;0, 1024;0, 1156|0, 562|0, 288|0, 347|0, 1934|0, 1496|0, 525|0, 1060;0, 1252|0, 1001|0, 156|0, 10|0, 481|0, 504|0, 1052|0, 1350|0, 2163|0, 614|0, 404|0, 907|0, 44|0, 211;0, 676;0, 877;0, 893;0, 923;0, 1069|0, 56|0, 33|0, 190;0, 219|0, 147;0, 612;0, 638;0, 885;0, 890;0, 1055|0, 173|0, 505|0, 637;0, 849|0, 302;0, 594|0, 2881|0, 812|0, 225;0, 233|0, 188;0, 740|0, 7414|0, 732|0, 475|0, 871|0, 32|0, 44;0, 408|0, 552;0, 567"
30,347|666|713|1200|2268|2280|2586|2839,1|1|1|1|2|1|1|1,"0, 383|0, 1115|0, 701|0, 2434|0, 720;0, 776|0, 1403|0, 106|0, 1179"
31,347,1,"0, 430"
32,347,1,"0, 462"
33,347,1,"0, 505"
34,347|371|728|806|1194|1366|1609|2017|2192|2415|2459|3383|3489|3601|3989|4042|4299|4310|4344|4354|4503|4560|4751|4756|5097|5496|5589,1|1|2|2|1|1|1|1|1|4|1|1|1|2|1|1|1|1|1|1|1|1|2|1|1|1|1,"0, 539|0, 796|0, 319;0, 357|0, 1186;0, 1235|0, 1606|0, 725|0, 2004|0, 945|0, 3689|0, 16;0, 278;0, 2236;0, 2255|0, 607|0, 290|0, 1178|0, 7507;0, 7514|0, 962|0, 1787|0, 437|0, 1049|0, 529|0, 778|0, 714|0, 91|0, 3850;0, 4179|0, 9382|0, 113|0, 144|0, 144"
35,347|3941|5018,1|1|1,"0, 552|0, 3339|0, 220"
36,347|922|1026|1031|1203|1216|1785|1885|1998|2055|2109|2162|2199|2302|2622|3304|3517|3536|3661|3757|3794|3813|3894|3938|4044|4098|4120|4503|4541|4842|5003|5393,1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,"0, 598|0, 1080|0, 772|0, 1348|0, 916;0, 979|0, 1376|0, 229|0, 298|0, 314|0, 523|0, 641|0, 593|0, 1405|0, 893|0, 1058|0, 201|0, 1815|0, 265|0, 64|0, 449|0, 145|0, 1133|0, 484|0, 584|0, 941|0, 846|0, 7|0, 989|0, 434|0, 303|0, 796|0, 1380"
37,347|1320,1|1,"1, 2|0, 1052"
38,348|385|2626,5|1|1,"3, 5;0, 5;0, 380;0, 917;0, 1166|0, 612|0, 38"
39,348|613|635|1351|1372|1615|2128|2375|2692|2726|2995|3381|3823|4091,2|1|1|1|2|1|1|1|1|1|1|1|1|1,"3, 6;0, 6|0, 243|0, 1649|0, 12|3, 5;0, 5|0, 522|0, 931|0, 1611|0, 151|0, 1039|0, 1136|0, 816|0, 1141|0, 334"
40,348|1200,1|1,"0, 57|0, 2411"
41,348|427|621|1011|2244|2644|4097|4486|5338,1|1|1|1|1|2|2|1|2,"0, 76|0, 398|0, 4|0, 1188|0, 861|0, 369;0, 408|0, 266;0, 430|0, 666|0, 5300;0, 5406"
42,348,1,"0, 83"
43,348|567|828|1226|1356|1423|1684|2299|2572|3641|3730|4316|4331|4520|4548|4892|5094|5096,1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1,"0, 85|0, 299|0, 787|0, 446|0, 851|0, 690|0, 655|0, 1231|0, 217|0, 125|0, 1349|0, 349;0, 558|0, 666|0, 474|0, 317|0, 336|0, 633|0, 2442"
44,348|507|520|581|712|885|1068|1268|1581|1619|1631|1910|1998|2192|2202|2411|2467|2777|2996|3165|3366|3412|3468|3671|3922|4189|4257|4580|4656|4956|4979|5360|5523,2|1|2|1|1|1|1|1|2|1|1|1|1|1|1|2|1|22|1|1|1|7|1|1|2|1|1|1|1|1|1|1|1,"0, 102;0, 210|0, 719|0, 555;0, 698|0, 2022|0, 616|0, 1008|0, 858|0, 552|0, 3840;0, 4131|0, 1180|0, 179|0, 1092|0, 198|0, 1251|0, 14|0, 32;0, 639|0, 155|0, 753;0, 873;0, 884;0, 921;0, 942;0, 1023;0, 1461;0, 2235;0, 2658;0, 4310;0, 4581;0, 4773;0, 4833;0, 4849;0, 4851;0, 4887;0, 4893;0, 4895;0, 4989;0, 5289;0, 5353;0, 5369|0, 188|0, 351|0, 1399|0, 469;0, 559;0, 775;0, 781;0, 806;0, 877;0, 891|0, 2091|0, 679|0, 129;0, 380|0, 333|0, 1405|0, 1156|0, 151|0, 1381|0, 2330|0, 1202|0, 118"
45,348,1,"0, 133"
46,348|467|957|1319|2575|2890|2943|3131|4093|5166|5338|5549,1|1|1|3|1|1|1|1|1|3|2|2,"0, 146|0, 742|0, 458|0, 630;0, 656;0, 680|0, 2768|0, 1367|0, 1284|0, 1587|0, 21|0, 1519;0, 1530;0, 1561|0, 5542;0, 5600|0, 496;0, 1021"
47,348|2575|3424|4555,1|4|1|1,"0, 148|0, 2770;0, 2823;0, 2835;0, 3460|0, 235|2, 1"
48,348|2075,1|1,"0, 257|1, 1"
49,348|3256,8|5,"0, 258;0, 334;0, 382;0, 491;0, 929;0, 1037;0, 1158;0, 1247|0, 638;0, 654;0, 720;0, 724;0, 769"
50,348|1221|2872|2921|3154|3941,1|1|1|1|1|1,"0, 285|0, 290|0, 776|0, 1057|0, 1971|0, 1517"
51,348|506|1084|1098|1480|1544|1634|1722|1896|2042|2108|2169|2318|2513|2863|3558|3649|4303|4520|4535|4668|5118|5365,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1,"0, 289|0, 447|0, 537|0, 595|0, 907|0, 313|0, 1558|0, 100|0, 1065|0, 1901|0, 1396|0, 446|0, 713|0, 533|0, 59|0, 387|0, 430|0, 299|0, 218;0, 333|0, 334|0, 1510|0, 4098|0, 632"
