wordID,docID,frequency,hitlist
0,2143|2759|2874|3478|4756,2|2|1|2|2,"0, 479;0, 498|0, 142;0, 152|0, 2203|0, 296;0, 380|0, 7613;0, 7677"
1,2143,2,"0, 559;0, 579"
2,2143|5223,1|1,"0, 597|0, 786"
3,2143|4846,2|11,"0, 733;0, 783|0, 398;0, 430;0, 449;0, 454;0, 464;0, 477;0, 482;0, 502;0, 507;0, 545;0, 550"
4,2143,1,"0, 737"
5,2143|3772|4128,2|2|1,"0, 741;0, 749|0, 1430;0, 1436|0, 666"
6,2143,1,"0, 800"
7,2143,1,"0, 803"
8,2143|4498|4705,2|2|1,"0, 813;0, 835|0, 1421;0, 1433|0, 1743"
9,2143|2192|2386|2807|2951|4689|4719|4756|5161,2|1|1|2|1|1|2|1|7,"0, 815;0, 837|0, 1809|3, 0|0, 159;0, 166|0, 16|0, 441|0, 1603;0, 1622|0, 757|0, 849;0, 1538;0, 2060;0, 2413;0, 3357;0, 3702;0, 3830"
10,2143,1,"0, 866"
11,2143|2996,2|1,"0, 873;0, 880|0, 1053"
12,2143|3473|3853|4498|4562,1|2|1|1|1,"0, 885|0, 1737;0, 1842|0, 1701|0, 1957|0, 692"
13,2143,1,"0, 893"
14,2143|2322,1|1,"0, 916|0, 662"
15,2143,1,"0, 945"
16,2143,1,"0, 947"
17,2143,1,"0, 949"
18,2143,1,"0, 954"
19,2143,1,"0, 960"
20,2143,1,"0, 970"
21,2144,1,"0, 224"
22,2144,1,"0, 231"
23,2144,1,"0, 266"
24,2145|5019,1|1,"0, 482|0, 1427"
25,2145|5019,1|1,"0, 483|0, 1428"
26,2145,1,"0, 508"
27,2145,1,"0, 515"
28,2145|2448|2709|2950|4458|5324,1|1|25|1|1|1,"0, 580|0, 1957|3, 4;0, 4;0, 14;0, 111;0, 121;0, 160;0, 172;0, 202;0, 221;0, 250;0, 280;0, 326;0, 354;0, 463;0, 498;0, 1489;0, 1599;0, 1645;0, 2465;0, 2472;0, 2490;0, 2499;0, 2607;0, 2660;0, 2771|0, 1278|0, 537|0, 891"
29,2145|4976,2|1,"0, 665;0, 853|0, 9"
30,2145|2486,1|1,"0, 797|0, 237"
31,2145,1,"0, 841"
32,2145,1,"0, 1025"
33,2145|3558,1|1,"0, 1105|0, 1014"
