wordID,docID,frequency,hitlist
0,1867,1,"0, 152"
1,1867,1,"0, 213"
2,1867|3405,5|14,"0, 241;0, 254;0, 264;0, 326;0, 351|3, 0;0, 3;0, 18;0, 69;0, 110;0, 311;0, 338;0, 372;0, 697;0, 814;0, 1064;0, 1104;0, 1127;0, 1154"
3,1867,1,"0, 337"
4,1867,1,"0, 422"
5,1867,1,"1, 3"
6,1867,1,"1, 4"
7,1868|3974|5609,5|10|1,"3, 4;0, 4;0, 65;0, 136;0, 162|0, 34;0, 172;0, 175;0, 259;0, 315;0, 339;0, 352;0, 419;0, 1106;0, 1269|0, 102"
8,1869,1,"0, 247"
9,1869|4579,1|1,"0, 334|0, 619"
10,1869|3606|4281,1|1|1,"0, 408|0, 921|0, 42"
11,1869|2623|4957|5379|5400,1|1|2|1|1,"0, 494|0, 1610|0, 213;0, 438|0, 680|0, 792"
12,1869|2501|5435,1|1|1,"0, 511|0, 150|0, 149"
13,1869,1,"0, 530"
14,1869|2080|2514|4970|5563,1|1|1|1|1,"0, 649|0, 1440|0, 195|0, 1558|0, 114"
15,1870|3708|4169,1|1|1,"0, 32|0, 705|0, 877"
16,1870,1,"0, 130"
17,1870,1,"0, 341"
18,1871,1,"1, 1"
19,1871,1,"1, 2"
20,1872,1,"0, 290"
21,1872,1,"0, 298"
22,1872,1,"0, 305"
23,1872,1,"0, 311"
24,1872|5542,1|4,"0, 383|3, 7;0, 0;0, 44;2, 4"
25,1872,1,"0, 409"
26,1872|4263|4528,1|1|1,"0, 568|0, 316|0, 1086"
27,1872,2,"0, 801;0, 1268"
28,1872,1,"0, 1124"
29,1872,1,"0, 1124"
30,1872,8,"0, 1129;0, 1135;0, 1289;0, 1337;0, 1388;0, 1421;0, 2841;0, 2847"
31,1872,8,"0, 1144;0, 1150;0, 1283;0, 1331;0, 1391;0, 1415;0, 2855;0, 2861"
32,1872|1897,3|1,"0, 1159;0, 1166;0, 1189|0, 314"
33,1872,1,"0, 1192"
34,1872,1,"0, 1224"
35,1872,1,"0, 1259"
36,1872,1,"0, 1311"
37,1872,3,"0, 1311;0, 2103;0, 2926"
38,1872,1,"0, 1345"
39,1872,1,"0, 1368"
40,1872,1,"0, 1401"
41,1872,1,"0, 1447"
42,1872,1,"0, 1654"
43,1872,2,"0, 1662;0, 2725"
44,1872,4,"0, 1672;0, 1724;0, 2735;0, 2767"
45,1872|5416,2|1,"0, 1672;0, 2735|0, 1122"
46,1872,4,"0, 1700;0, 1714;0, 2743;0, 2757"
47,1872,2,"0, 1710;0, 2753"
48,1872,2,"0, 1710;0, 2753"
49,1872,2,"0, 1724;0, 2767"
50,1872,4,"0, 1820;0, 1858;0, 2567;0, 2880"
51,1872,2,"0, 1842;0, 2551"
52,1872,4,"0, 1863;0, 1881;0, 2572;0, 2590"
53,1872,2,"0, 1866;0, 2575"
54,1872,4,"0, 1873;0, 1897;0, 2582;0, 2606"
55,1872,2,"0, 1884;0, 2593"
56,1872,2,"0, 1886;0, 2595"
57,1872,2,"0, 2087;0, 2910"
58,1872,4,"0, 2090;0, 2345;0, 2913;0, 3003"
59,1872,4,"0, 2099;0, 2121;0, 2922;0, 2944"
60,1872,2,"0, 2125;0, 2948"
61,1872,6,"0, 2141;0, 2397;0, 2510;0, 2695;0, 2964;0, 3055"
62,1872,1,"0, 2330"
63,1872,1,"0, 2332"
64,1872,1,"0, 2334"
65,1872,3,"0, 2342;0, 3000;0, 3620"
66,1872|3122,2|1,"0, 2351;0, 3009|0, 293"
67,1872,2,"0, 2351;0, 3009"
68,1872|2251,2|1,"0, 2353;0, 3011|0, 362"
69,1872,2,"0, 2353;0, 3011"
70,1872,2,"0, 2355;0, 3013"
71,1872,2,"0, 2358;0, 3016"
72,1872,2,"0, 2358;0, 3016"
73,1872|3619,2|1,"0, 2363;0, 3021|0, 792"
74,1872,2,"0, 2372;0, 3030"
75,1872,4,"0, 2372;0, 2381;0, 3030;0, 3039"
76,1872,2,"0, 2374;0, 3032"
77,1872,2,"0, 2377;0, 3035"
78,1872,2,"0, 2392;0, 3050"
79,1872,2,"0, 2402;0, 3060"
80,1872,2,"0, 2496;0, 2681"
81,1872,4,"0, 2498;0, 2504;0, 2683;0, 2689"
82,1872,2,"0, 2502;0, 2687"
