wordID,docID,frequency,hitlist
0,2323,1,"0, 2936"
1,2323,2,"0, 3000;0, 3055"
2,2323,1,"0, 3032"
3,2323|2918|2965,1|1|2,"0, 3051|0, 627|0, 909;0, 947"
4,2323,1,"0, 3059"
5,2323|2642|2737,1|2|1,"0, 3069|0, 319;0, 386|0, 129"
6,2323,2,"0, 3080;0, 3109"
7,2323,1,"0, 3115"
8,2323,1,"0, 3118"
9,2323,1,"0, 3140"
10,2323,1,"0, 3199"
11,2323|3085,1|2,"0, 3380|0, 112;0, 1825"
12,2323,2,"0, 3421;0, 3430"
13,2323,2,"0, 3477;0, 3483"
14,2325,1,"0, 15"
15,2325,1,"0, 308"
16,2325,1,"0, 418"
17,2325|3909,1|1,"0, 512|0, 582"
18,2325,1,"0, 513"
19,2325,1,"0, 515"
20,2325|3537|5353,1|1|1,"0, 714|0, 1428|0, 2486"
21,2325,1,"0, 897"
22,2325,1,"0, 1069"
23,2325,1,"0, 1111"
24,2325,1,"0, 1329"
25,2325,1,"0, 1408"
26,2325,4,"0, 1422;0, 1427;0, 1596;0, 1700"
27,2325|4385|5118,1|1|1,"0, 1445|0, 1354|0, 158"
28,2325|2720|4487|5348,1|1|1|2,"0, 1501|0, 1541|0, 1285|0, 365;0, 1423"
29,2325,1,"0, 1560"
30,2325|2330|4658|5375|5552,1|1|1|1|1,"0, 1605|0, 482|0, 472|0, 55|0, 1125"
31,2325,1,"0, 1731"
32,2325,1,"0, 1750"
33,2325,1,"0, 1755"
34,2325,1,"0, 1768"
35,2325,1,"0, 1773"
36,2325,1,"0, 1781"
37,2325|5106,1|1,"0, 1807|0, 137"
38,2325,1,"0, 1817"
39,2325,1,"0, 1820"
40,2325,1,"0, 1837"
41,2325|2414|3699|4949|5252|5432,1|1|1|1|1|1,"0, 1978|0, 269|0, 311|0, 557|0, 721|0, 824"
42,2325,1,"0, 2629"
43,2325,1,"0, 2645"
44,2325,1,"0, 2696"
45,2325,1,"0, 2724"
