wordID,docID,frequency,hitlist
0,5412,1,"0, 133"
1,5412,1,"0, 1335"
2,5412,1,"0, 1356"
3,5412,1,"0, 1791"
4,5412,1,"0, 2125"
5,5413,1,"0, 3"
6,5413,1,"1, 3"
7,5414,33,"3, 8;0, 8;0, 9;0, 90;0, 98;0, 129;0, 147;0, 161;0, 169;0, 194;0, 220;0, 227;0, 231;0, 257;0, 261;0, 261;0, 330;0, 333;0, 421;0, 450;0, 457;0, 457;0, 462;0, 462;0, 527;0, 530;0, 807;0, 845;0, 897;0, 907;0, 912;0, 912;2, 5"
8,5414,1,"0, 165"
9,5414,1,"0, 200"
10,5414,1,"0, 266"
11,5414,1,"0, 266"
12,5414,2,"0, 319;0, 516"
13,5414,2,"0, 328;0, 525"
14,5414,1,"0, 467"
15,5414,1,"0, 467"
16,5414,2,"0, 484;0, 568"
17,5414,1,"0, 494"
18,5414,1,"0, 496"
19,5414,4,"0, 620;0, 641;0, 698;0, 747"
20,5414,2,"0, 625;0, 646"
21,5414,2,"0, 628;0, 633"
22,5414,1,"0, 630"
23,5414,1,"0, 635"
24,5414,1,"0, 638"
25,5414,1,"0, 640"
26,5414,1,"0, 652"
27,5414,1,"0, 657"
28,5414,1,"0, 678"
29,5414,1,"0, 687"
30,5414,1,"0, 703"
31,5414,1,"0, 706"
32,5414,2,"0, 736;0, 792"
33,5414,1,"0, 742"
34,5414,1,"0, 744"
35,5414,1,"0, 763"
36,5414,2,"0, 917;1, 2"
37,5414,1,"0, 933"
38,5415,1,"0, 120"
39,5415,1,"0, 500"
40,5415,1,"0, 857"
41,5415,1,"0, 1576"
42,5415,1,"0, 1814"
43,5415,1,"0, 1857"
44,5416,11,"0, 185;0, 340;0, 1212;0, 1307;0, 1407;0, 1433;0, 1440;0, 1452;0, 1454;0, 1895;0, 1899"
45,5416,10,"0, 205;0, 2577;0, 2931;0, 2935;0, 2960;0, 3412;0, 3423;0, 3440;0, 3591;0, 4205"
46,5416,3,"0, 297;0, 347;0, 1126"
47,5416,4,"0, 331;0, 4716;0, 5776;0, 5780"
48,5416,1,"0, 336"
49,5416,5,"0, 385;0, 422;0, 438;0, 441;0, 454"
50,5416,2,"0, 423;0, 442"
51,5416,2,"0, 526;0, 1488"
52,5416,4,"0, 542;0, 1310;0, 1331;0, 1676"
53,5416,3,"0, 544;0, 1508;0, 1647"
54,5416,1,"0, 556"
55,5416|5478,8|1,"0, 579;0, 685;0, 692;0, 696;0, 4758;0, 4959;0, 4966;0, 4970|0, 776"
56,5416,13,"0, 581;0, 2279;0, 2313;0, 2329;0, 2351;0, 4760;0, 4803;0, 4822;0, 4901;0, 4932;0, 5366;0, 5487;0, 5518"
57,5416,2,"0, 591;0, 1313"
58,5416,3,"0, 593;0, 1520;0, 1718"
59,5416,5,"0, 610;0, 1245;0, 1871;0, 1878;0, 2025"
60,5416,1,"0, 625"
61,5416,6,"0, 628;0, 738;0, 787;0, 871;0, 917;0, 1469"
62,5416,2,"0, 643;0, 932"
63,5416,8,"0, 653;0, 681;0, 1970;0, 2181;0, 2193;0, 2200;0, 2383;0, 5979"
64,5416,2,"0, 671;0, 819"
65,5416,4,"0, 709;0, 743;0, 758;0, 792"
66,5416,2,"0, 710;0, 759"
67,5416,2,"0, 716;0, 765"
68,5416,1,"0, 727"
69,5416,1,"0, 776"
70,5416,3,"0, 980;0, 5832;0, 5844"
71,5416,6,"0, 998;0, 1033;0, 1082;0, 5860;0, 5903;0, 5964"
72,5416,7,"0, 1025;0, 1088;0, 1116;0, 1118;0, 1132;0, 5895;0, 5970"
73,5416,1,"0, 1110"
74,5416,1,"0, 1129"
75,5416,1,"0, 1136"
76,5416,8,"0, 1213;0, 1215;0, 1465;0, 1473;0, 1539;0, 1900;0, 1902;0, 2062"
77,5416,3,"0, 1221;0, 1233;0, 1859"
78,5416,2,"0, 1223;0, 1252"
79,5416,4,"0, 1483;0, 1490;0, 1517;0, 1589"
80,5416,2,"0, 1501;0, 1640"
81,5416,2,"0, 1510;0, 1649"
82,5416,2,"0, 1515;0, 1619"
83,5416,2,"0, 1522;0, 1720"
84,5416,2,"0, 1527;0, 1725"
85,5416,1,"0, 1632"
86,5416,1,"0, 1715"
87,5416,3,"0, 1889;0, 1904;0, 1930"
88,5416,3,"0, 1891;0, 1916;0, 1944"
89,5416,4,"0, 1910;0, 1922;0, 1962;0, 1974"
90,5416,3,"0, 1977;0, 1984;0, 2002"
