wordID,docID,frequency,hitlist
0,119|159|373|439|739|784|789|870|876|1363|1486|1926|2255|2258|2350|2484|2607|2615|2618|2743|2965|3040|3169|3192|3305|3338|3383|3732|4100|4109|4228|4265|4313|4392|4845|4945|5161|5191|5235|5243|5461,1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|3|2|1|1|1|1|3|1,"0, 76|0, 904|0, 1010|0, 651|0, 75|0, 370|0, 2109|0, 2092|0, 296|0, 253|0, 257|0, 80;0, 150|0, 5607|0, 1168|0, 1046|0, 713|0, 43|0, 653|0, 1755|0, 946|0, 3633|0, 251|0, 692|0, 2374|0, 2668|0, 2287|0, 467|0, 100|0, 1149|0, 337|0, 655|0, 809|0, 406|0, 826;0, 1729;0, 1743|0, 903;0, 1826|0, 341|0, 195|0, 640|0, 334|0, 3595;0, 8252;0, 11151|0, 241"
1,119|260|571|1433|1560|2534|2557|2575|2996|3272|4028|4764,3|1|1|1|1|1|1|1|1|1|1|1,"0, 125;0, 338;0, 835|0, 533|0, 970|0, 202|0, 10|0, 1071|0, 535|0, 1508|0, 2355|0, 52|0, 3342|0, 1511"
2,119|446|599|613|745|772|1518|1984|2280|2824|2864|3137|3885|4527|4805|5399,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,"0, 155|0, 1330|0, 929|0, 265|0, 419|0, 1092|0, 1012|0, 792|0, 789|0, 1093|0, 522|0, 337|0, 1983|0, 232|0, 219|0, 178"
3,119|121|291|364|421|575|678|715|945|946|1042|1062|1141|1232|1359|1513|1577|1591|1684|1734|1994|2090|2214|2329|2338|2436|2542|2581|2707|3016|3137|3277|3330|3540|3747|3798|4059|4373|4390|4580|4668|4691|4845|4852|4911|5030|5106|5188|5305|5353|5360|5392|5429|5479,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|2|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1,"0, 334|0, 1269|0, 504|0, 12|0, 472|0, 812|0, 5|0, 657|0, 1962|0, 800|0, 1531|0, 325|0, 1479|0, 993|0, 561|0, 370;0, 638|0, 1459|0, 262|0, 85|0, 455;0, 547|0, 204|0, 92|0, 100|0, 626|0, 634|0, 1774|0, 2616|0, 1768|0, 3646;0, 3678|0, 5992|0, 1533|0, 461|0, 367|0, 635|0, 659|0, 619|0, 719|0, 553|0, 284|0, 1115|0, 745|0, 475|0, 663|0, 61|0, 122|0, 2640|0, 659;0, 1372|0, 1827|0, 745|0, 973|0, 1045|0, 3771|0, 105|0, 803"
4,119|136|188|375|462|521|892|986|1303|1413|1442|1449|2109|2133|2296|2303|2549|2634|2815|2971|3049|3215|3338|3378|3554|3718|4322|4487|4610|4784|4924|5244|5257|5338|5348,1|1|1|1|1|1|2|1|1|1|1|3|1|4|2|1|1|2|1|1|2|1|2|1|1|1|1|1|1|1|1|1|1|1|1,"0, 408|0, 139|0, 59|0, 963|0, 920|0, 1162|0, 2564;0, 2681|0, 1173|0, 670|0, 113|0, 2123|0, 1489;0, 1498;0, 1513|0, 604|0, 195;0, 226;0, 537;0, 666|0, 6;0, 533|0, 17|0, 1023|0, 1228;0, 1272|0, 88|0, 107|0, 740;0, 754|0, 303|0, 646;0, 1803|0, 540|0, 562|0, 1185|0, 764|0, 739|0, 1113|0, 26|0, 1145|0, 1094|0, 229|0, 14168|0, 851"
5,119|144|388|692|1032|1106|1298|1412|1435|1644|2222|2288|2532|2779|3002|3503|4453|4531|4862|5039|5361|5450|5564,2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1,"0, 416;0, 531|0, 258|0, 289|0, 1283|0, 390|0, 247|0, 314|0, 97|0, 410|0, 301|0, 1657|0, 1236|0, 279|0, 164|0, 497|0, 678|0, 13|0, 1048|0, 515|0, 17|0, 162|0, 5505;0, 9227|0, 506"
6,119|171|240|479|550|988|1709|2243|2253|2344|2600|3006|3087|3131|3329|3576|3626|3655|3797|4228|4658|4998,1|2|4|1|1|1|7|1|1|4|1|1|1|1|2|1|1|1|1|1|1|1,"0, 501|3, 3;0, 769|0, 1061;0, 1073;0, 1600;0, 1648|0, 1384|0, 1432|0, 30|0, 661;0, 669;0, 704;0, 723;0, 745;0, 831;0, 1654|0, 221|0, 1109|0, 1269;0, 1400;0, 1466;0, 1933|0, 843|0, 394|0, 791|0, 1512|3, 6;0, 6|0, 448|0, 218|3, 9|0, 1785|0, 1045|0, 787|0, 1114"
7,119|309|334|425|2053|2399|2497|2576|3254|3665|4271|4618|4734|5243|5257|5385,1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1,"0, 550|0, 1045|0, 608|0, 1057|0, 2363|0, 1296|0, 1124|0, 264|0, 1163|0, 953|0, 1646|0, 6973|0, 317|0, 13443;0, 13583|0, 406|0, 217"
8,119|229|403|417|606|737|1111|1925|1956|2099|2218|2255|2976|3231|3823|4017|4508|4641|4679|4761|5188|5243|5445,1|1|1|1|1|2|1|1|1|1|1|1|1|3|1|1|1|7|2|1|1|2|1,"0, 584|0, 77|0, 1217|0, 325|0, 1096|0, 313;0, 342|0, 845|0, 54|0, 137|1, 2|0, 597|0, 1884|0, 1420|0, 61;0, 795;0, 3833|0, 1709|0, 757|0, 1929|0, 143;0, 173;0, 266;0, 302;0, 783;0, 982;0, 1006|0, 362;0, 373|0, 427|0, 1270|0, 5576;0, 5974|0, 291"
9,119|187|1557|2230|3757|3894|4672|5348,1|2|2|1|1|1|1|1,"0, 607|0, 1476;0, 1496|0, 1980;0, 2096|0, 498|0, 1489|0, 842|0, 372|0, 911"
10,119|134|200|286|339|625|860|1106|1637|2035|3467|3753|4072|4362|4388|4467|4555|4877|5027|5131|5338|5511|5529|5578,1|1|1|1|1|1|1|1|2|2|4|2|1|1|3|1|1|1|2|2|2|1|1|1,"0, 718|0, 2250|0, 2781|0, 217|0, 25|0, 203|0, 75|0, 326|0, 244;0, 609|0, 160;0, 1267|0, 21;0, 298;0, 387;0, 886|3, 3;0, 1134|0, 551|0, 117|0, 295;0, 524;0, 799|0, 56|0, 362|0, 6112|0, 25;0, 1699|0, 548;0, 601|0, 2993;0, 3101|0, 86|0, 285|0, 1504"
11,119|284|341|449|465|487|542|547|585|721|778|1135|1662|1865|1909|2094|2158|2366|2587|3049|3080|3210|3302|3383|3465|3552|3601|3834|4017|4301|4464|4803|4912,1|1|1|1|1|1|1|1|1|1|1|1|1|1|3|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,"0, 721|0, 3027|0, 744|0, 730|0, 68|0, 208|0, 437|1, 2|0, 193|0, 429|0, 1046|0, 513|0, 341|0, 1346|0, 64;0, 215;0, 282|0, 1047|0, 213|0, 677|0, 1201|0, 327|0, 411|0, 1729|1, 2|0, 1595|1, 2|0, 1390|0, 8371|0, 80|0, 699|0, 484|0, 206|0, 389|0, 104"
12,119|136|873|1011|1865|1905|2601|3834|5338,1|2|1|4|1|1|1|1|2,"0, 722|0, 1079;0, 1090|0, 513|0, 1664;0, 1681;0, 1713;0, 2502|0, 1347|0, 1325|0, 455|0, 81|0, 1172;0, 1420"
13,119|3098,1|1,"0, 726|0, 323"
14,119,1,"0, 747"
15,119|138|151|212|225|276|326|412|461|479|586|685|754|782|843|943|949|1117|1138|1141|1147|1245|1278|1284|1340|1569|1593|1607|1655|1747|1793|1810|1891|1914|1928|1949|1978|2080|2093|2113|2176|2188|2189|2216|2309|2330|2379|2383|2384|2397|2443|2461|2498|2523|2531|2623|2672|2804|2838|2872|2922|2935|2968|2992|3027|3030|3048|3079|3131|3305|3310|3318|3376|3381|3415|3422|3505|3548|3554|3577|3590|3598|3801|3818|3819|3838|3916|3919|3958|3989|3996|4169|4171|4175|4244|4314|4325|4372|4482|4547|4565|4590|4604|4782|4795|4803|4867|4917|4923|4924|4939|4956|5024|5027|5029|5109|5130|5168|5170|5177|5189|5229|5237|5338|5357|5373|5387|5415|5433|5451|5475|5507|5527|5536|5543|5557|5569,1|1|1|1|1|1|3|1|1|1|2|1|1|3|2|1|1|1|1|1|1|1|1|1|1|1|1|1|3|1|1|1|1|1|4|2|1|1|2|1|1|1|1|1|1|1|1|1|3|1|1|1|1|1|4|2|4|1|1|1|1|1|1|2|1|2|1|1|5|1|2|1|1|1|1|1|1|1|1|4|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|7|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|3|1|5|1|1|1|1|1|1|3|1|1|1|1|1|1,"0, 782|0, 446|0, 24|0, 1072|0, 540|0, 244|3, 3;0, 3;0, 177|0, 496|0, 8|0, 850|0, 766;0, 798|0, 1088|0, 642|0, 625;0, 911;0, 1153|0, 31;0, 167|0, 1112|0, 1459|0, 3050|0, 1209|0, 4112|0, 1211|0, 1118|0, 247|0, 1012|0, 919|0, 305|0, 366|0, 138|0, 1176;0, 1267;0, 1993|0, 253|0, 138|0, 1087|0, 226|0, 667|0, 1973;0, 2362;0, 2381;0, 3687|0, 1;0, 846|0, 285|0, 1770|0, 348;0, 353|0, 408|0, 454|0, 161|0, 430|0, 728|0, 221|0, 1935|0, 254|0, 966|0, 11;0, 35;0, 134|0, 1627|0, 1947|0, 839|0, 296|0, 215|0, 466;0, 562;0, 583;0, 634|0, 23;0, 105|0, 150;0, 448;0, 527;0, 818|0, 1366|0, 2168|0, 913|0, 496|0, 119|0, 567|0, 13;0, 1190|0, 72|0, 416;0, 1216|0, 542|0, 656|0, 415;0, 1081;0, 1126;0, 2488;0, 3269|0, 2842|0, 89;0, 512|0, 2351|0, 1140|0, 461|0, 411|0, 945|0, 581|0, 1277|0, 778|0, 203;0, 267;0, 507;0, 1512|0, 1238|0, 185|0, 1374|0, 158|0, 914|0, 852|0, 144|0, 1006|0, 161|0, 385|0, 297|0, 452|0, 945|0, 1147|0, 20|0, 942|0, 1531|0, 274;0, 416|0, 1323|0, 18|0, 963|0, 1226|0, 2043|0, 303|0, 220;0, 1013;0, 1068;0, 1199;0, 1240;0, 1560;0, 2099|0, 331|0, 193|0, 188;0, 687|0, 25|0, 562|0, 396|0, 593|0, 122|0, 454|0, 1071|0, 74|0, 148|0, 996|0, 211|0, 380|0, 120|0, 19;0, 139;0, 628|0, 1425|0, 7845;0, 9561;0, 12799;0, 15374;0, 16791|0, 1237|0, 63|0, 31|0, 1461|0, 1390|0, 1250|0, 148;0, 393;0, 743|0, 415|0, 779|0, 915|0, 717|0, 567|0, 113"
16,119|515|573|659|715|966|1282|1519|1556|2019|2330|2350|2570|4028|4182|5583,1|1|1|1|1|1|1|2|1|1|1|1|1|2|1|19,"0, 785|0, 691|0, 244|0, 291|0, 1198|0, 2103|0, 1174|3, 1;0, 1|0, 333|0, 675|0, 1318|0, 191|0, 985|0, 3503;0, 3782|0, 314|0, 4;0, 15;0, 77;0, 112;0, 129;0, 147;0, 158;0, 250;0, 281;0, 300;0, 312;0, 380;0, 395;0, 412;0, 424;0, 446;0, 478;0, 503;0, 554"
17,119|646|880|2285|2467|2740|3238|3601|3753|4313|4444|4605|4646|5338|5511|5559,1|1|1|1|1|1|1|1|5|3|1|1|1|2|1|1,"0, 843|0, 271|0, 363|0, 972|0, 205|0, 282|0, 514|0, 2139|0, 548;0, 775;0, 828;0, 924;0, 1079|0, 94;0, 299;0, 303|0, 1278|0, 1286|0, 1319|0, 545;0, 675|0, 201|0, 992"
18,119|122|139|151|210|281|336|402|538|582|607|686|731|739|749|811|844|903|940|959|1068|1136|1161|1293|1441|1460|1558|1581|1639|1709|1718|1767|1807|1863|2086|2090|2091|2146|2187|2199|2261|2274|2315|2383|2394|2417|2471|2505|2552|2605|2617|2646|2699|2758|2766|2818|2825|2873|2938|2942|3132|3215|3417|3459|3558|3598|3673|3689|3690|3691|3708|3721|3797|3855|3911|3957|4046|4167|4187|4266|4341|4357|4646|4657|4694|4729|4827|4844|4852|4943|4979|5027|5032|5118|5140|5214|5216|5239|5308|5310|5342|5348|5387|5392|5559|5561|5571,1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|6|1|1|1|6|1|1|1|2|1|1|5|1|1|1|3|2|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|3|1|1|1|1|1|1|1|1|1|1|2|2|1|1|1|1|1|1|1|1|1|2|1|1|1|1|2|1|2|1|1|3|1|2|1|1|1|1,"0, 880|0, 781|0, 426|0, 405|0, 427|0, 283|0, 140|0, 930;0, 938|0, 1037|0, 1846|0, 269|0, 217|0, 2743|0, 631|0, 1509|0, 1691|0, 331|0, 358|0, 726|0, 882|0, 721|0, 762|0, 926|0, 1129|0, 1495|0, 1239|0, 154;0, 357;0, 643;0, 763;0, 1169;0, 1287|0, 1320|0, 27|0, 1716|0, 1432;0, 1572;0, 1631;0, 1818;0, 1821;0, 2223|0, 2491|0, 985|0, 2333|0, 974;0, 1148|0, 1116|0, 634|0, 598;0, 604;0, 617;0, 681;0, 692|0, 526|0, 1067|0, 158|0, 872;0, 1049;0, 2911|0, 172;0, 976|0, 656|0, 1788|0, 570|0, 518|0, 394|0, 214;0, 234|0, 466|0, 1506|0, 170|0, 2386|0, 616|0, 23|0, 1217|0, 873|0, 436|0, 20|0, 1085|0, 698;0, 723|0, 1241|0, 2676|0, 687|0, 579|0, 407|0, 600|0, 836|0, 511;0, 1097;0, 1132|0, 3032|0, 4638|0, 875|0, 1575|0, 898|0, 1258|0, 307|0, 222|0, 2478|0, 1940|0, 465;0, 1900|0, 1274;0, 1373|0, 1893|0, 518|0, 650|0, 317|0, 429|0, 769|0, 1208|0, 323|0, 731|0, 424;0, 489|0, 692|0, 3797|0, 4678|0, 149|0, 324;0, 491|0, 1082|0, 52;0, 524|0, 620|0, 308|0, 1643;0, 2737;0, 3372|0, 850|0, 1363;0, 1748|0, 524|0, 667|0, 2547|0, 1650"
19,119|1994|2755|3157|3225|3690,1|1|1|1|1|1,"0, 939|0, 97|0, 192|0, 757|0, 655|0, 421"
20,119|445|2768|4138,1|1|1|1,"0, 946|0, 550|0, 798|0, 1442"
21,119|329|574|961|1024|1558|2156|2629|2801|2833|3133|3421|4093|4194|4400|4474|4693|4742|5026|5270|5407|5489,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,"0, 1058|0, 1559|0, 152|0, 331|0, 435|0, 1674|0, 533|0, 577|0, 139|0, 35|0, 118|0, 931|0, 646|0, 718|0, 706|0, 741|0, 999|0, 564|0, 553|0, 2864|0, 153|0, 103"
22,119|215|249|496|915|995|1140|1207|1232|1269|1505|1639|1694|1777|1880|1906|2105|2344|2413|2424|2542|2873|2891|2925|2997|3061|3266|3524|4014|4015|4189|4228|4374|4822|4890|5019|5137|5523|5589,1|1|1|1|1|2|1|1|1|1|1|1|1|1|2|2|1|1|1|1|1|2|1|4|1|2|1|1|1|1|1|1|1|2|1|1|1|2|1,"0, 1066|0, 1204|0, 1093|0, 624|0, 353|0, 518;0, 765|0, 864|0, 821|0, 1219|0, 422|0, 672|0, 30|0, 670|0, 1021|0, 485;0, 498|0, 356;0, 464|0, 399|0, 1294|0, 963|0, 122|0, 1552|0, 323;0, 4420|0, 1402|0, 549;0, 552;0, 701;0, 702|0, 221|0, 4370;0, 4389|0, 329|0, 1129|0, 797|0, 83|0, 55|0, 3020|0, 207|0, 385;0, 402|0, 772|0, 675|0, 117|0, 838;0, 2458|0, 58"
23,119|1122|2191|2194|2712|4023|4943,1|1|1|1|1|1|1,"0, 1077|0, 466|0, 175|0, 475|0, 905|0, 822|0, 803"
24,119|121|290|1192|1435|2867|3309|4902|5087|5452,1|1|1|1|1|1|1|1|1|1,"0, 1404|0, 2312|0, 1347|0, 386|0, 346|0, 1765|0, 83|0, 31|0, 202|0, 177"
25,119|701|767|1130|1927|2214|2575|3427|3683|4456|5338|5353,5|5|1|1|1|1|1|1|1|4|4|1,"0, 1522;0, 1548;0, 1560;0, 1616;0, 1774|0, 494;0, 593;0, 885;0, 1089;0, 1292|0, 24|0, 597|0, 215|1, 1|0, 207|0, 89|1, 1|0, 1517;0, 1522;0, 1540;0, 1552|0, 869;0, 969;0, 8208;0, 8252|0, 2861"
26,119|121,5|2,"0, 1523;0, 1549;0, 1561;0, 1617;0, 1775|0, 236;0, 1291"
27,119|134|196|224|257|474|515|573|621|646|715|737|746|777|918|1064|1106|1141|1161|1252|1346|1363|1513|1532|1693|1782|1975|2035|2261|2285|2337|2400|2611|2769|2875|2877|3040|3064|3227|3344|3467|3468|3536|3553|3652|3753|3761|3779|3951|4124|4136|4229|4284|4451|4481|4491|4591|4605|4629|4730|4872|4965|4980|5009|5118|5140|5147|5195|5230|5232|5284|5338|5406|5472|5523,1|2|6|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|8|1|1|1|1|3|1|1|1|2|1|1|1|31|1|1|7|1|1|2|3|1|3|1|1|1|1|2|2|5|1|2|1|11|1|2|5|1|2|1|1|1|7|1|2|1|2|1|1|1|1|3|1|3|1|1|4,"0, 1538|0, 490;0, 1599|0, 362;0, 399;0, 434;0, 461;0, 494;0, 530|0, 83|0, 103|0, 1515|0, 463|0, 575|0, 61|0, 117|0, 41|0, 409|0, 2238|0, 14|0, 157|0, 278|0, 373|0, 3057|0, 9;0, 119;0, 888;0, 922;0, 953;0, 1137;0, 1169;0, 1210|0, 109|0, 76|0, 86|0, 64|0, 5;0, 63;0, 137|0, 363|0, 631|0, 945|0, 496;0, 518|0, 274|0, 758|0, 588|3, 3;0, 16;0, 72;0, 94;0, 103;0, 184;0, 462;0, 500;0, 505;0, 517;0, 529;0, 562;0, 587;0, 610;0, 614;0, 628;0, 637;0, 646;0, 651;0, 685;0, 732;0, 895;0, 927;0, 934;0, 951;0, 1052;0, 1076;0, 1110;0, 1131;0, 1135;0, 1154|0, 1363|0, 2232|0, 83;0, 483;0, 495;0, 510;0, 513;0, 532;0, 1379|0, 475|0, 492|0, 104;0, 215|0, 483;0, 500;0, 543|0, 676|0, 157;0, 259;0, 524|0, 2039|0, 64|0, 45|0, 37|0, 292;0, 1142|0, 705;0, 928|0, 472;0, 486;0, 549;0, 586;0, 811|0, 1302|0, 8;0, 495|0, 532|3, 9;0, 9;0, 51;0, 112;0, 181;0, 356;0, 400;0, 406;0, 471;0, 504;2, 10|0, 41|0, 80;0, 296|3, 0;0, 1;0, 60;0, 121;2, 7|0, 684|0, 1633;0, 2352|0, 1659|0, 334|0, 1053|0, 67;0, 131;0, 159;0, 186;0, 681;0, 1037;0, 1115|0, 418|3, 2;0, 3|0, 16|0, 3803;0, 3848|0, 475|0, 1200|0, 948|0, 14|0, 120;0, 364;0, 372|0, 1875|0, 11049;0, 11092;0, 11920|0, 585|0, 103|0, 89;0, 252;0, 257;0, 507"
28,119|182|253|571|947|1754|1994|2201|2243|2253|2301|2310|2353|2430|2998|3180|3210|3213|3225|3360|3574|3652|4046|4114|4247|4304|4316|4827|4847|5273|5276|5339|5352,1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1,"0, 1579|0, 348|0, 1169|0, 46|0, 319|0, 77|0, 158|0, 466|0, 2131|0, 896;0, 959|0, 1439|0, 1220|0, 628|0, 1339|0, 1030|0, 90|0, 1086|0, 440|0, 277|0, 3255|0, 177|0, 475|0, 1435|0, 1488|0, 505|0, 1028|0, 876|0, 757|0, 79|0, 371|0, 481;0, 612|0, 1083|0, 532"
29,119|133|301|439|1415|1430|1650|1726|4596|4761|5224|5538,1|1|1|1|1|1|1|1|1|1|1|1,"0, 1653|0, 265|0, 1212|0, 1769|0, 1064|0, 26|0, 347|0, 405|0, 139|0, 222|0, 434|0, 354"
30,119|352|449|483|664|1094|1252|1266|1557|1853|1989|2293|2346|2720|2768|2791|2809|3247|3266|3343|3699|3811|5298|5452|5534|5592,1|1|1|1|1|1|1|1|2|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1,"0, 1725|0, 1221|0, 192|0, 1330|0, 440|0, 2|0, 302|0, 1768|0, 26;0, 1368|0, 776|0, 2394|0, 780|0, 358|0, 7383|0, 32;0, 152|0, 535|0, 360|0, 297|0, 182|0, 98|0, 178|0, 20|0, 934|0, 1617|0, 138|0, 3266"
31,119|1710|2306|5237,1|1|1|1,"0, 1755|0, 311|0, 2379|0, 1398"
32,119|785|1090|1346|1533|1788|2655|3424|3492|3497|3532|4400|4686|4964|5523,1|1|1|2|2|2|1|1|1|1|1|1|1|3|1,"0, 1783|0, 75|0, 45|0, 48;0, 398|0, 2006;0, 2022|0, 538;0, 875|0, 404|0, 582|0, 172|0, 754|0, 199|0, 512|0, 325|0, 1069;0, 1113;0, 1160|0, 417"
33,119,1,"0, 1784"
34,119|4339,1|1,"0, 1826|0, 834"
35,119|933|1619|1769|3305|4161|4339|4711|5056|5513,1|2|1|1|1|1|2|1|1|1,"0, 1827|0, 178;0, 707|0, 829|0, 657|0, 2555|0, 150|0, 835;0, 1470|0, 809|1, 2|1, 2"
36,119|1402|1578|2085|2438|2703,2|1|1|2|5|4,"0, 1829;0, 1903|0, 1533|0, 106|0, 495;0, 1452|0, 130;0, 545;0, 550;0, 658;2, 10|0, 1186;0, 1356;0, 1460;0, 1499"
37,119|2085|3372,3|2|7,"0, 1830;0, 1904;0, 1967|0, 496;0, 1453|0, 21;0, 40;0, 43;0, 49;0, 65;0, 71;0, 101"
38,119|870|1221|1946|4414,1|2|1|1|1,"0, 1910|0, 302;0, 4685|0, 1564|0, 167|0, 1711"
39,119|288|600|2288|2607|3492|3652|4114|4533|4972|5550,1|1|1|1|1|1|1|1|1|1|1,"0, 1929|0, 158|0, 105|0, 50|0, 806|0, 863|0, 207|0, 1500|0, 375|0, 382|0, 1207"
40,120|594|852|2684|3038|3279|4560|4824|4980|5368,2|2|1|10|2|1|9|1|2|1,"0, 138;0, 594|0, 169;0, 376|0, 419|0, 1451;0, 1492;0, 1504;0, 1545;0, 1551;0, 1830;0, 1873;0, 1960;0, 2056;0, 2546|0, 562;0, 570|0, 1742|0, 190;0, 208;0, 224;0, 249;0, 253;0, 301;0, 309;0, 441;0, 487|0, 432|0, 287;0, 312|0, 311"
41,120|448|638|1094|1260|1390|1840|2059|2380|2421|2436|2490|2656|2757|2804|2898|2943|3134|3234|3244|3305|3471|3601|3653|3794|4182|4290|4497|4544|4727|4812|4877|5208|5308|5611,2|1|2|1|4|2|2|2|2|1|2|1|1|1|1|1|1|1|1|1|4|1|1|1|6|1|3|1|1|1|2|1|1|1|1,"0, 234;0, 247|0, 20|0, 640;0, 647|0, 659|0, 885;0, 3045;0, 3142;0, 3173|0, 334;0, 338|0, 94;0, 155|0, 1292;0, 1394|0, 511;0, 964|0, 4401|0, 1446;0, 1718|0, 461|0, 553|0, 296|0, 497|0, 1707|0, 1671|0, 1620|0, 176|0, 230|0, 1557;0, 1832;0, 3875;0, 3882|0, 1071|0, 72|0, 787|0, 23;0, 46;0, 51;0, 379;0, 1253;0, 1281|0, 189|0, 914;0, 919;0, 924|0, 967|0, 238|0, 267|0, 425;0, 448|0, 451|0, 821|0, 489|0, 178"
42,120|154|233|738|891|894|926|975|1106|1398|1726|1746|1841|1880|2166|2680|2828|3124|3295|3377|3865|3971|4009|4370|4728|4812|5032|5305|5367|5410,2|1|1|1|1|1|2|1|1|1|1|3|1|1|3|17|1|1|2|1|6|1|1|3|1|1|1|1|2|1,"0, 255;0, 270|0, 1411|0, 402|0, 395|0, 619|0, 104|0, 608;0, 883|0, 663|0, 273|0, 622|0, 558|0, 277;0, 288;0, 304|0, 12132|0, 563|0, 68;0, 329;0, 895|3, 0;0, 132;0, 277;0, 334;0, 617;0, 623;0, 685;0, 698;0, 847;0, 957;0, 983;0, 1313;0, 1584;0, 1776;0, 1800;0, 1822;0, 1838|0, 963|0, 772|0, 1109;0, 1552|0, 926|0, 228;0, 254;0, 273;0, 330;0, 430;0, 492|0, 609|0, 2713|0, 326;0, 345;0, 360|0, 785|0, 661|0, 26|0, 924|0, 300;0, 680|0, 152"
