wordID,docID,frequency,hitlist
0,5|18,1|1,"0, 183|2, 1"
1,5,2,"0, 186;0, 188"
2,5|12,1|1,"0, 186|0, 381"
3,5|7,1|1,"0, 188|0, 588"
4,5|14|19,1|1|1,"0, 191|0, 715|0, 79"
5,5|6|8|9,1|1|2|1,"0, 216|0, 1140|0, 92;0, 980|0, 228"
6,5|10|11|18,2|1|1|1,"0, 224;0, 231|0, 466|0, 74|0, 600"
7,5|9,1|2,"0, 252|0, 390;0, 466"
8,5,1,"0, 263"
9,5,2,"0, 264;0, 364"
10,5|7|13|19,1|1|1|1,"0, 266|0, 430|0, 37|0, 929"
11,5|16,3|1,"0, 267;0, 374;0, 378|0, 71"
12,5|7,1|1,"0, 277|0, 1395"
13,5|12,3|1,"0, 287;0, 581;0, 765|0, 514"
14,5,1,"0, 289"
15,5,1,"0, 292"
16,5,1,"0, 296"
17,5,1,"0, 299"
18,5,1,"0, 302"
19,5|7|8|17|18,1|2|1|1|1,"0, 316|0, 945;0, 1412|0, 61|0, 152|0, 71"
20,5|9|11,1|1|4,"0, 320|0, 914|0, 1322;0, 1330;0, 1372;0, 1412"
21,5|16,1|4,"0, 323|0, 108;0, 568;0, 645;0, 1040"
22,5,2,"0, 331;2, 1"
23,5|12,1|1,"0, 339|0, 214"
24,5|6|8|12|13|16|18,2|3|2|1|2|3|1,"0, 340;0, 928|0, 332;0, 571;0, 756|0, 1089;0, 1097|0, 249|0, 145;0, 201|0, 38;0, 354;0, 445|0, 227"
25,5,1,"0, 342"
26,5,4,"0, 348;0, 374;0, 378;0, 387"
27,5|11,2|1,"0, 352;0, 674|0, 737"
28,5,1,"0, 353"
29,5,1,"0, 360"
30,5|8|11,2|1|1,"0, 365;0, 602|0, 244|0, 1324"
31,5,2,"0, 368;0, 388"
32,5,1,"0, 370"
33,5,1,"0, 383"
34,5,1,"0, 386"
35,5,1,"0, 387"
36,5|6|7|8|11|17,1|3|2|2|1|1,"0, 396|0, 17;0, 180;0, 1207|0, 417;0, 577|0, 117;0, 1036|0, 230|0, 99"
37,5|18,1|1,"0, 412|0, 242"
38,5|8,1|1,"0, 423|0, 676"
39,5,1,"0, 428"
40,5,1,"0, 430"
41,5,1,"0, 433"
42,5|7|16,1|6|1,"0, 436|0, 150;0, 166;0, 189;0, 206;0, 296;0, 538|0, 52"
43,5|6,1|1,"0, 444|0, 1182"
44,5|15,1|1,"0, 446|0, 187"
45,5|11|14,2|2|4,"0, 454;0, 500|0, 754;0, 1145|0, 146;0, 345;0, 354;0, 393"
46,5,1,"0, 483"
47,5,1,"0, 485"
48,5|6,1|1,"0, 495|0, 1062"
49,5,1,"0, 502"
50,5,1,"0, 507"
51,5,1,"0, 508"
52,5,3,"0, 509;0, 537;0, 577"
53,5|16|19,1|1|1,"0, 520|0, 1587|0, 1784"
54,5|8|15,1|1|1,"0, 524|0, 565|0, 189"
55,5,1,"0, 529"
56,5|18,3|1,"0, 538;0, 718;0, 955|0, 454"
57,5|8|11,1|1|2,"0, 540|0, 814|0, 199;0, 892"
58,5|9,1|1,"0, 543|0, 963"
59,5,1,"0, 546"
60,5,1,"0, 556"
61,5,1,"0, 558"
62,5,1,"0, 563"
63,5|8,1|2,"0, 574|0, 312;0, 340"
64,5,3,"0, 606;0, 760;0, 792"
65,5,2,"0, 609;0, 640"
66,5|9,1|1,"0, 613|0, 954"
67,5|8|10|13|16,1|1|1|1|1,"0, 618|0, 1264|0, 482|0, 561|0, 849"
68,5,1,"0, 621"
69,5|7|10,1|1|1,"0, 623|0, 256|0, 91"
70,5,1,"0, 625"
71,5|14,1|4,"0, 647|3, 2;0, 160;0, 385;0, 819"
72,5,1,"0, 649"
73,5,1,"0, 652"
74,5|19,1|3,"0, 658|0, 462;0, 1687;0, 1716"
75,5,1,"0, 660"
76,5|6|18,1|2|1,"0, 663|0, 727;0, 828|0, 413"
77,5,2,"0, 670;0, 712"
78,5|7|11,1|1|2,"0, 678|0, 1115|0, 270;0, 845"
79,5|19,2|1,"0, 683;0, 706|0, 1517"
80,5|8|14|16,1|3|2|1,"0, 686|0, 940;0, 968;0, 972|0, 105;0, 752|0, 594"
81,5|9|10|14|16,2|1|2|2|7,"0, 688;0, 720|0, 1239|3, 2;0, 905|0, 757;0, 778|0, 333;0, 572;0, 673;0, 680;0, 869;0, 1022;0, 1067"
82,5|13,1|1,"0, 704|0, 1239"
83,5|6|7|10|11|13|19,1|3|1|1|1|2|2,"0, 708|0, 35;0, 151;0, 1499|0, 922|0, 924|0, 980|0, 880;0, 1145|0, 514;0, 2173"
84,5|8|9|10|14|17|18,1|2|1|3|1|1|1,"0, 720|0, 159;0, 1180|0, 840|0, 907;0, 956;0, 1022|0, 673|0, 37|0, 570"
85,5|19,1|3,"0, 727|0, 2059;0, 2066;0, 2082"
86,5,1,"0, 730"
87,5,1,"0, 733"
88,5|11|19,1|1|1,"0, 738|0, 1548|0, 2188"
89,5|7|11|13|14|15|19,1|1|1|1|2|1|2,"0, 742|0, 1202|0, 379|0, 256|0, 59;0, 151|0, 596|0, 1575;0, 1600"
90,5,1,"0, 744"
91,5,1,"0, 757"
92,5|10|11,1|1|1,"0, 769|0, 103|0, 796"
93,5|16,1|4,"0, 780|0, 782;0, 797;0, 809;0, 836"
94,5|12,1|1,"0, 781|3, 4"
95,5,1,"0, 786"
96,5|13,2|1,"0, 794;0, 946|0, 72"
97,5,1,"0, 796"
98,5|13,1|1,"0, 804|0, 563"
99,5,1,"0, 815"
100,5|6|13|14|16|19,1|1|1|2|1|2,"0, 819|0, 1337|0, 503|0, 450;0, 464|0, 602|0, 921;0, 1695"
101,5|10|11|14,2|2|3|1,"0, 833;0, 837|0, 836;0, 1056|0, 662;0, 688;0, 710|0, 663"
102,5,1,"0, 839"
103,5,1,"0, 840"
104,5,1,"0, 845"
105,5|7|8|14|16|18|19,1|1|1|1|1|3|1,"0, 846|0, 311|0, 742|0, 488|0, 69|0, 45;0, 364;0, 447|0, 574"
106,5|7|13|14,1|1|1|1,"0, 850|0, 1199|0, 1042|0, 148"
107,5,1,"0, 853"
108,5|6|7|11|14|16,1|1|1|1|1|2,"0, 881|0, 804|0, 1440|0, 322|0, 598|0, 107;0, 1580"
109,5,1,"0, 888"
110,5,1,"0, 890"
111,5|7|8,1|1|1,"0, 896|0, 1170|0, 660"
112,5,1,"0, 913"
113,5,1,"0, 924"
114,5|8|14,1|7|9,"0, 929|0, 530;0, 551;0, 564;0, 599;0, 611;0, 613;0, 618|0, 15;0, 170;0, 176;0, 215;0, 291;0, 328;0, 339;0, 398;0, 593"
