wordID,docID,frequency,hitlist
0,664,1,"0, 2629"
1,664|770|801|803|812|868|902|1157|1183|1418|1587|1631|1742|1771|1779|1887|1893|2108|2130|2151|2290|2302|2386|2455|2520|2600|2679|2771|2821|2912|3007|3008|3091|3148|3263|3362|3415|3456|3481|3541|3664|3713|3951|3954|4028|4141|4294|4556|4618|4714|4777|4795|4831|4848|4940|4970|5046|5242|5323|5479|5541,1|1|1|1|2|1|4|1|1|1|1|1|1|2|1|3|1|1|1|3|1|1|1|1|1|1|3|1|1|1|1|2|1|1|2|2|1|1|1|1|1|1|1|2|1|6|2|1|1|1|1|1|10|1|1|1|5|1|2|1|1,"0, 2707|0, 254|0, 927|0, 292|0, 1000;0, 1069|0, 558|0, 161;0, 868;0, 1368;0, 1433|0, 1690|0, 113|0, 506|0, 1128|0, 186|0, 1007|0, 634;0, 643|0, 1216|0, 1805;0, 2311;0, 2779|0, 1549|0, 1678|0, 603|0, 251;0, 277;0, 288|0, 333|0, 1581|0, 216|0, 63|0, 2066|0, 1101|0, 1640;0, 1661;0, 1703|0, 3552|0, 178|0, 139|0, 327|0, 2284;0, 2311|0, 995|0, 103|0, 1453;0, 1508|0, 30;0, 651|0, 468|0, 1741|0, 1424|0, 489|0, 594|0, 1945|0, 445|0, 1352;0, 1431|0, 1452|0, 6;0, 939;0, 940;0, 961;0, 963;0, 1137|0, 238;0, 933|0, 92|0, 1362|0, 904|0, 121|0, 409|0, 69;0, 377;0, 393;0, 396;0, 421;0, 441;0, 452;0, 510;0, 652;0, 1379|0, 332|0, 929|0, 536|0, 1441;0, 1478;0, 1495;0, 1593;0, 1603|0, 580|0, 278;0, 421|0, 396|0, 347"
2,664,1,"0, 2804"
3,664|776|1542|1937|2463|2633|3155|3508|3556|4060|4081|4234|5339|5377,1|2|2|1|1|1|1|1|4|3|1|1|1|1,"1, 1|0, 34;0, 583|0, 209;0, 277|0, 22|0, 398|1, 1|0, 1202|0, 238|0, 437;0, 442;0, 508;0, 516|0, 2363;0, 2372;0, 2434|0, 1119|1, 5|0, 410|0, 101"
4,664|2633,1|1,"1, 2|1, 2"
5,665,1,"0, 101"
6,665|1050|1114|1872|1972|2390|2735|3292|3303|3493|3613|3936|4295|4650|4727|5403|5466,2|2|14|1|5|2|2|1|2|1|8|5|2|2|5|2|17,"0, 109;0, 118|0, 1829;0, 1863|0, 518;0, 534;0, 547;0, 564;0, 577;0, 583;0, 1483;0, 1487;0, 1513;0, 1524;0, 1529;0, 1531;0, 1540;0, 1560|0, 3242|0, 553;0, 580;0, 683;0, 699;0, 1204|0, 1073;0, 1095|0, 1787;0, 1867|0, 994|0, 417;0, 430|0, 295|0, 435;0, 478;0, 575;0, 617;0, 719;0, 935;0, 1024;0, 1065|0, 897;0, 899;0, 905;0, 1017;0, 1038|0, 5872;0, 5886|0, 784;0, 805|0, 1668;0, 1691;0, 1728;0, 1768;0, 1802|0, 845;0, 872|0, 263;0, 270;0, 296;0, 316;0, 643;0, 651;0, 683;0, 703;0, 707;0, 727;0, 744;0, 762;0, 764;0, 781;0, 783;0, 805;0, 807"
7,665,1,"0, 120"
8,665,1,"0, 136"
9,665,1,"0, 148"
10,665,1,"0, 150"
