wordID,docID,frequency,hitlist
0,399|855|2561,1|1|1,"0, 2721|0, 2525|0, 61"
1,399|717|868|1607|1734|1777|1872|2294|2674|3234|3244|3492|3667|3717|4020|4281|4398|4513|4703|4997|5004|5147|5218|5270|5338|5433,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1,"0, 2821|0, 725|0, 29|0, 19|0, 317|0, 1399|0, 114|0, 241|0, 1221|0, 1344|0, 2916|0, 3354|0, 775|0, 1034|0, 2646|0, 2347|0, 177|0, 139|0, 186|0, 940|0, 122|0, 1140;0, 2010|0, 894|0, 3398|0, 7959|0, 964"
2,399|1114|4691,1|2|1,"0, 3082|0, 102;0, 134|0, 511"
3,399|506|1096|1401|1504|1792|2102|2568|2750|2752|3433|4334|4422|4699|4769|4887|5452,1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1,"0, 3239|0, 631|0, 2571|0, 1173;0, 1408|0, 596|0, 155|0, 201|0, 75|0, 622|0, 60|0, 29|0, 1822|0, 121|0, 256|0, 1345|0, 1161|0, 239"
4,399|912|1732|1788|2577|3433|4022|5161,1|1|1|1|1|3|1|3,"0, 3250|0, 1140|0, 348|0, 778|0, 8379|0, 96;0, 154;0, 219|0, 3497|0, 2866;0, 2888;0, 3095"
5,399,3,"0, 3255;0, 3309;0, 3433"
6,399,4,"0, 3329;0, 3333;0, 3348;0, 3431"
7,399|474|657|979|1442|1490|1653|2295|2330|2560|2683|2711|2865|3030|3107|4028|4386|5057|5391,1|1|1|1|1|1|1|1|5|2|1|1|1|1|12|1|1|2|1,"1, 1|1, 1|0, 1171|1, 1|0, 533|1, 1|1, 1|1, 1|0, 2523;0, 2624;0, 2695;0, 2722;0, 2742|0, 836;0, 914|1, 1|0, 849|1, 1|1, 1|0, 12;0, 48;0, 54;0, 227;0, 271;0, 344;0, 389;0, 425;0, 546;0, 579;0, 672;0, 793|1, 1|1, 1|0, 56;1, 1|1, 1"
8,399|474,1|1,"1, 2|1, 2"
9,400,6,"3, 13;0, 42;0, 44;0, 1058;0, 1066;2, 1"
10,400,1,"0, 54"
11,400|1738|2067|3061|3388|3642|4747,4|1|1|1|1|1|2,"0, 269;0, 325;0, 751;0, 764|0, 195|0, 195|0, 2130|0, 177|0, 1098|0, 156;0, 199"
12,400,5,"0, 330;0, 350;0, 366;0, 379;0, 430"
13,400,1,"0, 346"
