wordID,docID,frequency,hitlist
0,3347,4,"0, 1019;0, 1024;0, 1077;0, 1141"
1,3347,1,"0, 1032"
2,3347,1,"0, 1138"
3,3347,1,"0, 1407"
4,3347,1,"0, 1509"
5,3347|5064,1|1,"0, 1821|0, 647"
6,3347,1,"0, 2084"
7,3347,1,"1, 1"
8,3347,1,"1, 2"
9,3348|4446,1|1,"0, 257|0, 1156"
10,3348|5195,2|1,"0, 677;0, 930|0, 817"
11,3348|4882|5201,1|1|1,"0, 1171|0, 604|0, 1112"
12,3349,1,"0, 6"
13,3349|5025,3|1,"0, 29;0, 507;0, 1095|0, 879"
14,3349,3,"0, 123;0, 138;0, 589"
15,3349,1,"0, 213"
16,3349|4119,1|2,"0, 215|0, 581;0, 687"
17,3349,1,"0, 245"
18,3349|3785|4060|4407|5432,1|1|1|1|1,"0, 256|0, 46|0, 7|0, 283|0, 1995"
19,3349,1,"0, 285"
20,3349,7,"0, 302;0, 528;0, 534;0, 632;0, 714;0, 874;0, 962"
21,3349|5338|5523,3|2|6,"0, 307;0, 1249;0, 1439|0, 386;0, 530|3, 0;0, 2234;0, 2266;0, 2734;0, 2823;0, 2952"
22,3349,3,"0, 315;0, 1003;0, 1012"
23,3349,6,"0, 325;0, 463;0, 729;0, 951;0, 1225;0, 1346"
24,3349,1,"0, 410"
25,3349,1,"0, 438"
26,3349,1,"0, 581"
27,3349,1,"0, 643"
28,3349,1,"0, 726"
29,3349|5422,1|1,"0, 853|0, 2186"
30,3349,1,"0, 877"
31,3349,1,"0, 888"
32,3349,2,"0, 955;0, 1339"
33,3349,1,"0, 1000"
34,3349,1,"0, 1041"
35,3349|4225|4266|5147,1|14|5|1,"0, 1131|0, 108;0, 124;0, 198;0, 215;0, 255;0, 283;0, 314;0, 612;0, 645;0, 674;0, 715;0, 830;0, 845;0, 887|0, 1573;0, 1574;0, 1704;0, 1806;0, 1918|0, 1459"
36,3349,1,"0, 1203"
37,3349,1,"0, 1248"
38,3349,1,"0, 1477"
39,3350,2,"0, 12;0, 36"
40,3350,1,"0, 31"
41,3350,4,"0, 43;0, 1148;0, 1288;0, 1307"
42,3350,1,"0, 143"
43,3350|4693,1|1,"0, 274|0, 461"
44,3350,1,"0, 357"
45,3350,1,"0, 496"
46,3350,1,"0, 497"
47,3350|5486,1|2,"0, 499|0, 831;0, 857"
48,3350,1,"0, 738"
49,3350,1,"0, 746"
50,3350|3614,1|1,"0, 783|0, 676"
51,3350|3910,1|1,"0, 1141|0, 1571"
52,3350,2,"0, 1150;0, 1285"
53,3350,1,"0, 1159"
54,3350,1,"0, 1162"
55,3350,1,"0, 1173"
56,3350,2,"0, 1185;0, 1254"
57,3350,1,"0, 1237"
58,3350,2,"0, 1329;0, 1548"
59,3350,1,"0, 1405"
60,3350|5103,1|1,"0, 1452|0, 56"
61,3350,1,"0, 1516"
62,3350,1,"0, 1529"
63,3351,1,"1, 1"
64,3351,1,"1, 2"
65,3352,1,"0, 38"
66,3352,1,"0, 44"
67,3352,1,"0, 856"
68,3352,1,"0, 868"
69,3352,1,"0, 1618"
70,3352,1,"0, 1647"
71,3355,3,"0, 59;0, 278;0, 325"
72,3355,1,"0, 156"
73,3355,1,"0, 287"
74,3355|4833,4|1,"0, 289;0, 328;0, 355;0, 383|0, 762"
75,3355|3467|3577|3753,4|3|1|1,"0, 290;0, 315;0, 333;0, 357|0, 516;0, 531;0, 562|0, 2062|0, 1235"
76,3355,1,"0, 317"
77,3355,1,"0, 318"
78,3355,1,"0, 424"
79,3355|5318,1|1,"0, 455|0, 803"
80,3355,1,"0, 456"
81,3355,1,"0, 473"
82,3355|5083,1|1,"0, 474|0, 92"
83,3355,1,"0, 515"
84,3355,1,"0, 559"
85,3355,1,"0, 562"
86,3355,1,"0, 673"
87,3355|3509,1|1,"0, 699|0, 821"
88,3355,1,"0, 709"
89,3355,1,"0, 865"
90,3355,1,"0, 869"
91,3355,1,"2, 1"
92,3356,1,"0, 406"
93,3356|4980,1|1,"0, 409|0, 533"
94,3357,6,"0, 118;0, 507;0, 887;0, 895;0, 943;0, 1251"
95,3357,3,"0, 134;0, 746;0, 760"
96,3357,5,"0, 142;0, 156;0, 768;0, 790;0, 853"
97,3357,3,"0, 149;0, 783;0, 846"
98,3357,5,"0, 264;0, 306;0, 490;0, 536;0, 926"
99,3357,1,"0, 335"
100,3357,4,"0, 439;0, 487;0, 885;0, 1216"
101,3357,5,"0, 450;0, 517;0, 917;0, 955;0, 1261"
102,3357,5,"0, 453;0, 520;0, 920;0, 958;0, 1264"
103,3357|3648|4903,5|1|6,"0, 504;0, 634;0, 869;0, 940;0, 1248|0, 1012|0, 859;0, 871;0, 1399;0, 1406;0, 1913;0, 1931"
104,3357,3,"0, 514;0, 952;0, 1258"
105,3357,1,"0, 835"
106,3357,3,"0, 892;0, 911;0, 1050"
107,3357,3,"0, 898;0, 906;0, 945"
108,3357,3,"0, 903;0, 913;0, 1052"
109,3357,3,"0, 1221;0, 1240;0, 1296"
110,3357,3,"0, 1227;0, 1242;0, 1324"
111,3357|4903,1|2,"0, 1322|0, 3163;0, 3172"
