wordID,docID,frequency,hitlist
0,249|1704|3744|5267,1|31|1|3,"0, 4880|3, 0;0, 0;0, 55;0, 87;0, 101;0, 105;0, 118;0, 620;0, 622;0, 652;0, 664;0, 720;0, 728;0, 752;0, 828;0, 853;0, 857;0, 922;0, 1106;0, 1134;0, 1170;0, 1183;0, 1210;0, 1245;0, 1393;0, 1645;0, 1805;0, 2151;0, 2152;0, 2207;2, 13|0, 101|0, 364;0, 381;0, 1441"
1,249,1,"0, 4907"
2,249|852|893|1291|1767|1796|2081|2278|2279|2394|2605|2887|3701|3828|4110|4190|4368|5155|5205,1|1|2|1|1|1|1|1|1|1|11|1|3|1|5|1|1|1|1,"0, 4927|0, 1210|0, 17;0, 105|0, 381|0, 1121|0, 23|0, 1799|0, 140|0, 516|0, 737|0, 1361;0, 1376;0, 1429;0, 1441;0, 1470;0, 1516;0, 1554;0, 1672;0, 1756;0, 2096;0, 2301|0, 752|0, 204;0, 295;0, 1154|0, 786|0, 600;0, 605;0, 630;0, 644;0, 655|2, 1|0, 134|0, 114|0, 84"
3,249|599|993|1285|1291|1352|1438|1685|2744|2845|3721|3957|4175|5358,1|1|1|2|1|1|4|1|1|3|1|2|1|1,"0, 4976|0, 4295|0, 499|0, 563;0, 573|0, 909|0, 1370|0, 96;0, 153;0, 160;0, 175|0, 1368|0, 1696|0, 568;0, 1150;0, 1161|0, 1809|0, 1256;0, 1347|0, 703|0, 104"
4,249|4719|4740,1|1|1,"0, 4990|0, 839|0, 17"
5,249|296|581|852|882|1239|2299|2699|2728|2816|2862|3227|3362|3727|4393|4479|4605|5030|5108|5510|5544,1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|3,"0, 5030|0, 1250|0, 3000|0, 164|0, 1066|0, 1222;0, 1394|0, 1395|0, 2371|0, 85|0, 447|0, 77|0, 865|0, 1515|0, 617|0, 891|0, 3537|0, 1366|0, 3592|0, 781|0, 394|0, 1563;0, 2252;0, 3191"
6,249,1,"1, 1"
7,249,1,"1, 2"
8,250|408|870|1694|2176|3284|3455|3819|4446|4743,1|1|1|1|1|1|1|1|1|1,"3, 1|0, 64|0, 6745|0, 152|0, 78|0, 192|0, 927|0, 892|0, 3070|0, 673"
9,250|678|2467|3035|3360|3568|5211,1|1|1|1|1|1|1,"0, 5|0, 764|0, 201|0, 63|0, 1977|0, 648|0, 1516"
10,250|333|815|898|2150|2252|3258,1|1|1|4|1|1|1,"0, 25|0, 116|0, 1156|0, 86;0, 152;0, 335;0, 489|0, 161|0, 327|0, 69"
11,250|568|949|1255|1905|1938|2408|2576|2619|2818|3155|3204|3224|4725|5401|5471|5499,1|1|1|1|1|4|6|3|4|1|1|1|3|1|1|11|2,"0, 42|0, 682|0, 1195|0, 1207|0, 3635|0, 78;0, 290;0, 335;0, 338|0, 20;0, 89;0, 141;0, 330;0, 341;0, 358|0, 118;0, 360;0, 441|0, 19;0, 228;0, 368;0, 407|0, 674|0, 1283|0, 299|0, 107;0, 523;0, 783|0, 63|0, 31|0, 30;0, 159;0, 204;0, 379;0, 404;0, 735;0, 800;0, 901;0, 1071;0, 1137;2, 8|3, 8;0, 8"
12,250|836|871|981|1119|1409|1470|1993|2153|2356|2526|3111|3159|3335|3537|3546|3621|3723|3745|3753|4088|4569|4672|5147|5246|5280|5432|5452|5592,2|1|1|1|1|1|1|1|1|3|2|2|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,"0, 134;0, 191|0, 248|0, 304|0, 757|0, 602|0, 136|0, 342|0, 80|0, 406|0, 179;0, 272;0, 392|0, 771;0, 2856|0, 420;0, 491|0, 479|0, 132;0, 880|0, 1229|0, 871|0, 213|0, 88|0, 421|0, 1175|0, 46|0, 2074|0, 1720|0, 506|0, 193|0, 163|0, 1488|0, 1490|0, 2142"
13,250|463|1223|2387|2484|2722|3054|3169|3252|4124|4198|4852,1|1|1|1|7|1|1|1|1|1|6|1,"0, 351|0, 448|0, 199|0, 602|0, 928;0, 948;0, 969;0, 1052;0, 1116;0, 1168;0, 1350|0, 1332|0, 474|0, 646|0, 248|0, 90|0, 1259;0, 1277;0, 1317;0, 1336;0, 1413;0, 1455|0, 312"
14,250|287|568|1141|1359|1751|1902|1908|2051|2127|2691|3032|4135|4168|4219|4323|4482|4690|4712|5042|5060|5196|5259|5290|5361|5417|5590|5591,1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|5|1,"2, 1|0, 1651|2, 8|2, 13|0, 110|2, 14|0, 242|0, 34;2, 1|2, 11|0, 187|2, 7|2, 4|2, 16|2, 8|0, 234|0, 749|0, 1482|0, 909|2, 14|2, 13|0, 1397|2, 8|0, 438|0, 29;2, 12|2, 11|2, 1|0, 4;0, 24;0, 217;0, 245;2, 4|2, 7"
15,250|389|2063|3490|4623|5002|5326,1|1|1|1|1|1|1,"1, 1|1, 1|1, 1|1, 1|1, 1|1, 1|1, 1"
16,250|389|2063|3490|4623|5002|5326,1|1|1|1|1|1|1,"1, 2|1, 2|1, 2|1, 2|1, 2|1, 2|1, 2"
17,251|1397|2062|2429|2977|3016|3507|3706|4249|4719|5550,2|1|1|1|2|1|1|2|1|1|1,"3, 2;0, 2|0, 697|0, 556|0, 1292|0, 1827;0, 1896|0, 5103|0, 1708|0, 1402;0, 2291|0, 780|0, 779|0, 1487"
18,252|550|754|875|1528|1589|1613|2425|2634|3072|3499|3518|3607|3937|4011|4037|4459,1|1|1|1|1|1|1|1|13|13|1|1|1|1|1|1|6,"0, 31|0, 393|0, 445|0, 19|0, 24|0, 412|0, 1507|0, 277|0, 18;0, 74;0, 198;0, 338;0, 474;0, 614;0, 733;0, 880;0, 1017;0, 1151;0, 1293;0, 1431;0, 1591|0, 14;0, 70;0, 218;0, 343;0, 492;0, 614;0, 762;0, 900;0, 1041;0, 1184;0, 1334;0, 1472;0, 1617|0, 1194|0, 47|0, 157|0, 22|0, 554|0, 905|0, 209;0, 301;0, 399;0, 477;0, 682;0, 746"
19,252|550|754|875|1528|1589|1613|2425|2634|3072|3499|3518|3607|3937|4011|4037|4459,1|1|1|1|1|1|1|1|13|13|1|1|1|1|1|1|6,"0, 32|0, 394|0, 446|0, 20|0, 25|0, 413|0, 1508|0, 278|0, 19;0, 75;0, 199;0, 339;0, 475;0, 615;0, 734;0, 881;0, 1018;0, 1152;0, 1294;0, 1432;0, 1592|0, 15;0, 71;0, 219;0, 344;0, 493;0, 615;0, 763;0, 901;0, 1042;0, 1185;0, 1335;0, 1473;0, 1618|0, 1195|0, 48|0, 158|0, 23|0, 555|0, 906|0, 210;0, 302;0, 400;0, 478;0, 683;0, 747"
