docID,wordID,frequency,hitlist
1867,0,1,"0, 152"
1867,1,1,"0, 213"
1867,2,5,"0, 241;0, 254;0, 264;0, 326;0, 351"
1867,3,1,"0, 337"
1867,4,1,"0, 422"
1867,5,1,"1, 3"
1867,6,1,"1, 4"
1868,7,5,"3, 4;0, 4;0, 65;0, 136;0, 162"
1869,8,1,"0, 247"
1869,9,1,"0, 334"
1869,10,1,"0, 408"
1869,11,1,"0, 494"
1869,12,1,"0, 511"
1869,13,1,"0, 530"
1869,14,1,"0, 649"
1870,15,1,"0, 32"
1870,16,1,"0, 130"
1870,17,1,"0, 341"
1871,18,1,"1, 1"
1871,19,1,"1, 2"
1872,20,1,"0, 290"
1872,21,1,"0, 298"
1872,22,1,"0, 305"
1872,23,1,"0, 311"
1872,24,1,"0, 383"
1872,25,1,"0, 409"
1872,26,1,"0, 568"
1872,27,2,"0, 801;0, 1268"
1872,28,1,"0, 1124"
1872,29,1,"0, 1124"
1872,30,8,"0, 1129;0, 1135;0, 1289;0, 1337;0, 1388;0, 1421;0, 2841;0, 2847"
1872,31,8,"0, 1144;0, 1150;0, 1283;0, 1331;0, 1391;0, 1415;0, 2855;0, 2861"
1872,32,3,"0, 1159;0, 1166;0, 1189"
1872,33,1,"0, 1192"
1872,34,1,"0, 1224"
1872,35,1,"0, 1259"
1872,36,1,"0, 1311"
1872,37,3,"0, 1311;0, 2103;0, 2926"
1872,38,1,"0, 1345"
1872,39,1,"0, 1368"
1872,40,1,"0, 1401"
1872,41,1,"0, 1447"
1872,42,1,"0, 1654"
1872,43,2,"0, 1662;0, 2725"
1872,44,4,"0, 1672;0, 1724;0, 2735;0, 2767"
1872,45,2,"0, 1672;0, 2735"
1872,46,4,"0, 1700;0, 1714;0, 2743;0, 2757"
1872,47,2,"0, 1710;0, 2753"
1872,48,2,"0, 1710;0, 2753"
1872,49,2,"0, 1724;0, 2767"
1872,50,4,"0, 1820;0, 1858;0, 2567;0, 2880"
1872,51,2,"0, 1842;0, 2551"
1872,52,4,"0, 1863;0, 1881;0, 2572;0, 2590"
1872,53,2,"0, 1866;0, 2575"
1872,54,4,"0, 1873;0, 1897;0, 2582;0, 2606"
1872,55,2,"0, 1884;0, 2593"
1872,56,2,"0, 1886;0, 2595"
1872,57,2,"0, 2087;0, 2910"
1872,58,4,"0, 2090;0, 2345;0, 2913;0, 3003"
1872,59,4,"0, 2099;0, 2121;0, 2922;0, 2944"
1872,60,2,"0, 2125;0, 2948"
1872,61,6,"0, 2141;0, 2397;0, 2510;0, 2695;0, 2964;0, 3055"
1872,62,1,"0, 2330"
1872,63,1,"0, 2332"
1872,64,1,"0, 2334"
1872,65,3,"0, 2342;0, 3000;0, 3620"
1872,66,2,"0, 2351;0, 3009"
1872,67,2,"0, 2351;0, 3009"
1872,68,2,"0, 2353;0, 3011"
1872,69,2,"0, 2353;0, 3011"
1872,70,2,"0, 2355;0, 3013"
1872,71,2,"0, 2358;0, 3016"
1872,72,2,"0, 2358;0, 3016"
1872,73,2,"0, 2363;0, 3021"
1872,74,2,"0, 2372;0, 3030"
1872,75,4,"0, 2372;0, 2381;0, 3030;0, 3039"
1872,76,2,"0, 2374;0, 3032"
1872,77,2,"0, 2377;0, 3035"
1872,78,2,"0, 2392;0, 3050"
1872,79,2,"0, 2402;0, 3060"
1872,80,2,"0, 2496;0, 2681"
1872,81,4,"0, 2498;0, 2504;0, 2683;0, 2689"
1872,82,2,"0, 2502;0, 2687"
1872,83,1,"0, 2527"
1872,84,2,"0, 2867;0, 3573"
1872,85,2,"0, 2882;0, 3563"
1872,86,2,"0, 3079;0, 3610"
1872,87,1,"0, 3223"
1872,88,2,"0, 3226;0, 3613"
1872,89,1,"0, 3233"
1872,90,2,"0, 3236;0, 3576"
1872,91,3,"0, 3312;0, 3631;0, 3637"
1872,92,1,"0, 3314"
1872,93,2,"0, 3349;0, 3401"
