docID,wordID,frequency,hitlist
5412,0,1,"0, 133"
5412,1,1,"0, 1335"
5412,2,1,"0, 1356"
5412,3,1,"0, 1791"
5412,4,1,"0, 2125"
5413,5,1,"0, 3"
5413,6,1,"1, 3"
5414,7,33,"3, 8;0, 8;0, 9;0, 90;0, 98;0, 129;0, 147;0, 161;0, 169;0, 194;0, 220;0, 227;0, 231;0, 257;0, 261;0, 261;0, 330;0, 333;0, 421;0, 450;0, 457;0, 457;0, 462;0, 462;0, 527;0, 530;0, 807;0, 845;0, 897;0, 907;0, 912;0, 912;2, 5"
5414,8,1,"0, 165"
5414,9,1,"0, 200"
5414,10,1,"0, 266"
5414,11,1,"0, 266"
5414,12,2,"0, 319;0, 516"
5414,13,2,"0, 328;0, 525"
5414,14,1,"0, 467"
5414,15,1,"0, 467"
5414,16,2,"0, 484;0, 568"
5414,17,1,"0, 494"
5414,18,1,"0, 496"
5414,19,4,"0, 620;0, 641;0, 698;0, 747"
5414,20,2,"0, 625;0, 646"
5414,21,2,"0, 628;0, 633"
5414,22,1,"0, 630"
5414,23,1,"0, 635"
5414,24,1,"0, 638"
5414,25,1,"0, 640"
5414,26,1,"0, 652"
5414,27,1,"0, 657"
5414,28,1,"0, 678"
5414,29,1,"0, 687"
5414,30,1,"0, 703"
5414,31,1,"0, 706"
5414,32,2,"0, 736;0, 792"
5414,33,1,"0, 742"
5414,34,1,"0, 744"
5414,35,1,"0, 763"
5414,36,2,"0, 917;1, 2"
5414,37,1,"0, 933"
5415,38,1,"0, 120"
5415,39,1,"0, 500"
5415,40,1,"0, 857"
5415,41,1,"0, 1576"
5415,42,1,"0, 1814"
5415,43,1,"0, 1857"
5416,44,11,"0, 185;0, 340;0, 1212;0, 1307;0, 1407;0, 1433;0, 1440;0, 1452;0, 1454;0, 1895;0, 1899"
5416,45,10,"0, 205;0, 2577;0, 2931;0, 2935;0, 2960;0, 3412;0, 3423;0, 3440;0, 3591;0, 4205"
5416,46,3,"0, 297;0, 347;0, 1126"
5416,47,4,"0, 331;0, 4716;0, 5776;0, 5780"
5416,48,1,"0, 336"
5416,49,5,"0, 385;0, 422;0, 438;0, 441;0, 454"
5416,50,2,"0, 423;0, 442"
5416,51,2,"0, 526;0, 1488"
5416,52,4,"0, 542;0, 1310;0, 1331;0, 1676"
5416,53,3,"0, 544;0, 1508;0, 1647"
5416,54,1,"0, 556"
5416,55,8,"0, 579;0, 685;0, 692;0, 696;0, 4758;0, 4959;0, 4966;0, 4970"
5416,56,13,"0, 581;0, 2279;0, 2313;0, 2329;0, 2351;0, 4760;0, 4803;0, 4822;0, 4901;0, 4932;0, 5366;0, 5487;0, 5518"
5416,57,2,"0, 591;0, 1313"
5416,58,3,"0, 593;0, 1520;0, 1718"
5416,59,5,"0, 610;0, 1245;0, 1871;0, 1878;0, 2025"
5416,60,1,"0, 625"
5416,61,6,"0, 628;0, 738;0, 787;0, 871;0, 917;0, 1469"
5416,62,2,"0, 643;0, 932"
5416,63,8,"0, 653;0, 681;0, 1970;0, 2181;0, 2193;0, 2200;0, 2383;0, 5979"
5416,64,2,"0, 671;0, 819"
5416,65,4,"0, 709;0, 743;0, 758;0, 792"
5416,66,2,"0, 710;0, 759"
5416,67,2,"0, 716;0, 765"
5416,68,1,"0, 727"
5416,69,1,"0, 776"
5416,70,3,"0, 980;0, 5832;0, 5844"
5416,71,6,"0, 998;0, 1033;0, 1082;0, 5860;0, 5903;0, 5964"
5416,72,7,"0, 1025;0, 1088;0, 1116;0, 1118;0, 1132;0, 5895;0, 5970"
5416,73,1,"0, 1110"
5416,74,1,"0, 1129"
5416,75,1,"0, 1136"
5416,76,8,"0, 1213;0, 1215;0, 1465;0, 1473;0, 1539;0, 1900;0, 1902;0, 2062"
5416,77,3,"0, 1221;0, 1233;0, 1859"
5416,78,2,"0, 1223;0, 1252"
5416,79,4,"0, 1483;0, 1490;0, 1517;0, 1589"
5416,80,2,"0, 1501;0, 1640"
5416,81,2,"0, 1510;0, 1649"
5416,82,2,"0, 1515;0, 1619"
5416,83,2,"0, 1522;0, 1720"
5416,84,2,"0, 1527;0, 1725"
5416,85,1,"0, 1632"
5416,86,1,"0, 1715"
5416,87,3,"0, 1889;0, 1904;0, 1930"
5416,88,3,"0, 1891;0, 1916;0, 1944"
5416,89,4,"0, 1910;0, 1922;0, 1962;0, 1974"
5416,90,3,"0, 1977;0, 1984;0, 2002"
5416,91,4,"0, 1990;0, 2008;0, 2056;0, 2076"
5416,92,3,"0, 1992;0, 2010;0, 2078"
5416,93,2,"0, 2013;0, 2081"
5416,94,1,"0, 2135"
5416,95,2,"0, 2150;0, 6686"
5416,96,11,"0, 2162;0, 4404;0, 4417;0, 4441;0, 4484;0, 6505;0, 6518;0, 6648;0, 6664;0, 7005;0, 7018"
5416,97,1,"0, 2226"
5416,98,1,"0, 2234"
5416,99,9,"0, 2248;0, 2251;0, 2295;0, 2434;0, 2458;0, 4131;0, 4134;0, 4152;0, 6009"
5416,100,4,"0, 2255;0, 2263;0, 2271;0, 4138"
5416,101,2,"0, 2353;0, 4824"
5416,102,1,"0, 2573"
5416,103,1,"0, 2576"
5416,104,2,"0, 2580;0, 4524"
5416,105,1,"0, 2648"
5416,106,1,"0, 2662"
5416,107,1,"0, 2666"
5416,108,1,"0, 2670"
5416,109,1,"0, 2674"
5416,110,1,"0, 2678"
5416,111,2,"0, 2728;0, 2805"
5416,112,1,"0, 2730"
5416,113,1,"0, 2800"
5416,114,1,"0, 2953"
5416,115,3,"0, 2965;0, 3445;0, 3614"
5416,116,2,"0, 3014;0, 3494"
5416,117,4,"0, 3033;0, 3513;0, 3825;0, 4283"
5416,118,5,"0, 3039;0, 3519;0, 3610;0, 3835;0, 3897"
5416,119,2,"0, 3051;0, 3531"
5416,120,4,"0, 3056;0, 3536;0, 3860;0, 4272"
5416,121,2,"0, 3085;0, 3565"
5416,122,2,"0, 3110;0, 3923"
5416,123,5,"0, 3115;0, 3928;0, 4062;0, 4098;0, 4167"
5416,124,3,"0, 3139;0, 3952;0, 4191"
5416,125,3,"0, 3148;0, 3961;0, 4197"
5416,126,2,"0, 3172;0, 3985"
5416,127,4,"0, 3176;0, 3285;0, 3989;0, 5243"
5416,128,9,"0, 3191;0, 3229;0, 3296;0, 3377;0, 4004;0, 4042;0, 4309;0, 5254;0, 5645"
5416,129,3,"0, 3235;0, 4048;0, 4315"
5416,130,4,"0, 3242;0, 3320;0, 5200;0, 5588"
5416,131,6,"0, 3244;0, 4799;0, 5188;0, 5192;0, 5202;0, 5362"
