docID,wordID,frequency,hitlist
344,0,1,"0, 314"
344,1,1,"0, 403"
344,2,1,"0, 480"
345,3,2,"0, 6;0, 330"
345,4,1,"0, 21"
345,5,1,"0, 83"
345,6,1,"0, 94"
345,7,1,"0, 98"
345,8,1,"0, 167"
345,9,1,"0, 229"
345,10,1,"1, 1"
345,11,1,"1, 2"
346,12,1,"0, 85"
346,13,1,"0, 151"
346,14,1,"0, 178"
346,15,1,"0, 280"
346,16,3,"0, 337;0, 352;0, 364"
346,17,2,"0, 339;0, 340"
346,18,1,"0, 347"
346,19,1,"0, 355"
346,20,1,"0, 360"
346,21,1,"0, 391"
346,22,1,"0, 428"
346,23,1,"0, 606"
347,24,1,"0, 3"
347,25,1,"0, 52"
347,26,1,"0, 60"
347,27,1,"0, 144"
347,28,1,"0, 294"
347,29,1,"0, 296"
347,30,1,"0, 383"
347,31,1,"0, 430"
347,32,1,"0, 462"
347,33,1,"0, 505"
347,34,1,"0, 539"
347,35,1,"0, 552"
347,36,1,"0, 598"
347,37,1,"1, 2"
348,38,5,"3, 5;0, 5;0, 380;0, 917;0, 1166"
348,39,2,"3, 6;0, 6"
348,40,1,"0, 57"
348,41,1,"0, 76"
348,42,1,"0, 83"
348,43,1,"0, 85"
348,44,2,"0, 102;0, 210"
348,45,1,"0, 133"
348,46,1,"0, 146"
348,47,1,"0, 148"
348,48,1,"0, 257"
348,49,8,"0, 258;0, 334;0, 382;0, 491;0, 929;0, 1037;0, 1158;0, 1247"
348,50,1,"0, 285"
348,51,1,"0, 289"
348,52,1,"0, 341"
348,53,1,"0, 401"
348,54,1,"0, 451"
348,55,1,"0, 485"
348,56,1,"0, 513"
348,57,3,"0, 555;0, 608;0, 674"
348,58,1,"0, 602"
348,59,1,"0, 613"
348,60,1,"0, 760"
348,61,1,"0, 779"
348,62,2,"0, 780;0, 832"
348,63,1,"0, 852"
348,64,1,"0, 887"
348,65,1,"0, 926"
348,66,2,"0, 1177;0, 1205"
348,67,1,"0, 1179"
349,68,1,"0, 21"
349,69,1,"0, 28"
349,70,1,"0, 38"
349,71,4,"0, 78;0, 80;0, 223;0, 228"
349,72,1,"0, 112"
349,73,1,"0, 113"
349,74,2,"0, 146;0, 312"
349,75,1,"0, 197"
349,76,1,"0, 211"
349,77,1,"0, 219"
349,78,1,"0, 260"
349,79,1,"0, 262"
349,80,1,"0, 264"
349,81,1,"0, 267"
349,82,1,"0, 296"
349,83,1,"0, 299"
349,84,1,"0, 301"
349,85,1,"0, 323"
349,86,1,"0, 324"
349,87,1,"0, 333"
349,88,1,"0, 354"
349,89,1,"0, 370"
349,90,1,"0, 373"
349,91,1,"1, 2"
350,92,3,"0, 23;0, 284;0, 412"
350,93,1,"0, 205"
350,94,1,"0, 296"
350,95,1,"0, 641"
350,96,1,"0, 696"
350,97,1,"0, 781"
351,98,1,"3, 8"
351,99,1,"0, 89"
351,100,3,"0, 109;0, 133;0, 166"
351,101,1,"0, 118"
351,102,1,"0, 145"
351,103,1,"0, 228"
351,104,1,"0, 275"
351,105,1,"0, 365"
351,106,1,"0, 393"
351,107,1,"0, 408"
351,108,1,"0, 448"
351,109,1,"0, 472"
351,110,1,"0, 474"
351,111,1,"0, 491"
351,112,1,"0, 499"
351,113,1,"0, 527"
351,114,2,"0, 543;0, 559"
352,115,3,"3, 9;0, 598;0, 1575"
352,116,1,"0, 129"
352,117,1,"0, 218"
352,118,1,"0, 350"
352,119,1,"0, 425"
352,120,1,"0, 443"
352,121,1,"0, 470"
352,122,1,"0, 499"
352,123,1,"0, 630"
352,124,1,"0, 635"
352,125,1,"0, 724"
352,126,1,"0, 831"
352,127,1,"0, 870"
352,128,1,"0, 937"
352,129,1,"0, 938"
352,130,1,"0, 940"
352,131,1,"0, 951"
352,132,1,"0, 956"
352,133,1,"0, 1123"
352,134,1,"0, 1129"
352,135,1,"0, 1340"
352,136,1,"0, 1404"
352,137,1,"0, 1441"
352,138,1,"0, 1572"
352,139,1,"0, 1579"
352,140,1,"0, 1648"
353,141,1,"0, 48"
353,142,2,"0, 83;0, 139"
353,143,2,"0, 88;0, 144"
353,144,1,"0, 384"
353,145,1,"0, 395"
353,146,1,"0, 415"
353,147,1,"0, 416"
353,148,1,"0, 417"
353,149,1,"0, 552"
353,150,1,"0, 610"
353,151,1,"0, 663"
353,152,1,"0, 664"
353,153,1,"0, 670"
353,154,1,"0, 744"
353,155,1,"0, 801"
353,156,1,"0, 857"
353,157,1,"0, 963"
353,158,1,"0, 1079"
353,159,1,"0, 1080"
354,160,1,"0, 6"
354,161,1,"0, 7"
354,162,1,"0, 132"
354,132,1,"0, 150"
354,163,1,"0, 157"
354,164,1,"0, 246"
354,165,1,"0, 283"
354,166,1,"0, 370"
354,167,1,"1, 1"
354,168,1,"1, 2"
355,169,5,"0, 185;0, 299;0, 392;0, 434;0, 835"
355,170,1,"0, 437"
355,171,1,"0, 941"
355,172,1,"0, 1056"
355,173,1,"1, 2"
356,174,1,"0, 2"
356,175,1,"0, 38"
356,176,2,"0, 106;0, 210"
356,177,1,"0, 149"
356,178,1,"0, 150"
356,179,1,"0, 158"
356,180,1,"0, 168"
356,181,1,"0, 182"
357,182,11,"0, 54;0, 308;0, 322;0, 330;0, 1042;0, 1334;0, 1636;0, 1645;0, 1767;0, 2192;0, 2197"
357,183,2,"0, 127;0, 1044"
357,184,1,"0, 135"
357,185,5,"0, 138;0, 260;0, 1033;0, 1241;0, 1589"
357,186,12,"0, 139;0, 222;0, 256;0, 278;0, 291;0, 349;0, 400;0, 439;0, 454;0, 1563;0, 1571;0, 1599"
357,187,5,"0, 146;0, 1839;0, 1859;0, 1870;0, 1884"
357,188,2,"0, 178;0, 2596"
357,189,3,"0, 183;0, 1620;0, 2600"
357,190,1,"0, 185"
357,191,1,"0, 187"
357,192,3,"0, 221;0, 238;0, 1570"
357,193,2,"0, 228;0, 1576"
357,194,3,"0, 261;0, 1034;0, 1242"
357,195,1,"0, 272"
357,196,1,"0, 281"
357,197,2,"0, 282;0, 1593"
357,198,8,"0, 316;0, 411;0, 423;0, 431;0, 466;0, 472;0, 490;0, 1174"
357,199,2,"0, 317;0, 2232"
357,200,2,"0, 320;0, 2232"
357,201,2,"0, 321;0, 329"
357,202,2,"0, 325;0, 449"
357,203,1,"0, 328"
357,204,11,"0, 409;0, 670;0, 705;0, 1154;0, 1411;0, 1547;0, 1649;0, 1703;0, 1720;0, 1812;0, 1826"
357,205,4,"0, 434;0, 1177;0, 1225;0, 1290"
357,206,1,"0, 470"
357,207,1,"0, 477"
357,208,3,"0, 511;0, 1925;0, 2031"
357,209,1,"0, 552"
357,210,3,"0, 567;0, 2354;0, 2357"
357,211,5,"0, 598;0, 677;0, 712;0, 1475;0, 2398"
357,212,13,"0, 626;0, 733;0, 778;0, 903;0, 941;0, 973;0, 981;0, 983;0, 1084;0, 1094;0, 1129;0, 2339;0, 2377"
357,213,23,"0, 627;0, 633;0, 718;0, 734;0, 763;0, 779;0, 904;0, 935;0, 942;0, 974;0, 1085;0, 1130;0, 1146;0, 1480;0, 1961;0, 1981;0, 2012;0, 2023;0, 2335;0, 2340;0, 2362;0, 2378;0, 2382"
357,214,13,"0, 632;0, 717;0, 746;0, 762;0, 791;0, 934;0, 1145;0, 1479;0, 2011;0, 2022;0, 2334;0, 2361;0, 2381"
357,215,2,"0, 634;0, 1486"
357,216,2,"0, 635;0, 1484"
