docID,wordID,frequency,hitlist
1550,0,1,"0, 1231"
1550,1,1,"0, 1241"
1550,2,1,"0, 1254"
1550,3,1,"0, 1345"
1550,4,1,"0, 1359"
1550,5,2,"0, 1439;0, 1501"
1550,6,2,"0, 1482;0, 1496"
1550,7,1,"0, 1484"
1550,8,4,"0, 1567;0, 1889;0, 1907;0, 1916"
1550,9,1,"0, 1909"
1550,10,2,"0, 1967;0, 1977"
1550,11,2,"0, 2015;0, 2063"
1550,12,2,"0, 2019;0, 2067"
1550,13,4,"0, 2028;0, 2034;0, 2070;0, 2076"
1550,14,3,"0, 2032;0, 2041;0, 2074"
1550,15,2,"0, 2043;0, 2078"
1550,16,1,"0, 2134"
1550,17,3,"0, 2146;0, 2202;0, 2219"
1550,18,4,"0, 2156;0, 2161;0, 2165;0, 2178"
1550,19,2,"0, 2163;0, 2200"
1550,20,2,"0, 2169;0, 2181"
1550,21,2,"0, 2198;0, 2213"
1550,22,1,"0, 2211"
1550,23,2,"0, 2367;0, 2389"
1550,24,2,"0, 2380;0, 2397"
1550,25,1,"0, 2408"
1550,26,5,"0, 2448;0, 2461;0, 2469;0, 2475;0, 2492"
1550,27,1,"0, 2482"
1550,28,1,"0, 2500"
1550,29,1,"0, 2502"
1550,30,1,"0, 2513"
1550,31,2,"0, 2567;0, 2610"
1550,32,2,"0, 2608;0, 2621"
1550,33,4,"0, 2746;0, 2768;0, 2855;0, 2865"
1550,34,3,"0, 2748;0, 2801;0, 2874"
1550,35,4,"0, 2753;0, 2773;0, 2789;0, 2879"
1550,36,1,"0, 2793"
1550,37,1,"0, 2806"
1550,38,1,"0, 2812"
1550,39,4,"0, 3023;0, 3028;0, 3062;0, 3108"
1550,40,3,"0, 3095;0, 3112;0, 3120"
1550,41,1,"0, 3141"
1551,42,7,"0, 19;0, 418;0, 519;0, 552;0, 682;0, 688;2, 7"
1551,43,1,"0, 204"
1551,44,2,"0, 320;0, 607"
1551,45,2,"0, 320;0, 607"
1551,46,1,"0, 371"
1551,47,1,"0, 540"
1551,48,1,"0, 541"
1551,49,1,"0, 542"
1551,50,1,"0, 883"
1551,51,1,"1, 1"
1552,52,1,"0, 240"
1552,53,3,"0, 419;0, 520;0, 1147"
1552,54,1,"0, 537"
1552,55,1,"0, 707"
1552,56,1,"0, 709"
1553,57,15,"3, 4;0, 2;0, 10;0, 80;0, 195;0, 297;0, 358;0, 411;0, 455;0, 776;0, 835;0, 898;0, 1005;0, 1131;1, 1"
1553,58,1,"0, 144"
1553,59,1,"0, 155"
1553,60,1,"0, 163"
1553,61,1,"0, 226"
1553,62,1,"0, 914"
1554,63,5,"0, 0;0, 15;0, 46;0, 54;0, 70"
1554,64,1,"1, 1"
1554,65,1,"1, 2"
1555,66,1,"0, 52"
1555,67,1,"0, 311"
1556,68,5,"3, 1;0, 9;0, 35;0, 114;0, 203"
1556,69,1,"0, 40"
1556,70,2,"0, 43;0, 83"
1556,71,2,"0, 50;0, 83"
1556,72,1,"0, 122"
1556,73,1,"0, 192"
1556,74,1,"0, 245"
1556,75,2,"0, 330;0, 409"
1556,76,1,"1, 2"
1557,77,1,"0, 20"
1557,78,1,"0, 21"
1557,79,1,"0, 54"
1557,80,4,"0, 58;0, 1365;0, 1692;0, 1862"
1557,81,1,"0, 64"
1557,82,1,"0, 116"
1557,83,1,"0, 184"
1557,84,1,"0, 284"
1557,85,1,"0, 308"
1557,86,3,"0, 1045;0, 1152;0, 1229"
1557,87,2,"0, 1056;0, 1163"
1557,88,2,"0, 1057;0, 1164"
1557,89,2,"0, 1077;0, 1184"
1557,90,2,"0, 1381;0, 1478"
1557,91,2,"0, 1447;0, 1544"
1557,92,2,"0, 1620;0, 1790"
1557,93,2,"0, 1736;0, 1906"
1557,94,1,"0, 2246"
1557,95,1,"0, 2266"
1557,96,1,"0, 2488"
1557,97,1,"0, 2529"
1557,98,1,"0, 2530"
1557,99,1,"0, 2540"
1558,100,1,"0, 74"
1558,101,1,"0, 567"
1558,102,1,"0, 693"
1558,103,1,"0, 847"
1558,104,1,"0, 851"
1558,105,1,"0, 1135"
1558,106,1,"0, 1138"
1558,107,1,"0, 1451"
1558,108,1,"0, 1452"
1558,109,2,"0, 1453;0, 1552"
1558,110,1,"0, 1648"
1558,111,1,"0, 1695"
1558,112,1,"0, 2034"
1559,113,1,"0, 29"
1559,114,1,"0, 90"
1559,115,1,"0, 131"
1559,116,1,"0, 180"
1559,117,1,"0, 222"
1559,118,1,"0, 249"
1559,119,1,"0, 321"
1559,120,1,"0, 380"
1559,121,2,"0, 545;0, 1249"
1559,122,1,"0, 628"
1559,123,1,"0, 648"
1559,124,5,"0, 657;0, 690;0, 1073;0, 1365;0, 1904"
1559,125,1,"0, 718"
1559,126,1,"0, 824"
1559,127,2,"0, 881;0, 1787"
1559,128,1,"0, 913"
1559,129,1,"0, 915"
1559,130,1,"0, 923"
1559,131,1,"0, 1233"
1559,132,3,"0, 1236;0, 1286;0, 1451"
1559,133,1,"0, 1280"
1559,134,1,"0, 1345"
1559,135,1,"0, 1635"
1559,136,1,"0, 1664"
1559,137,3,"0, 1744;0, 2059;0, 2148"
1559,138,2,"0, 1748;0, 2056"
1559,139,1,"0, 1914"
1559,140,1,"0, 1987"
1559,141,1,"1, 2"
1560,142,1,"1, 1"
1560,143,1,"1, 2"
1561,144,2,"0, 75;0, 120"
1561,145,6,"0, 82;0, 163;0, 221;0, 282;0, 287;0, 584"
1561,146,1,"0, 134"
1561,147,1,"0, 146"
1561,148,1,"0, 148"
1561,149,1,"0, 153"
1561,150,3,"0, 214;0, 332;0, 463"
1561,151,1,"0, 271"
1561,152,1,"0, 284"
1561,153,1,"0, 289"
1561,154,1,"0, 298"
1561,155,2,"0, 303;0, 416"
1561,156,4,"0, 315;0, 337;0, 383;0, 654"
1561,157,2,"0, 342;0, 369"
1561,158,1,"0, 361"
1561,159,3,"0, 367;0, 374;0, 381"
1561,160,1,"0, 376"
1561,161,1,"0, 387"
1561,162,1,"0, 566"
1561,163,1,"0, 579"
1561,164,1,"0, 602"
1561,165,1,"2, 4"
1561,166,1,"1, 2"
1562,167,1,"0, 21"
1562,168,1,"0, 224"
1562,169,1,"1, 1"
1562,170,1,"1, 2"
1562,171,1,"1, 3"
1563,172,1,"0, 2"
1563,173,1,"0, 3"
1563,174,1,"0, 326"
1563,175,1,"0, 470"
1563,176,1,"0, 472"
1563,177,1,"1, 2"
1564,178,1,"0, 24"
1564,179,1,"0, 25"
1564,180,1,"0, 156"
1564,181,1,"0, 514"
1564,182,1,"0, 617"
1564,183,1,"0, 1179"
1564,184,1,"0, 1257"
1564,185,1,"2, 7"
1565,186,1,"0, 172"
1565,187,1,"0, 174"
1565,188,3,"0, 323;0, 422;0, 767"
1565,189,1,"0, 674"
1565,190,1,"0, 685"
1566,191,1,"3, 2"
1566,192,8,"0, 10;0, 96;0, 148;0, 188;0, 263;0, 450;0, 552;0, 575"
1566,193,1,"0, 65"
1566,194,1,"0, 66"
1566,195,1,"0, 70"
1566,196,1,"0, 227"
1566,197,1,"0, 234"
1566,198,1,"0, 238"
1566,199,1,"0, 355"
1566,200,1,"0, 390"
1566,201,1,"0, 410"
1566,202,1,"0, 435"
1566,203,1,"0, 451"
1566,204,1,"0, 456"
1566,205,1,"0, 554"
1566,206,1,"0, 573"
1566,207,1,"0, 841"
1567,208,1,"0, 273"
1567,209,1,"0, 445"
1568,210,1,"0, 12"
1568,211,1,"0, 14"
1568,212,1,"0, 22"
1568,213,1,"0, 25"
1568,214,1,"0, 26"
1568,215,1,"0, 28"
1568,216,1,"0, 29"
1568,217,1,"0, 220"
1568,218,1,"0, 268"
1568,219,1,"0, 294"
1568,220,1,"0, 324"
1568,221,1,"0, 371"
1568,222,1,"0, 379"
1568,223,1,"0, 403"
1568,224,1,"0, 492"
1568,225,1,"0, 493"
1568,226,1,"0, 633"
1568,227,1,"0, 644"
1568,228,1,"0, 646"
1568,229,1,"0, 770"
1568,230,3,"0, 894;0, 929;0, 1039"
1568,231,1,"0, 905"
1568,232,1,"0, 922"
1568,233,2,"0, 1202;0, 1336"
1568,234,1,"0, 1219"
1568,235,1,"0, 1316"
1568,236,1,"0, 1327"
1568,237,1,"0, 1331"
1569,238,1,"0, 622"
1569,239,1,"0, 776"
1569,240,1,"0, 973"
1570,241,2,"0, 28;0, 575"
1570,242,1,"0, 30"
1570,243,1,"0, 571"
1570,244,2,"0, 582;0, 669"
1570,245,1,"0, 673"
1570,246,1,"1, 1"
1571,247,3,"0, 82;0, 139;0, 150"
1572,248,1,"0, 81"
1572,249,1,"0, 344"
1572,250,2,"0, 505;0, 2099"
1572,251,1,"0, 507"
1572,252,1,"0, 589"
1572,253,1,"0, 594"
1572,254,1,"0, 629"
1572,255,1,"0, 640"
1572,256,1,"0, 647"
1572,257,1,"0, 863"
1572,258,1,"0, 865"
1572,259,1,"0, 866"
1572,260,1,"0, 1102"
1572,261,1,"0, 1179"
1572,262,1,"0, 1193"
1572,263,1,"0, 1338"
1572,264,1,"0, 1548"
1572,265,1,"0, 1633"
1572,266,1,"0, 1899"
1572,267,1,"0, 2066"
1572,268,1,"2, 5"
1573,269,1,"3, 0"
1573,270,12,"0, 14;0, 65;0, 109;0, 216;0, 323;0, 781;0, 788;0, 801;0, 890;0, 929;0, 958;0, 994"
1573,271,18,"0, 59;0, 69;0, 88;0, 133;0, 153;0, 307;0, 458;0, 483;0, 518;0, 551;0, 635;0, 685;0, 724;0, 731;0, 777;0, 869;0, 921;0, 1046"
1573,272,1,"0, 248"
1573,273,1,"0, 311"
1573,274,1,"0, 318"
1573,275,1,"0, 374"
1573,276,1,"0, 757"
1573,277,1,"0, 775"
1573,278,1,"0, 795"
1573,279,1,"0, 908"
1573,280,1,"0, 981"
1573,281,1,"0, 1015"
