docID,wordID,frequency,hitlist
1971,0,1,"0, 508"
1971,1,1,"0, 513"
1971,2,2,"0, 514;0, 1703"
1971,3,1,"0, 551"
1971,4,1,"0, 554"
1971,5,1,"0, 596"
1971,6,1,"0, 626"
1971,7,1,"0, 701"
1971,8,1,"0, 820"
1971,9,1,"0, 840"
1971,10,1,"0, 961"
1971,11,1,"0, 963"
1971,12,1,"0, 1589"
1971,13,1,"0, 1590"
1971,14,1,"1, 2"
1971,15,1,"1, 6"
1971,16,1,"1, 7"
1972,17,26,"3, 6;0, 80;0, 84;0, 86;0, 92;0, 106;0, 117;0, 139;0, 177;0, 285;0, 291;0, 356;0, 360;0, 408;0, 421;0, 435;0, 438;0, 439;0, 442;0, 447;0, 470;0, 488;0, 497;0, 1224;0, 1276;2, 1"
1972,18,9,"0, 316;0, 318;0, 339;0, 708;0, 844;0, 1107;0, 1319;0, 1337;0, 1344"
1972,19,1,"0, 326"
1972,20,1,"0, 333"
1972,21,2,"0, 383;0, 439"
1972,22,1,"0, 386"
1972,23,1,"0, 465"
1972,24,1,"0, 540"
1972,25,2,"0, 699;0, 1204"
1972,26,1,"0, 726"
1972,27,2,"0, 738;0, 1001"
1972,28,2,"0, 740;0, 1003"
1972,29,2,"0, 743;0, 1006"
1972,30,5,"0, 744;0, 921;0, 1007;0, 1184;0, 1421"
1972,31,2,"0, 747;0, 1010"
1972,32,23,"0, 763;0, 779;0, 787;0, 796;0, 805;0, 813;0, 836;0, 849;0, 857;0, 864;0, 1026;0, 1042;0, 1050;0, 1059;0, 1068;0, 1076;0, 1099;0, 1112;0, 1120;0, 1127;0, 1349;0, 1357;0, 1364"
1972,33,2,"0, 825;0, 1088"
1972,34,2,"0, 828;0, 1091"
1972,35,3,"0, 841;0, 1104;0, 1341"
1972,36,3,"0, 841;0, 1104;0, 1341"
1972,37,6,"0, 855;0, 862;0, 1118;0, 1125;0, 1355;0, 1362"
1972,38,4,"0, 860;0, 1123;0, 1360;0, 1445"
1972,39,4,"0, 865;0, 1128;0, 1365;0, 1478"
1972,40,4,"0, 875;0, 1138;0, 1375;0, 1510"
1972,41,5,"0, 885;0, 1148;0, 1385;0, 1455;0, 1470"
1972,42,3,"0, 893;0, 1156;0, 1393"
1972,43,3,"0, 912;0, 1175;0, 1412"
1972,44,3,"0, 913;0, 1176;0, 1413"
1972,45,3,"0, 915;0, 1178;0, 1415"
1972,46,3,"0, 918;0, 1181;0, 1418"
1972,47,6,"0, 944;0, 947;0, 972;0, 1185;0, 1314;0, 1422"
1972,48,1,"0, 1251"
1972,49,1,"0, 1252"
1972,50,1,"0, 1326"
1972,51,1,"1, 1"
1972,52,1,"1, 2"
1973,53,1,"0, 22"
1973,54,1,"0, 27"
1973,55,5,"0, 550;0, 560;0, 580;0, 649;0, 717"
1973,56,2,"0, 702;0, 710"
1974,57,1,"0, 846"
1974,58,1,"1, 3"
1975,59,1,"0, 442"
1975,60,1,"0, 481"
1975,61,1,"0, 566"
1975,62,1,"0, 1158"
1975,63,2,"0, 1209;0, 1214"
1975,64,1,"1, 2"
1976,65,1,"0, 83"
1976,66,11,"0, 105;0, 775;0, 1000;0, 1092;0, 1950;0, 1971;0, 1980;0, 2002;0, 2043;0, 2094;0, 2128"
1976,67,1,"0, 113"
1976,68,1,"0, 127"
1976,69,1,"0, 392"
1976,70,1,"0, 392"
1976,71,3,"0, 557;0, 639;0, 644"
1976,72,18,"0, 557;0, 573;0, 575;0, 578;0, 639;0, 644;0, 1287;0, 1377;0, 1515;0, 1537;0, 1559;0, 1687;0, 1700;0, 1704;0, 1708;0, 1734;0, 1807;0, 1816"
1976,73,7,"0, 573;0, 1515;0, 1687;0, 1700;0, 1734;0, 1807;0, 1816"
1976,74,3,"0, 575;0, 1537;0, 1704"
1976,75,3,"0, 578;0, 1559;0, 1708"
1976,76,1,"0, 692"
1976,77,1,"0, 692"
1976,78,1,"0, 698"
1976,79,1,"0, 740"
1976,80,1,"0, 750"
1976,81,1,"0, 778"
