docID,wordID,frequency,hitlist
2686,0,1,"0, 596"
2686,1,1,"0, 600"
2686,2,2,"0, 601;0, 620"
2686,3,1,"0, 602"
2686,4,1,"0, 604"
2686,5,2,"0, 612;0, 615"
2686,6,1,"0, 613"
2686,7,1,"0, 613"
2686,8,1,"0, 614"
2686,9,1,"0, 616"
2686,10,1,"0, 617"
2686,11,1,"0, 618"
2686,12,1,"0, 619"
2686,13,1,"0, 668"
2686,14,1,"0, 671"
2686,15,1,"0, 672"
2686,16,1,"0, 672"
2686,17,1,"0, 673"
2686,18,1,"0, 674"
2686,19,1,"0, 675"
2686,20,1,"0, 677"
2686,21,1,"0, 678"
2686,22,1,"0, 683"
2686,23,1,"0, 689"
2686,24,1,"0, 693"
2686,25,1,"0, 696"
2686,26,1,"0, 700"
2686,27,1,"0, 701"
2686,28,2,"0, 705;0, 716"
2686,29,2,"0, 706;0, 717"
2686,30,1,"0, 708"
2687,31,1,"0, 49"
2687,32,12,"0, 101;0, 121;0, 129;0, 178;0, 211;0, 346;0, 1602;0, 1624;0, 1665;0, 1670;0, 1730;0, 1762"
2687,33,1,"0, 334"
2687,34,1,"0, 370"
2687,35,1,"0, 388"
2687,36,1,"0, 523"
2687,37,2,"0, 559;0, 1532"
2687,38,1,"0, 636"
2687,39,2,"0, 690;0, 702"
2687,40,1,"0, 690"
2687,41,1,"0, 690"
2687,42,2,"0, 714;0, 813"
2687,43,1,"0, 714"
2687,44,2,"0, 794;0, 806"
2687,45,1,"0, 794"
2687,46,1,"0, 813"
2687,47,1,"0, 870"
2687,48,1,"0, 871"
2687,49,1,"0, 872"
2687,50,1,"0, 873"
2687,51,1,"0, 874"
2687,52,1,"0, 876"
2687,53,2,"0, 915;0, 961"
2687,54,1,"0, 927"
2687,55,1,"0, 956"
2687,56,3,"0, 1176;0, 1408;0, 1429"
2687,57,2,"0, 1188;0, 1231"
2687,58,2,"0, 1192;0, 1235"
2687,59,2,"0, 1196;0, 1239"
2687,60,1,"0, 1218"
2687,61,1,"0, 1242"
2687,62,1,"0, 1248"
2687,63,1,"0, 1300"
2687,64,1,"0, 1312"
2687,65,1,"0, 1381"
2687,66,1,"0, 1645"
2687,67,1,"0, 1704"
2687,68,1,"0, 1710"
2687,69,1,"0, 1716"
2687,70,1,"0, 1720"
2687,71,1,"0, 1724"
2688,72,1,"0, 21"
2688,73,1,"0, 31"
2688,74,1,"0, 32"
2688,75,1,"0, 38"
2688,76,1,"0, 306"
2688,77,1,"0, 307"
2688,78,1,"0, 311"
2688,79,1,"0, 369"
2690,80,2,"0, 22;0, 56"
2690,81,3,"0, 51;0, 66;0, 109"
2690,82,1,"0, 73"
2690,83,1,"0, 124"
2690,84,1,"0, 161"
2690,85,1,"0, 164"
2691,86,1,"0, 326"
2691,87,1,"0, 865"
2691,88,1,"0, 966"
2691,89,1,"0, 1021"
2692,90,1,"0, 134"
2692,91,1,"0, 145"
2692,92,4,"0, 154;0, 192;0, 494;0, 615"
2692,93,1,"0, 188"
2692,94,1,"0, 276"
2692,95,1,"0, 311"
2692,96,1,"0, 598"
2692,97,1,"0, 810"
2695,98,4,"0, 46;0, 49;0, 143;0, 171"
2695,99,2,"0, 52;0, 174"
2695,100,1,"0, 62"
2695,101,1,"0, 62"
2695,102,3,"0, 160;0, 163;0, 191"
2695,103,1,"0, 175"
2695,104,1,"0, 183"
2695,105,1,"0, 183"
2695,106,1,"0, 189"
2695,107,2,"0, 226;0, 231"
2695,108,1,"0, 226"
2695,109,1,"0, 231"
2695,110,1,"0, 288"
2695,111,3,"0, 289;0, 329;0, 490"
2695,112,1,"0, 290"
2695,113,1,"0, 291"
2695,114,1,"0, 316"
2695,115,1,"0, 338"
2695,116,2,"0, 342;0, 353"
2695,117,4,"0, 408;0, 413;0, 463;0, 468"
2695,118,2,"0, 408;0, 463"
2695,119,2,"0, 413;0, 468"
2695,120,1,"0, 418"
2695,121,1,"0, 418"
2695,122,1,"0, 422"
2695,123,1,"1, 1"
2696,124,1,"0, 113"
2696,125,1,"0, 417"
2696,126,1,"1, 2"
2697,127,1,"0, 345"
2697,128,1,"0, 358"
2697,129,1,"0, 391"
2697,130,1,"0, 519"
2697,131,1,"0, 808"
2697,132,1,"0, 844"
2697,133,1,"0, 948"
2697,134,1,"0, 1030"
2697,135,1,"1, 1"
2697,136,1,"1, 2"
2698,137,1,"0, 23"
2698,138,1,"0, 23"
2698,139,1,"0, 31"
2698,140,1,"0, 254"
2698,141,1,"1, 2"
2699,142,33,"3, 1;0, 66;0, 555;0, 559;0, 567;0, 1651;0, 1839;0, 1845;0, 1925;0, 2051;0, 2054;0, 2124;0, 2154;0, 2180;0, 2201;0, 2247;0, 2383;0, 2561;0, 2595;0, 2606;0, 2623;0, 2660;0, 2699;0, 2750;0, 2756;0, 2782;0, 3026;0, 3045;0, 3063;0, 3081;0, 3100;0, 3293;2, 8"
2699,143,1,"0, 2"
2699,144,1,"0, 5"
2699,145,2,"0, 310;0, 360"
2699,146,2,"0, 699;0, 2334"
2699,147,12,"0, 832;0, 835;0, 986;0, 996;0, 1090;0, 1094;0, 1125;0, 1195;0, 1238;0, 2815;0, 3222;0, 3259"
2699,148,3,"0, 841;0, 1009;0, 3264"
2699,149,1,"0, 1000"
2699,150,1,"0, 1000"
2699,151,2,"0, 1002;0, 1006"
2699,152,1,"0, 1047"
2699,153,1,"0, 1181"
2699,154,1,"0, 1204"
2699,155,1,"0, 1667"
2699,156,1,"0, 1923"
2699,157,1,"0, 2148"
2699,158,1,"0, 2262"
2699,159,7,"0, 2265;0, 2269;0, 2280;0, 2299;0, 2375;0, 2420;0, 2472"
2699,160,1,"0, 2530"
2699,161,1,"0, 2555"
2699,162,1,"0, 2678"
2699,163,1,"0, 3243"
2699,164,1,"0, 3270"
2699,165,1,"0, 3285"
2699,166,1,"0, 3291"
2700,167,1,"0, 659"
2700,168,1,"1, 3"
2701,169,1,"0, 12"
2701,170,1,"0, 18"
2701,171,2,"0, 69;0, 92"
2701,172,1,"0, 181"
2701,173,1,"0, 272"
2701,174,1,"0, 351"
2701,175,1,"0, 713"
2701,176,2,"0, 846;0, 862"
2701,177,2,"0, 1174;0, 1242"
2701,178,2,"0, 1264;0, 1289"
2702,179,2,"0, 98;0, 382"
2702,180,1,"0, 539"
2702,181,1,"0, 544"
2702,182,1,"0, 602"
2702,183,1,"0, 608"
2702,184,1,"1, 2"
2703,185,1,"0, 389"
2703,186,1,"1, 2"
2704,187,2,"0, 390;0, 1135"
2704,188,1,"0, 536"
2704,189,1,"0, 854"
2704,190,1,"0, 1115"
2704,191,1,"0, 1139"
2704,192,1,"0, 1191"
2704,193,1,"0, 1439"
2704,194,1,"0, 1524"
2704,195,3,"0, 1537;0, 1661;0, 1686"
2704,196,2,"0, 1537;0, 1661"
2704,197,1,"0, 2132"
2704,198,1,"0, 2139"
2705,199,4,"3, 6;0, 17;0, 731;2, 13"
2705,200,1,"0, 143"
2705,201,1,"0, 482"
2705,202,4,"0, 514;0, 595;0, 746;0, 780"
2705,203,3,"0, 529;0, 538;0, 625"
2705,204,1,"0, 586"
2705,205,1,"0, 764"
2705,206,1,"0, 848"
2705,207,1,"1, 1"
2705,208,1,"1, 2"
2706,209,1,"0, 5"
2707,210,1,"0, 100"
2707,211,1,"0, 102"
2707,212,1,"0, 202"
2707,213,1,"0, 565"
2707,214,1,"0, 628"
2707,215,1,"0, 1039"
2707,216,1,"0, 1185"
2707,217,1,"0, 1199"
2707,218,1,"0, 1225"
2707,219,1,"0, 1231"
2707,220,1,"0, 1272"
2707,221,1,"0, 2095"
2707,222,1,"0, 2185"
2707,223,1,"0, 2185"
2707,224,1,"0, 2570"
2707,225,4,"0, 2986;0, 3320;0, 3348;0, 3372"
2707,226,2,"0, 2989;0, 3323"
2707,227,2,"0, 3073;0, 3227"
2707,228,2,"0, 3075;0, 3229"
2707,229,1,"0, 3094"
2707,230,1,"0, 3096"
2707,231,1,"0, 3406"
2707,232,1,"0, 3414"
2707,233,1,"0, 3422"
2707,234,1,"0, 3431"
2707,235,1,"0, 3501"
2707,236,1,"0, 3655"
2707,237,1,"0, 3658"
2707,238,1,"0, 3661"
2707,239,2,"0, 3864;0, 3976"
2707,240,3,"0, 3879;0, 3889;0, 3900"
2707,241,1,"0, 3896"
2707,242,1,"0, 3989"
2707,243,1,"0, 4088"
2707,244,1,"1, 1"
2707,245,1,"1, 2"
2708,246,1,"0, 141"
2708,247,1,"0, 282"
2708,248,1,"0, 284"
2708,249,1,"0, 642"
2708,250,1,"0, 1034"
2708,251,1,"0, 1058"
2708,252,1,"0, 1101"
2709,253,20,"0, 61;0, 264;0, 275;0, 395;0, 443;0, 585;0, 631;0, 898;0, 1340;0, 1390;0, 1431;0, 1603;0, 1649;0, 1687;0, 1699;0, 1802;0, 1884;0, 1930;0, 2016;0, 2600"
2709,254,4,"0, 175;0, 299;0, 374;0, 2138"
2709,255,5,"0, 556;0, 562;0, 661;0, 695;0, 987"
2709,256,1,"0, 937"
2709,257,1,"0, 1021"
2709,258,1,"0, 1021"
2709,259,1,"0, 1203"
2709,260,1,"0, 1310"
2709,261,2,"0, 1366;0, 1413"
2709,262,2,"0, 1367;0, 1414"
2709,263,1,"0, 1793"
2709,264,1,"0, 2012"
2709,265,1,"0, 2064"
2709,266,1,"0, 2116"
2709,267,1,"0, 2128"
2709,268,1,"0, 2132"
2709,269,1,"0, 2133"
2709,270,1,"0, 2275"
2709,271,1,"0, 2455"
2709,272,1,"0, 2759"
2709,273,2,"0, 2821;0, 2826"
2710,274,1,"0, 15"
2710,275,1,"0, 20"
2710,276,1,"0, 47"
2711,277,1,"0, 236"
2711,278,1,"0, 237"
2711,279,1,"0, 689"
2711,280,1,"0, 821"
2711,281,4,"0, 832;0, 867;0, 883;0, 893"
2711,282,1,"0, 850"
2711,283,1,"0, 854"
2711,284,1,"0, 1475"
2712,285,1,"0, 160"
2712,286,1,"0, 376"
2712,287,1,"0, 377"
2712,288,1,"0, 919"
2713,289,3,"0, 110;0, 267;0, 497"
2713,290,1,"0, 329"
2713,291,1,"0, 508"
2713,292,1,"0, 628"
2713,293,2,"0, 633;1, 1"
2713,294,2,"0, 634;1, 2"
2715,295,1,"0, 67"
2715,296,1,"0, 235"
2715,297,1,"0, 283"
2715,298,1,"0, 285"
2716,299,1,"3, 4"
2716,300,1,"0, 128"
2716,301,1,"0, 131"
2716,302,1,"0, 134"
2716,303,1,"0, 137"
2716,304,1,"0, 140"
2716,305,1,"1, 2"
2717,306,1,"0, 67"
2717,307,1,"0, 216"
2717,308,1,"0, 324"
2717,309,1,"0, 385"
2717,310,1,"0, 662"
2717,311,1,"0, 890"
2717,312,1,"0, 942"
2717,313,1,"0, 1039"
2717,314,1,"0, 1060"
2717,315,1,"0, 1320"
2717,210,1,"0, 1321"
2717,316,1,"1, 1"
2717,317,1,"1, 2"
2718,318,4,"0, 130;0, 133;0, 1448;0, 1450"
2718,319,3,"0, 299;0, 331;0, 352"
2718,320,7,"0, 390;0, 421;0, 637;0, 1318;0, 2716;0, 2904;0, 2949"
2718,321,5,"0, 407;0, 496;0, 2421;0, 2804;0, 2846"
2718,322,6,"0, 411;0, 436;0, 2249;0, 2385;0, 2808;0, 2850"
2718,323,1,"0, 656"
2718,324,1,"0, 670"
2718,325,2,"0, 1377;0, 2481"
2718,326,2,"0, 1634;0, 1645"
2718,327,1,"0, 1667"
2718,328,2,"0, 1727;0, 1732"
2718,329,3,"0, 1906;0, 1937;0, 3408"
2718,330,3,"0, 1908;0, 1917;0, 1933"
2718,331,1,"0, 1981"
2718,332,1,"0, 2020"
2718,333,1,"0, 2667"
2718,334,1,"0, 2710"
2718,335,1,"0, 2986"
2718,336,3,"0, 2990;0, 3008;0, 3388"
2718,337,1,"0, 3025"
2718,338,2,"0, 3169;0, 3362"
2718,339,1,"0, 3469"
2718,340,1,"0, 3474"
2718,341,1,"0, 3474"
2718,342,1,"0, 3476"
2718,343,1,"0, 3476"
2719,344,1,"0, 29"
2719,345,1,"1, 2"
2720,346,1,"0, 110"
