docID,wordID,frequency,hitlist
208,0,1,"0, 699"
208,1,1,"0, 722"
208,2,1,"0, 765"
208,3,1,"0, 766"
208,4,1,"0, 841"
208,5,1,"0, 852"
208,6,1,"0, 880"
208,7,1,"0, 930"
208,8,1,"0, 941"
208,9,1,"0, 1125"
208,10,1,"0, 1177"
208,11,1,"1, 1"
209,12,1,"0, 37"
209,13,1,"0, 54"
209,14,1,"0, 166"
209,15,3,"0, 176;2, 4;2, 11"
209,16,1,"0, 302"
209,17,1,"0, 376"
209,18,1,"0, 490"
209,19,1,"1, 1"
209,20,1,"1, 2"
210,21,1,"0, 19"
210,22,1,"0, 36"
210,23,1,"0, 131"
210,24,1,"0, 158"
210,25,2,"0, 205;0, 251"
210,26,1,"0, 322"
210,27,1,"0, 394"
211,28,1,"0, 51"
211,29,1,"0, 151"
211,30,1,"0, 170"
211,31,1,"0, 175"
211,32,1,"0, 349"
211,33,1,"0, 495"
211,34,1,"0, 546"
211,35,1,"0, 547"
211,36,1,"0, 550"
211,37,1,"0, 553"
211,38,2,"0, 559;0, 649"
211,39,1,"0, 562"
211,40,1,"0, 566"
211,41,1,"0, 567"
211,42,1,"0, 569"
211,43,1,"0, 580"
211,44,1,"0, 582"
211,45,1,"0, 583"
211,46,1,"0, 584"
211,47,1,"0, 605"
211,48,1,"0, 607"
211,49,1,"0, 616"
211,50,1,"0, 617"
211,51,1,"0, 640"
211,52,1,"0, 641"
211,53,1,"0, 735"
211,54,1,"0, 787"
211,55,1,"0, 801"
211,56,1,"0, 815"
211,57,1,"0, 826"
211,58,1,"0, 829"
211,59,1,"0, 908"
211,60,2,"0, 963;0, 1014"
211,61,1,"0, 1088"
211,62,1,"0, 1178"
211,63,1,"0, 1288"
211,64,1,"0, 1331"
211,65,1,"0, 1332"
211,66,1,"0, 1349"
211,67,1,"0, 1387"
211,68,1,"1, 1"
211,69,1,"1, 2"
212,70,3,"3, 8;0, 8;0, 731"
212,71,1,"0, 71"
212,72,1,"0, 77"
212,73,1,"0, 84"
212,74,1,"0, 157"
212,75,1,"0, 159"
212,76,1,"0, 186"
212,77,2,"0, 188;0, 204"
212,78,1,"0, 198"
212,79,1,"0, 250"
212,80,3,"0, 256;0, 1351;0, 1383"
212,81,1,"0, 335"
212,82,1,"0, 353"
212,83,1,"0, 370"
212,84,1,"0, 393"
212,85,1,"0, 452"
212,86,1,"0, 557"
212,87,1,"0, 564"
212,88,2,"0, 574;0, 601"
212,89,1,"0, 575"
212,90,1,"0, 580"
212,91,1,"0, 587"
212,92,1,"0, 672"
212,93,1,"0, 687"
212,94,1,"0, 689"
212,95,1,"0, 692"
212,96,3,"0, 738;0, 818;0, 862"
212,97,1,"0, 782"
212,98,1,"0, 785"
212,99,1,"0, 817"
212,100,1,"0, 817"
212,101,1,"0, 850"
212,102,1,"0, 853"
212,103,1,"0, 893"
212,104,1,"0, 912"
212,105,1,"0, 936"
212,106,2,"0, 945;0, 979"
212,107,1,"0, 954"
212,108,1,"0, 987"
212,109,1,"0, 1018"
212,110,1,"0, 1065"
212,111,1,"0, 1066"
212,112,1,"0, 1105"
212,113,1,"0, 1113"
212,114,1,"0, 1162"
212,115,2,"0, 1178;0, 1228"
212,116,1,"0, 1196"
212,117,1,"0, 1235"
212,118,2,"0, 1252;0, 1289"
212,119,1,"0, 1262"
212,120,1,"0, 1328"
212,121,1,"0, 1344"
212,122,1,"0, 1362"
212,123,1,"0, 1408"
212,124,1,"0, 1431"
213,125,2,"0, 85;0, 697"
213,126,5,"0, 89;0, 238;0, 257;0, 334;0, 689"
213,127,1,"0, 112"
213,128,1,"0, 114"
213,129,1,"0, 116"
213,130,1,"0, 118"
213,131,1,"0, 120"
213,132,1,"0, 122"
213,133,1,"0, 124"
213,134,1,"0, 126"
213,135,1,"0, 128"
213,136,1,"0, 130"
213,137,1,"0, 132"
213,138,1,"0, 149"
213,139,1,"0, 151"
213,140,1,"0, 153"
213,141,1,"0, 176"
213,142,1,"0, 235"
213,143,1,"0, 248"
213,144,1,"0, 294"
213,145,1,"0, 307"
213,146,1,"0, 423"
213,147,1,"0, 430"
213,148,1,"0, 480"
213,149,1,"0, 490"
213,150,1,"0, 580"
213,151,1,"0, 596"
213,152,1,"0, 705"
213,153,1,"0, 709"
213,154,1,"0, 736"
214,155,1,"0, 12"
214,156,1,"0, 13"
214,157,1,"0, 41"
214,158,1,"0, 43"
214,159,1,"0, 80"
214,160,1,"0, 117"
214,161,1,"0, 156"
214,162,1,"0, 157"
214,163,1,"0, 174"
214,164,1,"0, 188"
214,165,1,"0, 202"
214,166,1,"1, 2"
215,167,1,"0, 30"
215,168,2,"0, 86;0, 789"
215,169,1,"0, 112"
215,170,1,"0, 250"
215,171,2,"0, 338;0, 925"
215,172,1,"0, 467"
215,173,1,"0, 548"
215,174,1,"0, 610"
215,175,1,"0, 611"
215,176,1,"0, 740"
215,177,1,"0, 770"
215,178,1,"0, 865"
215,179,1,"0, 981"
215,180,1,"0, 1005"
215,181,1,"0, 1013"
215,182,1,"0, 1024"
215,183,1,"0, 1025"
215,184,1,"0, 1209"
215,185,1,"0, 1240"
215,186,1,"0, 1244"
215,187,1,"0, 1264"
216,188,1,"0, 119"
216,189,1,"0, 283"
216,190,1,"0, 344"
216,191,1,"1, 1"
216,192,1,"1, 2"
217,193,1,"0, 8"
217,194,1,"0, 218"
217,195,1,"0, 311"
217,196,1,"0, 343"
217,197,3,"0, 440;0, 457;0, 1371"
217,198,1,"0, 448"
217,199,1,"0, 508"
217,33,1,"0, 520"
217,200,1,"0, 621"
217,201,1,"0, 665"
217,202,1,"0, 671"
217,203,1,"0, 678"
217,204,1,"0, 706"
217,205,1,"0, 739"
217,206,1,"0, 743"
217,207,1,"0, 856"
217,208,3,"0, 868;0, 879;0, 1203"
217,209,1,"0, 901"
217,210,1,"0, 910"
217,211,3,"0, 916;0, 978;0, 1565"
217,212,1,"0, 919"
217,213,1,"0, 924"
217,214,1,"0, 957"
217,215,1,"0, 981"
217,216,1,"0, 1034"
217,217,1,"0, 1090"
217,218,1,"0, 1096"
217,219,1,"0, 1111"
217,220,1,"0, 1117"
217,221,1,"0, 1120"
217,222,1,"0, 1161"
217,223,1,"0, 1168"
217,224,1,"0, 1247"
217,225,1,"0, 1415"
217,226,1,"0, 1431"
217,227,1,"0, 1800"
217,228,1,"0, 1802"
217,229,1,"0, 1805"
217,230,1,"0, 1866"
217,231,2,"0, 1931;0, 1973"
217,108,1,"0, 1937"
217,232,2,"0, 1946;0, 1978"
217,233,1,"0, 2065"
217,234,1,"0, 2110"
217,235,1,"0, 2164"
217,236,1,"1, 1"
217,237,1,"1, 2"
218,238,1,"3, 0"
218,239,1,"0, 14"
218,240,1,"0, 60"
218,241,1,"0, 80"
218,242,1,"0, 81"
218,243,1,"0, 94"
218,244,1,"0, 103"
218,245,1,"0, 215"
218,51,1,"0, 246"
218,246,1,"0, 247"
218,247,2,"0, 249;0, 281"
218,248,1,"0, 276"
218,249,1,"0, 306"
218,250,1,"0, 308"
218,251,1,"0, 310"
218,252,1,"0, 380"
218,253,1,"0, 388"
218,254,1,"0, 408"
218,255,1,"0, 453"
218,256,1,"0, 577"
218,257,1,"0, 672"
218,258,1,"0, 688"
218,259,1,"0, 753"
219,260,6,"0, 0;0, 5;0, 47;0, 84;0, 168;0, 416"
219,261,4,"0, 16;0, 130;0, 358;0, 470"
219,262,3,"0, 93;0, 223;0, 410"
219,263,3,"0, 96;0, 125;0, 170"
219,264,3,"0, 98;0, 102;0, 113"
219,265,2,"0, 100;0, 257"
219,266,2,"0, 107;0, 188"
219,267,2,"0, 107;0, 410"
219,268,1,"0, 115"
219,269,1,"0, 188"
219,270,3,"0, 196;0, 451;0, 493"
219,271,1,"0, 281"
219,272,1,"0, 314"
219,273,2,"0, 362;0, 396"
219,274,1,"0, 414"
219,275,1,"1, 1"
219,276,1,"1, 2"
220,277,1,"0, 88"
220,278,1,"0, 111"
220,279,1,"0, 261"
220,280,1,"0, 262"
220,281,1,"0, 270"
220,282,1,"0, 297"
220,194,1,"0, 309"
220,283,1,"0, 315"
220,284,1,"0, 340"
220,285,1,"0, 354"
220,286,1,"0, 363"
220,287,1,"0, 472"
220,288,1,"0, 492"
220,289,1,"0, 601"
220,290,1,"0, 675"
220,291,1,"0, 731"
220,292,1,"0, 753"
220,293,1,"0, 786"
221,294,1,"0, 13"
221,295,1,"0, 14"
221,296,1,"0, 64"
221,297,1,"0, 228"
221,298,1,"0, 290"
221,211,1,"0, 421"
221,299,1,"0, 548"
221,300,3,"0, 554;0, 596;0, 609"
221,301,2,"0, 653;0, 755"
221,302,1,"0, 678"
221,303,1,"0, 745"
221,304,1,"0, 782"
221,305,1,"0, 876"
221,306,1,"0, 925"
221,307,2,"0, 938;0, 989"
221,308,1,"0, 1028"
221,309,1,"0, 1038"
221,310,1,"0, 1098"
221,311,1,"0, 1098"
221,312,1,"0, 1277"
221,313,1,"1, 2"
222,314,28,"3, 3;0, 85;0, 102;0, 119;0, 130;0, 137;0, 159;0, 190;0, 220;0, 235;0, 330;0, 361;0, 418;0, 431;0, 441;0, 448;0, 452;0, 887;0, 893;0, 928;0, 945;0, 970;0, 999;0, 1036;0, 1093;0, 1135;0, 1157;0, 1206"
222,315,2,"0, 81;0, 133"
222,316,2,"0, 123;0, 1096"
222,317,2,"0, 125;0, 1098"
222,318,1,"0, 165"
222,319,3,"0, 181;0, 356;0, 906"
222,320,2,"0, 183;0, 908"
222,321,1,"0, 184"
222,322,1,"0, 187"
222,323,14,"0, 192;0, 203;0, 218;0, 229;0, 266;0, 333;0, 344;0, 359;0, 397;0, 426;0, 443;0, 1051;0, 1091;0, 1131"
222,324,1,"0, 199"
222,325,2,"0, 233;0, 252"
222,326,4,"0, 281;0, 338;0, 350;0, 683"
222,327,3,"0, 308;0, 314;0, 390"
222,328,1,"0, 318"
222,329,1,"0, 322"
222,330,1,"0, 384"
222,331,1,"0, 399"
222,332,1,"0, 536"
222,333,1,"0, 558"
222,334,1,"0, 566"
222,335,3,"0, 579;0, 810;0, 866"
222,336,1,"0, 601"
222,337,1,"0, 603"
222,338,1,"0, 613"
222,339,2,"0, 645;0, 669"
222,340,1,"0, 723"
222,341,3,"0, 739;0, 799;0, 868"
222,342,1,"0, 840"
222,343,1,"0, 840"
222,344,1,"0, 841"
222,345,3,"0, 843;0, 854;0, 880"
222,346,1,"0, 860"
222,347,1,"0, 875"
222,348,1,"0, 876"
222,349,1,"0, 909"
222,350,1,"0, 938"
222,351,1,"0, 1110"
222,352,1,"0, 1194"
222,353,1,"1, 1"
222,354,1,"1, 2"
223,355,3,"3, 3;0, 13;0, 166"
223,356,7,"3, 4;0, 14;0, 39;0, 167;0, 200;0, 257;0, 281"
223,357,1,"0, 0"
223,358,1,"0, 7"
223,359,2,"0, 9;0, 252"
223,360,1,"0, 43"
223,361,1,"0, 44"
223,362,1,"0, 116"
223,363,1,"0, 118"
223,364,1,"0, 145"
223,365,1,"0, 170"
223,366,1,"0, 241"
223,367,1,"0, 275"
223,368,1,"0, 322"
223,369,1,"0, 323"
223,370,1,"0, 324"
223,371,2,"0, 339;0, 372"
223,372,1,"0, 376"
223,373,1,"0, 381"
224,374,1,"0, 21"
224,375,1,"0, 24"
224,376,1,"0, 31"
224,377,1,"0, 34"
224,378,1,"0, 36"
224,379,1,"0, 59"
224,380,1,"0, 93"
224,381,1,"1, 1"
224,382,1,"1, 2"
225,383,1,"0, 19"
225,384,1,"0, 20"
225,385,1,"0, 66"
225,386,1,"0, 176"
225,387,1,"0, 320"
225,388,1,"0, 351"
225,389,2,"0, 376;0, 1222"
225,390,1,"0, 410"
225,391,1,"0, 413"
225,392,1,"0, 438"
225,393,1,"0, 536"
225,394,1,"0, 548"
225,395,1,"0, 662"
225,396,1,"0, 937"
225,397,1,"0, 1026"
225,398,1,"0, 1048"
225,399,1,"0, 1086"
225,400,1,"0, 1129"
225,401,1,"0, 1150"
225,402,2,"0, 1173;0, 1199"
225,403,1,"0, 1185"
225,12,1,"0, 1211"
225,404,1,"1, 1"
225,405,1,"1, 2"
226,406,10,"0, 20;0, 122;0, 267;0, 299;0, 485;0, 795;0, 807;0, 1211;0, 1230;0, 1254"
226,407,1,"0, 36"
226,408,1,"0, 38"
226,409,2,"0, 60;0, 65"
226,410,2,"0, 61;0, 415"
226,411,1,"0, 69"
226,147,1,"0, 95"
226,412,2,"0, 114;0, 1318"
226,413,1,"0, 126"
226,414,1,"0, 168"
226,415,1,"0, 195"
226,416,3,"0, 208;0, 291;0, 651"
226,417,1,"0, 226"
226,418,1,"0, 227"
226,419,1,"0, 243"
226,420,1,"0, 251"
226,421,1,"0, 252"
226,422,1,"0, 254"
226,423,1,"0, 257"
226,424,3,"0, 314;0, 327;0, 1270"
226,425,3,"0, 366;0, 817;0, 1243"
226,426,2,"0, 406;0, 799"
226,427,1,"0, 467"
226,390,1,"0, 508"
226,428,1,"0, 592"
226,429,1,"0, 658"
226,430,1,"0, 674"
226,431,1,"0, 699"
226,432,1,"0, 705"
226,433,1,"0, 716"
226,434,1,"0, 788"
226,435,1,"0, 789"
226,436,4,"0, 841;0, 866;0, 904;0, 932"
226,437,1,"0, 863"
