docID,wordID,frequency,hitlist
2587,0,1,"0, 1796"
2587,1,1,"0, 1877"
2587,2,1,"0, 1972"
2587,3,1,"0, 2345"
2587,4,1,"0, 2346"
2587,5,1,"0, 2425"
2587,6,1,"0, 2637"
2587,7,1,"0, 3064"
2588,8,1,"0, 32"
2588,9,1,"0, 146"
2588,10,1,"0, 738"
2588,11,2,"0, 910;0, 913"
2589,12,1,"0, 9"
2589,13,1,"0, 492"
2589,14,1,"0, 567"
2589,15,1,"1, 1"
2591,16,1,"2, 1"
2592,17,1,"0, 18"
2592,18,1,"0, 607"
2592,19,1,"0, 652"
2593,20,2,"3, 3;0, 140"
2593,21,14,"0, 13;0, 102;0, 236;0, 251;0, 331;0, 369;0, 389;0, 400;0, 411;0, 436;0, 501;0, 524;0, 535;0, 556"
2593,22,1,"0, 63"
2593,23,1,"0, 220"
2593,24,1,"0, 255"
2593,25,1,"0, 259"
2593,26,1,"0, 270"
2593,27,1,"0, 349"
2593,28,1,"0, 441"
2593,29,1,"0, 637"
2593,30,1,"0, 685"
2593,31,1,"0, 711"
2594,32,1,"0, 205"
2594,33,1,"0, 700"
2594,34,1,"0, 741"
2594,35,2,"0, 967;0, 1031"
2594,36,1,"0, 970"
2594,37,1,"0, 972"
2595,38,2,"0, 88;0, 477"
2595,39,1,"0, 112"
2595,40,1,"0, 229"
2595,41,1,"0, 230"
2595,42,1,"1, 2"
2596,43,4,"3, 3;0, 83;0, 143;0, 160"
2596,44,1,"0, 157"
2596,45,1,"1, 2"
2597,46,1,"0, 209"
2597,47,1,"0, 211"
2597,48,1,"0, 254"
2597,49,1,"0, 346"
2597,50,1,"0, 358"
2597,51,1,"0, 360"
2597,52,1,"0, 595"
2597,53,1,"0, 597"
2597,54,1,"1, 2"
2598,55,1,"0, 272"
2599,56,1,"0, 12"
2599,57,1,"0, 14"
2599,58,1,"0, 37"
2599,59,1,"0, 464"
2600,60,2,"0, 172;0, 223"
2600,61,1,"0, 180"
2600,62,1,"0, 190"
2600,63,1,"0, 201"
2600,64,1,"0, 202"
2600,65,1,"0, 332"
2600,66,1,"0, 368"
2600,67,1,"0, 375"
2600,68,1,"0, 392"
2600,69,1,"0, 393"
2600,70,1,"0, 398"
2600,71,1,"0, 412"
2600,72,1,"0, 431"
2600,73,1,"0, 498"
2600,74,1,"0, 501"
2600,75,1,"0, 520"
2600,76,1,"0, 525"
2600,77,1,"0, 527"
2600,78,2,"0, 532;0, 591"
2600,79,1,"0, 534"
2600,80,1,"0, 536"
2600,81,1,"0, 538"
2600,82,1,"0, 629"
2600,83,1,"0, 669"
2600,84,1,"0, 670"
2600,85,1,"0, 680"
2600,86,1,"0, 709"
2600,87,1,"0, 710"
2600,88,1,"0, 713"
2600,89,1,"0, 716"
2600,90,1,"0, 743"
2600,91,1,"0, 780"
2600,92,1,"0, 810"
2600,93,1,"0, 816"
2600,94,1,"0, 818"
2600,95,1,"0, 823"
2600,96,1,"0, 828"
2600,97,1,"0, 868"
2600,98,1,"0, 870"
2600,99,1,"0, 907"
2600,100,1,"0, 925"
2600,101,1,"0, 984"
2600,102,1,"0, 985"
2600,103,1,"0, 1038"
2600,104,1,"0, 1116"
2600,105,1,"0, 1117"
2600,106,1,"0, 1139"
2600,107,1,"0, 1171"
2600,108,1,"0, 1172"
2600,109,1,"0, 1175"
2600,110,1,"0, 1230"
2600,111,1,"0, 1276"
2600,112,1,"0, 1286"
2600,113,2,"0, 1291;0, 1298"
2600,114,1,"0, 1363"
