docID,wordID,frequency,hitlist
4130,0,1,"1, 1"
4130,1,1,"1, 2"
4131,2,1,"0, 153"
4131,3,1,"0, 335"
4131,4,2,"0, 371;0, 373"
4131,5,1,"1, 2"
4132,6,1,"0, 85"
4132,7,4,"0, 93;0, 101;0, 109;0, 117"
4132,8,1,"0, 93"
4132,9,1,"0, 101"
4132,10,1,"0, 109"
4132,11,1,"0, 117"
4132,12,1,"0, 161"
4132,13,1,"0, 161"
4132,14,1,"1, 1"
4133,15,1,"0, 19"
4133,16,1,"1, 2"
4134,17,1,"0, 582"
4134,18,1,"0, 882"
4134,19,1,"2, 7"
4135,20,1,"1, 2"
4136,21,1,"0, 198"
4136,22,1,"0, 275"
4136,23,1,"0, 296"
4136,24,1,"0, 382"
4136,25,1,"0, 508"
4136,26,1,"1, 2"
4137,27,3,"0, 352;0, 368;0, 1192"
4137,28,1,"0, 858"
4137,29,1,"0, 1091"
4137,30,1,"0, 1114"
4137,31,1,"0, 1171"
4137,32,1,"1, 1"
4137,33,1,"1, 2"
4138,34,1,"0, 409"
4138,35,1,"0, 585"
4138,36,2,"0, 646;0, 664"
4138,37,4,"0, 650;0, 685;0, 707;0, 731"
4138,38,1,"0, 675"
4138,39,1,"0, 680"
4138,40,1,"0, 712"
4138,41,1,"0, 719"
4138,42,1,"0, 772"
4138,43,1,"0, 848"
4138,44,15,"0, 849;0, 968;0, 974;0, 1228;0, 1755;0, 2016;0, 2052;0, 2220;0, 2323;0, 2378;0, 2548;0, 3057;0, 3219;0, 3632;0, 3795"
4138,45,3,"0, 941;0, 2429;0, 3192"
4138,46,7,"0, 955;0, 1168;0, 1270;0, 1710;0, 1909;0, 2578;0, 3091"
4138,47,1,"0, 1377"
4138,48,1,"0, 1385"
4138,49,1,"0, 1394"
4138,50,1,"0, 1502"
4138,51,1,"0, 2623"
4138,52,1,"0, 2868"
4138,53,1,"0, 2920"
4138,54,1,"0, 3071"
4138,55,2,"0, 3307;0, 3902"
4138,56,1,"0, 3603"
4138,57,1,"0, 3965"
4138,58,1,"0, 4096"
4138,59,1,"0, 4103"
4139,60,1,"0, 138"
4139,61,1,"1, 2"
4140,62,3,"0, 220;0, 483;0, 857"
4140,63,1,"0, 606"
4140,64,1,"0, 660"
4140,65,1,"0, 751"
4140,66,1,"0, 758"
4140,67,6,"0, 1015;0, 1106;0, 1131;0, 1156;0, 1175;0, 1228"
4140,68,3,"0, 1037;0, 1095;0, 1115"
4140,69,2,"0, 1066;0, 1181"
4140,70,1,"0, 1098"
4140,71,2,"0, 1269;0, 1287"
4140,72,1,"0, 1322"
4140,73,1,"0, 1494"
4140,74,1,"0, 1599"
4140,75,1,"0, 1637"
4140,76,1,"0, 1862"
4141,77,2,"3, 4;1, 4"
4141,78,1,"0, 503"
4141,79,1,"0, 867"
4142,80,2,"0, 9;1, 1"
4142,81,2,"0, 10;1, 2"
4142,82,1,"0, 151"
4142,83,1,"0, 347"
