docID,wordID,frequency,hitlist
1300,0,1,"0, 514"
1300,1,1,"0, 518"
1300,2,1,"0, 893"
1300,3,1,"0, 967"
1300,4,1,"0, 989"
1300,5,1,"0, 1014"
1300,6,1,"0, 1029"
1300,7,1,"0, 1132"
1300,8,1,"0, 1180"
1300,9,1,"0, 1236"
1300,10,1,"0, 1309"
1300,11,1,"0, 1335"
1300,12,1,"0, 1349"
1300,13,1,"0, 1537"
1300,14,1,"0, 1588"
1300,15,1,"0, 1681"
1300,16,1,"0, 1704"
1300,17,1,"0, 1709"
1300,18,1,"0, 1728"
1300,19,1,"0, 1856"
1300,20,1,"0, 1924"
1300,21,2,"0, 1945;0, 1948"
1300,22,1,"0, 2047"
1300,23,1,"0, 2138"
1300,24,1,"0, 2360"
1300,25,1,"0, 2444"
1300,26,1,"0, 2506"
1300,27,1,"0, 2783"
1301,28,2,"3, 4;0, 1067"
1301,29,4,"0, 54;0, 418;0, 443;0, 478"
1301,30,1,"0, 264"
1301,31,1,"0, 296"
1301,32,1,"0, 452"
1301,33,3,"0, 453;0, 505;0, 918"
1301,34,1,"0, 468"
1301,35,1,"0, 470"
1301,36,1,"0, 474"
1301,37,1,"0, 520"
1301,38,1,"0, 525"
1301,39,1,"0, 907"
1301,40,1,"0, 916"
1301,41,1,"0, 923"
1301,42,1,"0, 949"
1301,43,1,"0, 971"
1301,44,1,"0, 973"
1301,45,1,"0, 1067"
1301,46,1,"0, 1067"
1302,47,7,"0, 171;0, 182;0, 189;0, 196;0, 381;0, 711;0, 751"
1302,48,1,"0, 733"
1302,49,1,"0, 1121"
1302,50,1,"0, 1134"
1302,51,1,"0, 1156"
1302,52,3,"0, 1171;0, 1227;0, 1410"
1302,53,1,"0, 1274"
1302,54,4,"0, 1275;0, 1309;0, 1320;0, 1387"
1302,55,1,"0, 1334"
1302,56,1,"1, 1"
1302,57,1,"1, 2"
1303,58,3,"0, 206;0, 295;0, 380"
1303,59,1,"0, 222"
1303,60,1,"0, 383"
1303,61,1,"0, 410"
1303,62,1,"0, 465"
1303,63,1,"0, 552"
1303,64,1,"0, 596"
1303,65,1,"1, 2"
1304,66,4,"3, 0;0, 0;0, 66;0, 82"
1304,67,1,"3, 3"
1305,68,1,"0, 115"
1305,69,1,"0, 150"
1305,70,1,"0, 158"
1305,71,1,"0, 171"
1305,72,4,"0, 195;0, 203;0, 214;0, 253"
1305,73,1,"0, 258"
1305,74,1,"0, 260"
1305,75,1,"0, 271"
1305,76,1,"0, 274"
1305,77,2,"0, 295;0, 320"
1305,78,1,"0, 334"
1305,79,3,"0, 453;0, 480;0, 515"
1305,80,1,"1, 1"
1305,81,1,"1, 2"
1306,82,1,"0, 21"
1307,83,1,"0, 26"
