docID,wordID,frequency,hitlist
5338,0,2,"0, 5791;0, 5883"
5338,1,2,"0, 5814;0, 5906"
5338,2,4,"0, 5838;0, 5842;0, 5930;0, 5934"
5338,3,4,"0, 5838;0, 5842;0, 5930;0, 5934"
5338,4,2,"0, 5838;0, 5930"
5338,5,2,"0, 5993;0, 6051"
5338,6,4,"0, 6076;0, 8075;0, 8941;0, 16323"
5338,7,1,"0, 6081"
5338,8,1,"0, 6103"
5338,9,1,"0, 6120"
5338,10,1,"0, 6163"
5338,11,1,"0, 6209"
5338,12,1,"0, 6250"
5338,13,1,"0, 6275"
5338,14,1,"0, 6283"
5338,15,1,"0, 6288"
5338,16,1,"0, 6293"
5338,17,1,"0, 6298"
5338,18,4,"0, 6311;0, 6327;0, 7113;0, 7129"
5338,19,1,"0, 6317"
5338,20,9,"0, 6327;0, 6370;0, 6550;0, 7121;0, 8946;0, 9908;0, 10159;0, 10186;0, 10226"
5338,21,1,"0, 6327"
5338,22,1,"0, 6327"
5338,23,1,"0, 6327"
5338,24,2,"0, 6346;0, 6370"
5338,25,1,"0, 6361"
5338,26,1,"0, 6370"
5338,27,3,"0, 6405;0, 11831;0, 12539"
5338,28,1,"0, 6550"
5338,29,1,"0, 6561"
5338,30,1,"0, 6594"
5338,31,1,"0, 6613"
5338,32,8,"0, 6629;0, 6717;0, 6786;0, 6948;0, 13603;0, 13665;0, 13716;0, 13751"
5338,33,5,"0, 6638;0, 9013;0, 12927;0, 13612;0, 15935"
5338,34,1,"0, 6646"
5338,35,2,"0, 6726;0, 15609"
5338,36,1,"0, 6734"
5338,37,1,"0, 6805"
5338,38,1,"0, 6917"
5338,39,1,"0, 6920"
5338,40,1,"0, 6962"
5338,41,1,"0, 6967"
5338,42,1,"0, 6979"
5338,43,2,"0, 7110;0, 14357"
5338,44,1,"0, 7121"
5338,45,1,"0, 7172"
5338,46,1,"0, 7172"
5338,47,1,"0, 7212"
5338,48,1,"0, 7263"
5338,49,1,"0, 7296"
5338,50,1,"0, 7314"
5338,51,2,"0, 7393;0, 13536"
5338,52,1,"0, 7401"
5338,53,2,"0, 7417;0, 13560"
5338,54,1,"0, 7449"
5338,55,1,"0, 7461"
5338,56,1,"0, 7475"
5338,57,1,"0, 7480"
5338,58,13,"0, 7498;0, 7664;0, 15546;0, 15600;0, 15782;0, 15926;0, 16102;0, 16251;0, 16315;0, 16447;0, 16484;0, 16551;0, 16584"
5338,59,3,"0, 7506;0, 8322;0, 9371"
5338,60,1,"0, 7511"
5338,61,1,"0, 7536"
5338,62,1,"0, 7537"
5338,63,1,"0, 7617"
5338,64,1,"0, 7683"
5338,65,1,"0, 7700"
5338,66,1,"0, 7797"
5338,67,6,"0, 7871;0, 7908;0, 8220;0, 17089;0, 17120;0, 17230"
5338,68,2,"0, 7915;0, 9280"
5338,69,1,"0, 7920"
5338,70,1,"0, 7965"
5338,71,3,"0, 8057;0, 8118;0, 8160"
5338,72,3,"0, 8059;0, 8145;0, 8182"
5338,73,1,"0, 8067"
5338,74,1,"0, 8086"
5338,75,1,"0, 8164"
5338,76,1,"0, 8171"
5338,77,1,"0, 8172"
5338,78,1,"0, 8177"
5338,79,1,"0, 8179"
5338,80,1,"0, 8233"
5338,81,2,"0, 8315;0, 8391"
5338,82,1,"0, 8327"
5338,83,1,"0, 8409"
5338,84,1,"0, 8519"
5338,85,1,"0, 8553"
5338,86,1,"0, 8571"
5338,87,1,"0, 8583"
5338,88,1,"0, 8848"
5338,89,1,"0, 8864"
5338,90,1,"0, 8877"
5338,91,1,"0, 8893"
5338,92,1,"0, 8908"
5338,93,1,"0, 8921"
5338,94,1,"0, 8933"
5338,95,1,"0, 8946"
5338,96,1,"0, 8996"
5338,97,7,"0, 9004;0, 9149;0, 9271;0, 9358;0, 9468;0, 9534;0, 9662"
5338,98,1,"0, 9021"
5338,99,1,"0, 9025"
5338,100,1,"0, 9167"
5338,101,1,"0, 9251"
5338,102,1,"0, 9259"
5338,103,1,"0, 9285"
5338,104,1,"0, 9376"
5338,105,1,"0, 9485"
5338,106,1,"0, 9548"
5338,107,1,"0, 9677"
5338,108,1,"0, 9784"
5338,109,1,"0, 9788"
5338,110,1,"0, 9845"
5338,111,2,"0, 9853;0, 9890"
5338,112,1,"0, 9862"
5338,113,2,"0, 9893;0, 9908"
5338,114,1,"0, 9900"
5338,115,1,"0, 9908"
5338,116,1,"0, 9908"
5338,117,1,"0, 9908"
5338,118,1,"0, 9908"
5338,119,1,"0, 9911"
5338,120,1,"0, 9946"
5338,121,5,"0, 9952;0, 11664;0, 12470;0, 14070;0, 17462"
5338,122,1,"0, 9958"
5338,123,6,"0, 9969;0, 9985;0, 10007;0, 10023;0, 10046;0, 10083"
5338,124,1,"0, 9977"
5338,125,1,"0, 9997"
5338,126,1,"0, 10012"
5338,127,1,"0, 10049"
5338,128,1,"0, 10106"
5338,129,1,"0, 10110"
5338,130,1,"0, 10115"
5338,131,1,"0, 10121"
5338,132,1,"0, 10121"
5338,133,1,"0, 10146"
5338,134,1,"0, 10149"
5338,135,1,"0, 10159"
5338,136,1,"0, 10159"
5338,137,1,"0, 10162"
5338,138,2,"0, 10163;0, 10186"
5338,139,2,"0, 10173;0, 10214"
5338,140,1,"0, 10186"
5338,141,1,"0, 10221"
5338,142,1,"0, 10226"
5338,143,1,"0, 10229"
5338,144,2,"0, 10256;0, 10358"
5338,145,1,"0, 10264"
5338,146,1,"0, 10278"
5338,147,1,"0, 10324"
5338,148,1,"0, 10352"
5338,149,1,"0, 10353"
5338,150,1,"0, 10357"
5338,151,1,"0, 10361"
5338,152,1,"0, 10416"
5338,153,1,"0, 10427"
5338,154,1,"0, 10444"
5338,155,1,"0, 10445"
5338,156,1,"0, 10457"
5338,157,1,"0, 10517"
5338,158,1,"0, 10550"
5338,159,1,"0, 10565"
5338,160,1,"0, 10579"
5338,161,1,"0, 10722"
5338,162,1,"0, 10730"
5338,163,2,"0, 10741;0, 16129"
5338,164,2,"0, 10742;0, 16130"
5338,165,2,"0, 10745;0, 16133"
5338,166,2,"0, 10747;0, 16138"
5338,167,2,"0, 10755;0, 16145"
5338,168,1,"0, 10768"
5338,169,1,"0, 10782"
5338,170,1,"0, 10784"
5338,171,1,"0, 10785"
5338,172,6,"0, 10790;0, 10819;0, 10852;0, 10876;0, 10891;0, 10920"
5338,173,1,"0, 10791"
5338,174,1,"0, 10823"
5338,175,1,"0, 10889"
5338,176,1,"0, 10913"
5338,177,1,"0, 10933"
5338,178,3,"0, 10945;0, 10995;0, 11022"
5338,179,1,"0, 10961"
5338,180,1,"0, 10977"
5338,181,1,"0, 10986"
5338,182,1,"0, 11008"
5338,183,1,"0, 11011"
5338,184,1,"0, 11033"
5338,185,1,"0, 11119"
5338,186,1,"0, 11130"
5338,187,1,"0, 11130"
5338,188,1,"0, 11157"
5338,189,1,"0, 11174"
5338,190,1,"0, 11181"
5338,191,1,"0, 11290"
5338,192,1,"0, 11304"
5338,193,1,"0, 11400"
5338,194,1,"0, 11468"
5338,195,1,"0, 11468"
5338,196,1,"0, 11477"
5338,197,1,"0, 11480"
5338,198,1,"0, 11482"
5338,199,1,"0, 11498"
5338,200,4,"0, 11502;0, 12306;0, 17599;0, 18100"
5338,201,1,"0, 11512"
5338,202,1,"0, 11566"
5338,203,1,"0, 11611"
5338,204,1,"0, 11612"
5338,205,1,"0, 11614"
5338,206,1,"0, 11615"
5338,207,1,"0, 11618"
5338,208,1,"0, 11620"
5338,209,1,"0, 11621"
5338,210,1,"0, 11623"
5338,211,1,"0, 11624"
5338,212,1,"0, 11626"
5338,213,1,"0, 11627"
5338,214,1,"0, 11658"
5338,215,1,"0, 11670"
5338,216,1,"0, 11817"
5338,217,3,"0, 11834;0, 11856;0, 11943"
5338,218,1,"0, 11856"
5338,219,1,"0, 11961"
5338,220,1,"0, 11975"
5338,221,1,"0, 11983"
5338,222,2,"0, 12032;0, 12197"
5338,223,1,"0, 12045"
5338,224,1,"0, 12051"
5338,225,1,"0, 12150"
5338,226,1,"0, 12209"
5338,227,1,"0, 12273"
5338,228,1,"0, 12288"
5338,229,1,"0, 12302"
5338,230,1,"0, 12316"
5338,231,2,"0, 12453;0, 12484"
5338,232,1,"0, 12464"
5338,233,1,"0, 12476"
5338,234,6,"0, 12625;0, 12715;0, 12845;0, 12918;0, 13049;0, 13225"
5338,235,1,"0, 12639"
5338,236,1,"0, 12659"
5338,237,1,"0, 12727"
5338,238,1,"0, 12815"
5338,239,1,"0, 12816"
5338,240,1,"0, 12818"
5338,241,1,"0, 12829"
5338,242,1,"0, 12856"
5338,243,1,"0, 12861"
5338,244,1,"0, 12935"
5338,245,1,"0, 13068"
5338,246,2,"0, 13237;0, 16260"
5338,247,1,"0, 13243"
5338,248,1,"0, 13275"
5338,249,1,"0, 13290"
5338,250,1,"0, 13340"
5338,251,1,"0, 13358"
5338,252,1,"0, 13376"
5338,253,1,"0, 13402"
5338,254,1,"0, 13417"
5338,255,1,"0, 13420"
5338,256,1,"0, 13463"
5338,257,1,"0, 13489"
5338,258,1,"0, 13492"
5338,259,1,"0, 13501"
5338,260,1,"0, 13620"
5338,261,1,"0, 13684"
5338,262,4,"0, 13728;0, 16563;0, 16596;0, 17101"
5338,263,1,"0, 13733"
5338,264,1,"0, 13737"
5338,265,1,"0, 13765"
5338,266,1,"0, 13919"
5338,267,1,"0, 13932"
5338,268,6,"0, 14053;0, 14089;0, 14133;0, 14163;0, 16915;0, 18275"
5338,269,1,"0, 14064"
5338,270,1,"0, 14076"
5338,271,1,"0, 14093"
5338,272,2,"0, 14198;0, 14235"
5338,273,1,"0, 14217"
5338,274,1,"0, 14249"
5338,275,1,"0, 14263"
5338,276,1,"0, 14266"
5338,277,1,"0, 14281"
5338,278,1,"0, 14303"
5338,279,1,"0, 14304"
5338,280,1,"0, 14339"
5338,281,1,"0, 14345"
5338,282,1,"0, 14347"
5338,283,1,"0, 14406"
5338,284,1,"0, 14419"
5338,285,1,"0, 14431"
5338,286,1,"0, 14565"
5338,287,1,"0, 14579"
5338,288,3,"0, 14692;0, 14728;0, 14761"
5338,289,1,"0, 14899"
5338,290,3,"0, 14914;0, 14932;0, 14997"
5338,291,1,"0, 14962"
5338,292,1,"0, 15005"
5338,293,1,"0, 15013"
5338,294,1,"0, 15027"
5338,295,1,"0, 15163"
5338,296,1,"0, 15172"
5338,297,1,"0, 15181"
5338,298,1,"0, 15234"
5338,299,1,"0, 15251"
5338,300,1,"0, 15346"
5338,301,1,"0, 15359"
5338,302,1,"0, 15414"
5338,303,1,"0, 15559"
5338,304,1,"0, 15563"
5338,305,1,"0, 15564"
5338,306,1,"0, 15617"
5338,307,1,"0, 15669"
5338,308,3,"0, 15670;0, 15700;0, 15737"
5338,309,1,"0, 15672"
5338,310,1,"0, 15792"
5338,311,1,"0, 15800"
5338,312,1,"0, 15912"
5338,313,1,"0, 15943"
5338,314,1,"0, 16110"
5338,315,1,"0, 16135"
5338,316,1,"0, 16136"
5338,317,1,"0, 16265"
5338,318,1,"0, 16334"
5338,319,1,"0, 16436"
5338,320,1,"0, 16437"
5338,321,1,"0, 16466"
5338,322,1,"0, 16469"
5338,323,1,"0, 16470"
5338,324,1,"0, 16476"
5338,325,1,"0, 16500"
5338,326,1,"0, 16568"
5338,327,1,"0, 16601"
5338,328,1,"0, 16615"
5338,329,1,"0, 16624"
5338,330,1,"0, 16629"
