docID,wordID,frequency,hitlist
1091,0,1,"0, 423"
1091,1,3,"0, 567;0, 574;0, 618"
1091,2,1,"0, 577"
1092,3,1,"0, 21"
1092,4,1,"0, 121"
1092,5,1,"0, 157"
1092,6,1,"0, 188"
1092,7,1,"0, 193"
1092,8,1,"0, 199"
1092,9,1,"0, 214"
1092,10,1,"0, 224"
1092,11,5,"0, 256;0, 295;0, 316;0, 349;0, 1105"
1092,12,1,"0, 267"
1092,13,1,"0, 324"
1092,14,1,"0, 371"
1092,15,1,"0, 455"
1092,16,1,"0, 458"
1092,17,1,"0, 543"
1092,18,1,"0, 552"
1092,19,2,"0, 617;0, 639"
1092,20,2,"0, 621;0, 643"
1092,21,1,"0, 632"
1092,22,1,"0, 657"
1092,23,1,"0, 687"
1092,24,1,"0, 704"
1092,25,1,"0, 706"
1092,26,4,"0, 777;0, 917;0, 922;0, 944"
1092,27,1,"0, 799"
1092,28,1,"0, 863"
1092,29,2,"0, 964;0, 1009"
1092,30,1,"0, 1066"
1092,31,1,"0, 1103"
1092,32,1,"0, 1190"
1092,33,1,"0, 1195"
1092,34,2,"0, 1196;0, 1201"
1092,35,1,"0, 1231"
1092,36,1,"0, 1232"
1093,37,1,"0, 6"
1093,38,1,"0, 131"
1093,39,1,"0, 138"
1093,40,1,"0, 139"
1093,41,1,"0, 171"
1093,42,1,"0, 298"
1093,43,1,"0, 302"
1093,44,1,"0, 405"
1093,45,1,"0, 539"
1093,46,1,"0, 663"
1093,47,4,"0, 693;0, 714;0, 749;0, 770"
1093,48,1,"0, 742"
1093,49,1,"0, 744"
1093,50,2,"0, 935;0, 975"
1093,51,1,"0, 1270"
1093,52,4,"0, 1303;0, 1647;0, 1990;0, 2407"
1093,53,3,"0, 1345;0, 1689;0, 2032"
1093,54,4,"0, 1346;0, 1690;0, 2033;0, 2411"
1093,55,3,"0, 1369;0, 1713;0, 2056"
1093,56,4,"0, 1377;0, 1721;0, 2064;0, 2459"
1093,57,3,"0, 1458;0, 1802;0, 2145"
1093,58,4,"0, 1490;0, 1834;0, 2177;0, 2533"
1093,59,3,"0, 1509;0, 1853;0, 2196"
1093,60,3,"0, 1531;0, 1875;0, 2218"
1093,61,4,"0, 1534;0, 1878;0, 2221;0, 2510"
1093,62,3,"0, 1594;0, 1938;0, 2281"
1093,63,3,"0, 1604;0, 1948;0, 2291"
1093,64,4,"0, 1614;0, 1958;0, 2301;0, 2590"
1093,65,1,"0, 2507"
1093,66,1,"0, 2566"
1093,67,1,"0, 2571"
1093,68,1,"0, 2577"
1093,69,1,"0, 2716"
1093,70,2,"0, 2775;1, 1"
1094,71,2,"0, 173;0, 1125"
1094,72,2,"0, 175;0, 1127"
1094,73,1,"0, 223"
1094,74,1,"0, 493"
1094,75,1,"0, 1329"
1094,76,1,"0, 1336"
1094,77,1,"0, 1339"
1094,78,1,"0, 1745"
1095,79,1,"0, 2"
1095,80,1,"0, 26"
1095,81,2,"0, 31;0, 97"
1095,82,1,"0, 40"
1095,83,1,"0, 101"
1095,84,1,"0, 102"
1095,85,1,"0, 108"
1095,86,1,"0, 111"
1095,87,1,"0, 112"
1095,88,1,"0, 116"
1095,89,1,"0, 119"
1095,90,1,"0, 120"
1095,91,1,"0, 124"
1096,92,1,"0, 3"
1096,93,6,"0, 5;0, 42;0, 90;0, 180;0, 275;0, 598"
1096,94,1,"0, 15"
1096,95,1,"0, 28"
1096,96,1,"0, 29"
1096,97,1,"0, 77"
1096,98,1,"0, 188"
1096,99,1,"0, 199"
1096,100,1,"0, 225"
1096,101,1,"0, 420"
1096,102,1,"0, 626"
1096,103,5,"0, 639;0, 701;0, 754;0, 880;0, 2248"
1096,104,5,"0, 640;0, 702;0, 755;0, 881;0, 2249"
1096,105,1,"0, 647"
1096,106,1,"0, 652"
1096,107,1,"0, 669"
1096,108,4,"0, 747;0, 864;0, 935;0, 1061"
1096,109,1,"0, 768"
1096,110,1,"0, 769"
1096,111,2,"0, 800;0, 1143"
1096,112,1,"0, 831"
1096,113,1,"0, 837"
1096,114,1,"0, 859"
1096,115,1,"0, 877"
1096,116,1,"0, 905"
1096,117,1,"0, 958"
1096,118,2,"0, 969;0, 1076"
1096,119,1,"0, 989"
1096,120,1,"0, 1065"
1096,121,1,"0, 1158"
1096,122,1,"0, 1165"
1096,123,1,"0, 1191"
1096,124,1,"0, 1195"
1096,125,2,"0, 1209;0, 1270"
1096,126,1,"0, 1211"
1096,127,1,"0, 1228"
1096,128,1,"0, 1252"
1096,129,1,"0, 1253"
1096,130,1,"0, 1255"
1096,131,2,"0, 1256;0, 1300"
1096,132,1,"0, 1274"
1096,133,1,"0, 1279"
1096,134,1,"0, 1307"
1096,135,1,"0, 1364"
1096,136,1,"0, 1368"
1096,137,1,"0, 1371"
1096,138,1,"0, 1372"
1096,139,1,"0, 1374"
1096,140,1,"0, 1377"
1096,141,1,"0, 1383"
1096,142,1,"0, 1409"
1096,143,1,"0, 1415"
1096,144,1,"0, 1476"
