docID,wordID,frequency,hitlist
119,0,1,"0, 76"
119,1,3,"0, 125;0, 338;0, 835"
119,2,1,"0, 155"
119,3,1,"0, 334"
119,4,1,"0, 408"
119,5,2,"0, 416;0, 531"
119,6,1,"0, 501"
119,7,1,"0, 550"
119,8,1,"0, 584"
119,9,1,"0, 607"
119,10,1,"0, 718"
119,11,1,"0, 721"
119,12,1,"0, 722"
119,13,1,"0, 726"
119,14,1,"0, 747"
119,15,1,"0, 782"
119,16,1,"0, 785"
119,17,1,"0, 843"
119,18,1,"0, 880"
119,19,1,"0, 939"
119,20,1,"0, 946"
119,21,1,"0, 1058"
119,22,1,"0, 1066"
119,23,1,"0, 1077"
119,24,1,"0, 1404"
119,25,5,"0, 1522;0, 1548;0, 1560;0, 1616;0, 1774"
119,26,5,"0, 1523;0, 1549;0, 1561;0, 1617;0, 1775"
119,27,1,"0, 1538"
119,28,1,"0, 1579"
119,29,1,"0, 1653"
119,30,1,"0, 1725"
119,31,1,"0, 1755"
119,32,1,"0, 1783"
119,33,1,"0, 1784"
119,34,1,"0, 1826"
119,35,1,"0, 1827"
119,36,2,"0, 1829;0, 1903"
119,37,3,"0, 1830;0, 1904;0, 1967"
119,38,1,"0, 1910"
119,39,1,"0, 1929"
120,40,2,"0, 138;0, 594"
120,41,2,"0, 234;0, 247"
120,42,2,"0, 255;0, 270"
120,43,2,"0, 289;0, 326"
120,44,2,"0, 295;0, 332"
120,45,1,"0, 635"
120,46,1,"0, 666"
120,47,1,"0, 784"
120,48,1,"0, 813"
120,49,1,"0, 816"
120,50,1,"0, 889"
120,51,1,"0, 917"
120,52,1,"0, 1000"
120,53,3,"0, 1060;0, 1075;0, 1143"
120,54,1,"0, 1156"
120,55,1,"0, 1173"
120,56,1,"0, 1228"
120,57,1,"0, 1419"
120,58,1,"0, 1457"
121,59,2,"0, 113;0, 148"
121,60,4,"0, 114;0, 149;0, 2012;0, 2346"
121,61,1,"0, 117"
121,62,1,"0, 121"
121,63,4,"0, 124;0, 736;0, 2561;0, 2576"
121,64,2,"0, 126;0, 2565"
121,65,2,"0, 131;0, 2568"
121,66,1,"0, 158"
121,67,3,"0, 222;0, 1214;0, 1463"
121,26,2,"0, 236;0, 1291"
121,68,1,"0, 239"
121,69,1,"0, 240"
121,70,1,"0, 369"
121,71,1,"0, 463"
121,72,1,"0, 551"
121,73,1,"0, 727"
121,74,1,"0, 733"
121,75,1,"0, 772"
121,76,3,"0, 802;0, 875;0, 934"
121,77,1,"0, 847"
121,78,1,"0, 866"
121,79,1,"0, 889"
121,80,1,"0, 951"
121,81,1,"0, 971"
121,82,1,"0, 972"
121,83,1,"0, 1125"
121,84,1,"0, 1223"
121,85,1,"0, 1224"
121,86,1,"0, 1240"
121,87,1,"0, 1246"
121,88,2,"0, 1249;0, 1910"
121,3,1,"0, 1269"
121,89,1,"0, 1272"
121,90,1,"0, 1273"
121,91,1,"0, 1283"
121,92,1,"0, 1288"
121,93,1,"0, 1294"
121,94,1,"0, 1296"
121,95,1,"0, 1309"
121,96,2,"0, 1452;0, 1665"
121,97,1,"0, 1461"
121,98,1,"0, 1470"
121,99,1,"0, 1474"
121,100,2,"0, 1553;0, 1675"
121,101,2,"0, 1583;0, 1593"
121,102,1,"0, 1658"
121,103,1,"0, 1898"
121,104,1,"0, 1906"
121,105,1,"0, 1916"
121,106,1,"0, 2002"
121,107,1,"0, 2050"
121,108,2,"0, 2065;0, 2378"
121,109,1,"0, 2076"
121,110,1,"0, 2149"
121,111,1,"0, 2152"
121,112,1,"0, 2233"
121,113,1,"0, 2294"
121,24,1,"0, 2312"
121,114,1,"0, 2322"
121,115,1,"0, 2325"
121,116,1,"0, 2328"
121,117,1,"0, 2345"
121,118,1,"0, 2372"
121,119,1,"0, 2386"
121,120,1,"0, 2387"
121,121,1,"0, 2394"
121,122,1,"0, 2558"
121,123,1,"0, 2572"
121,124,1,"0, 2620"
121,125,1,"0, 2755"
121,126,2,"0, 2801;0, 2976"
121,127,1,"0, 2825"
121,128,1,"1, 1"
121,129,1,"1, 2"
122,130,1,"0, 1"
122,131,1,"0, 2"
122,132,2,"0, 11;0, 773"
122,133,1,"0, 19"
122,134,1,"0, 59"
122,135,1,"0, 86"
122,136,31,"0, 89;0, 102;0, 137;0, 158;0, 173;0, 187;0, 241;0, 263;0, 274;0, 283;0, 295;0, 301;0, 367;0, 381;0, 403;0, 430;0, 512;0, 543;0, 616;0, 629;0, 674;0, 704;0, 712;0, 716;0, 812;0, 834;0, 848;0, 867;0, 883;0, 900;0, 908"
122,137,5,"0, 106;0, 123;0, 163;0, 176;0, 313"
122,138,1,"0, 114"
122,139,1,"0, 116"
122,140,1,"0, 126"
122,141,1,"0, 132"
122,142,1,"0, 183"
122,143,3,"0, 192;0, 983;1, 1"
122,144,1,"0, 197"
122,145,1,"0, 200"
122,146,1,"0, 203"
122,147,1,"0, 270"
122,148,1,"0, 287"
122,149,4,"0, 287;0, 444;0, 471;0, 509"
122,150,1,"0, 288"
122,151,4,"0, 463;0, 756;0, 765;0, 857"
122,152,1,"0, 480"
122,153,3,"0, 518;0, 633;0, 777"
122,154,7,"0, 540;0, 719;0, 745;0, 749;0, 805;0, 821;0, 870"
122,155,1,"0, 562"
122,156,1,"0, 600"
122,157,1,"0, 641"
122,158,1,"0, 650"
122,159,1,"0, 778"
122,18,1,"0, 781"
122,160,1,"0, 795"
122,161,1,"0, 815"
122,162,1,"0, 942"
122,163,1,"0, 942"
122,164,1,"0, 954"
122,165,1,"0, 955"
122,166,1,"0, 958"
122,167,1,"0, 960"
122,168,1,"0, 963"
122,169,1,"0, 964"
122,170,1,"0, 966"
122,171,1,"0, 967"
122,172,1,"0, 969"
122,173,1,"0, 970"
122,174,1,"0, 972"
122,175,1,"0, 973"
122,176,1,"0, 975"
122,177,1,"0, 989"
122,178,1,"0, 990"
123,179,2,"3, 2;0, 2"
123,180,3,"3, 4;0, 4;0, 27"
123,181,1,"0, 31"
123,182,1,"0, 67"
123,183,3,"0, 74;0, 295;0, 348"
123,184,3,"0, 76;0, 297;0, 350"
123,185,2,"0, 81;1, 3"
123,186,1,"0, 147"
123,187,1,"0, 150"
123,188,5,"0, 188;0, 265;0, 418;0, 450;0, 492"
