docID,wordID,frequency,hitlist
4979,0,1,"0, 1231"
4979,1,1,"0, 1760"
4979,2,1,"0, 1782"
4979,3,1,"0, 1784"
4979,4,4,"0, 1812;0, 1856;0, 1865;0, 2232"
4979,5,1,"0, 1935"
4979,6,1,"0, 2016"
4979,7,1,"0, 2095"
4980,8,1,"0, 46"
4980,9,1,"0, 272"
4980,10,1,"0, 274"
4980,11,2,"0, 277;0, 352"
4980,12,1,"0, 510"
4980,13,2,"0, 1032;0, 1036"
4980,14,1,"0, 1100"
4980,15,2,"0, 1103;0, 1182"
4980,16,1,"0, 1115"
4980,17,1,"0, 1258"
4982,18,2,"3, 0;0, 2"
4982,19,1,"0, 6"
4982,20,1,"0, 16"
4982,21,1,"0, 50"
4982,22,2,"0, 93;0, 93"
4982,23,1,"0, 103"
4982,24,1,"0, 111"
4982,25,1,"0, 137"
4982,26,1,"0, 138"
4982,27,1,"0, 140"
4982,28,1,"0, 155"
4982,29,1,"1, 2"
4983,30,2,"3, 3;0, 205"
4983,31,1,"1, 1"
4983,32,1,"1, 2"
4984,33,5,"3, 4;0, 20;0, 38;0, 64;2, 12"
4984,34,2,"3, 6;0, 22"
4984,35,1,"0, 56"
4984,36,1,"0, 81"
4985,37,8,"3, 7;0, 7;0, 58;0, 74;0, 181;0, 754;0, 2048;2, 11"
4985,38,1,"0, 56"
4985,39,1,"0, 94"
4985,40,2,"0, 683;0, 788"
4985,41,1,"0, 736"
4985,42,1,"0, 883"
4985,43,2,"0, 948;0, 1152"
4985,44,1,"0, 1119"
4985,45,1,"0, 1127"
4985,46,1,"0, 1170"
4985,47,1,"0, 1373"
4985,48,1,"0, 1636"
4985,49,1,"0, 1878"
4985,50,1,"0, 2021"
4986,51,1,"0, 22"
4986,52,1,"0, 49"
4986,53,1,"0, 75"
4986,54,1,"1, 2"
4987,55,1,"3, 0"
4987,56,1,"1, 3"
4988,57,8,"0, 4;0, 15;0, 52;0, 111;0, 145;0, 518;0, 528;0, 534"
4988,58,1,"0, 12"
4988,59,6,"0, 89;0, 261;0, 298;0, 333;0, 339;0, 354"
4988,60,5,"0, 100;0, 203;0, 213;0, 263;0, 479"
4988,61,1,"0, 173"
4988,62,1,"0, 189"
4988,63,3,"0, 236;0, 267;0, 280"
4988,64,4,"0, 283;0, 393;0, 415;0, 469"
4988,65,3,"0, 308;0, 387;0, 405"
4989,66,1,"0, 189"
4989,67,1,"0, 198"
4989,68,1,"0, 330"
4990,69,1,"0, 36"
4991,70,1,"0, 15"
4991,71,1,"0, 150"
4991,72,1,"0, 270"
4991,73,1,"0, 274"
4991,74,1,"0, 360"
4991,75,2,"0, 402;1, 2"
4992,76,1,"0, 6"
4992,77,1,"0, 617"
4992,78,1,"0, 1588"
4992,79,1,"0, 1733"
4992,80,1,"0, 1738"
4992,81,1,"0, 2083"
4992,82,1,"0, 2219"
4992,83,1,"1, 2"
4993,84,2,"0, 170;0, 175"
4993,85,1,"0, 177"
4993,86,1,"0, 197"
4993,87,3,"0, 218;0, 289;0, 471"
4993,88,1,"0, 475"
4993,89,1,"0, 478"
4993,90,2,"0, 559;0, 584"
4993,91,1,"0, 563"
4993,92,1,"0, 586"
4993,93,1,"0, 593"
4993,94,1,"0, 690"
4993,95,1,"0, 692"
4993,96,1,"0, 952"
4994,97,1,"0, 34"
4994,98,1,"0, 62"
4994,99,2,"0, 163;0, 164"
4994,100,1,"1, 1"
4995,101,1,"0, 261"
4995,102,2,"0, 312;0, 550"
4996,103,6,"3, 8;0, 22;0, 223;0, 241;0, 288;0, 320"
4996,104,2,"0, 68;0, 142"
4996,105,1,"0, 146"
4996,106,1,"0, 377"
4996,107,1,"1, 2"
4997,108,3,"0, 137;0, 345;0, 602"
4997,109,1,"0, 161"
4997,110,2,"0, 195;0, 512"
4997,111,2,"0, 234;0, 1037"
4997,112,3,"0, 243;0, 252;0, 370"
4997,113,1,"0, 288"
4997,114,1,"0, 488"
4997,115,1,"0, 545"
4997,116,1,"0, 547"
4997,117,1,"0, 559"
4997,118,2,"0, 620;0, 633"
4997,119,1,"0, 693"
4997,120,3,"0, 757;0, 787;0, 836"
4997,121,1,"0, 937"
4997,122,1,"0, 939"
4997,123,1,"0, 942"
4997,124,1,"0, 963"
4997,125,1,"0, 1021"
4997,126,1,"0, 1134"
4997,127,1,"0, 1232"
4997,128,1,"0, 1294"
4997,129,1,"0, 1301"
4997,130,1,"0, 1318"
4998,131,1,"0, 271"
4999,132,3,"0, 130;0, 143;0, 317"
4999,133,2,"0, 239;0, 286"
4999,134,1,"0, 246"
4999,135,1,"0, 292"
4999,136,1,"0, 304"
5000,137,1,"0, 46"
5001,138,1,"3, 0"
5001,139,1,"3, 4"
5001,140,1,"3, 5"
5001,141,1,"2, 10"
5001,142,1,"2, 13"
5001,143,1,"1, 2"
5002,144,1,"0, 37"
5002,145,1,"0, 227"
5003,146,1,"0, 1188"
5004,147,1,"0, 802"
5004,148,1,"0, 1501"
5005,149,1,"1, 1"
5005,150,1,"1, 2"
5006,151,1,"0, 380"
5006,152,3,"0, 384;0, 559;0, 840"
5006,153,1,"0, 396"
5006,154,4,"0, 821;0, 927;0, 1074;0, 1225"
5006,155,3,"0, 832;0, 847;0, 1093"
5006,156,1,"0, 876"
5006,157,1,"0, 884"
5006,158,1,"0, 891"
5006,159,1,"0, 898"
5006,160,1,"0, 905"
5006,161,2,"0, 988;0, 1010"
5006,162,1,"0, 1016"
5006,163,1,"0, 1018"
5006,164,1,"0, 1033"
5006,165,1,"0, 1035"
5006,166,1,"0, 1146"
5006,167,1,"0, 1150"
5006,168,1,"0, 1158"
5006,169,1,"0, 1179"
5006,170,1,"0, 1183"
5006,171,1,"0, 1193"
5006,172,1,"0, 1209"
5006,173,4,"0, 1217;0, 1219;0, 1248;0, 1274"
5006,174,1,"0, 1233"
5006,175,1,"0, 1235"
5006,176,1,"0, 1240"
5006,177,1,"0, 1247"
5006,178,1,"0, 1250"
5006,179,1,"0, 1306"
5006,180,2,"0, 1526;0, 1542"
5006,181,1,"0, 1547"
5006,182,1,"0, 1560"
5007,183,1,"2, 7"
5010,184,2,"0, 36;0, 258"
5010,185,1,"0, 73"
5010,186,1,"0, 73"
5010,187,1,"0, 182"
5010,188,1,"0, 183"
5010,189,1,"2, 11"
5010,190,1,"1, 4"
5011,191,1,"0, 26"
5011,192,1,"0, 79"
5011,193,1,"0, 397"
5011,194,1,"0, 426"
5011,195,1,"1, 2"
